,1M,3M,6M,YTD,1Y,3Y,5Y,Since listing
HPE,0.14178004658027277,0.3267094265980097,1.8973401431819807,1.5849291827352712,1.4975864291304153,2.6035984795231784,3.338923712921247,6.372629513445129
SPY,-0.008136964741377262,0.03596016036454319,0.13005479383567775,0.1207912910333937,0.16218842259719835,0.7042924678849196,0.7158090289115409,2.6327295985768617
XLK,0.008490525348744615,0.02434360183198736,0.3363954137790903,0.3035354350053172,0.3847118708718913,1.160976400840977,1.3963479833810428,7.522706370007263
DELL,0.28645934294160336,0.44920158471553107,2.8494265917308272,3.5065935049656227,3.5249259439998673,6.8615569461954315,10.752027796779043,
SMCI,0.26898727816585,0.2543008863115783,0.2614028725785551,0.3700033429102605,-0.08759959549454333,0.44598290662953555,9.959278314308282,12.519891230971325
CSCO,-0.06891972955845882,-0.07961917780390426,0.43572342438102485,0.4556666108055918,0.656522281122383,0.9727304178818295,0.9369493597449996,2.8974624772089403
ANET,0.008794491689146922,0.2761509215274791,0.4438978695427034,0.5232389391537295,0.30416887803128123,3.1325119067364886,8.100193261174264,50.590304728363364
NTAP,0.0040812090170394555,0.24185204252112058,1.0422217159241365,0.8608647454849856,0.593093009939865,1.5376289555200366,1.1585788500654557,4.796393036302535
P,-0.10239529374181067,0.41592162518655384,0.5812530208390356,0.4651544124051379,0.19063790195533992,1.5058703302818999,2.7175312712012887,4.788915424828192
