date,open,close,gap,ret,volume_ratio
2016-03-04,8.659984588623047,8.973836898803711,0.09558814924169146,0.135294309764334,2.9310971424371535
2016-05-25,10.653525352478027,10.083943367004396,0.12799991760403007,0.06769221709279716,5.048241453214237
2016-06-24,10.81626319885254,10.554719924926758,-0.05292625973112408,-0.07582723859189877,2.3766410261360345
2017-02-24,12.859206199645996,13.34451389312744,-0.10279806384880752,-0.06893728057018089,5.3427514877012765
2017-11-22,13.199999809265137,13.100000381469728,-0.06515581329677311,-0.07223794293390418,3.3093998497599997
2018-02-23,18.010000228881836,18.13999938964844,0.09750154761409391,0.10542372114687626,4.203671170485566
2019-11-26,16.479999542236328,15.970000267028809,-0.055587460074112194,-0.08481368170698989,3.0615043400970694
2020-03-04,11.899999618530272,12.260000228881836,-0.054805442866955656,-0.02621119663212934,2.7885289671676152
2020-03-09,11.1899995803833,11.140000343322754,-0.06672228573864747,-0.07089231675203156,1.5220703569485932
2020-03-12,9.779999732971191,9.119999885559082,-0.07473982825561154,-0.13718075640685845,1.5368227860397417
2020-03-13,9.6899995803833,9.859999656677246,0.06249996732201457,0.08114046056161306,1.3196919814278247
2020-03-16,8.5600004196167,8.350000381469727,-0.13184576899860034,-0.15314381016225276,1.9306428523142392
2020-03-18,7.809999942779541,8.529999732971191,-0.05562279196155229,0.03143895867862989,1.4704491053936821
2020-03-24,8.270000457763672,8.9399995803833,0.056194193913779555,0.14176239369606458,1.0648299524754212
2020-04-01,9.15999984741211,9.579999923706056,-0.056642655877869985,-0.013388269312361145,0.9553634704016529
2020-04-06,9.949999809265137,9.829999923706056,0.0698924306665969,0.056988986079657744,0.874928481443006
2020-05-22,9.399999618530272,9.170000076293944,-0.09266409941705289,-0.11486457526564442,2.7462011985776646
2020-06-05,11.170000076293944,11.109999656677246,0.06583974849204766,0.0601141962391154,1.553781780364714
2020-06-11,10.0600004196167,9.75,-0.059813028136155855,-0.08878547541455761,2.0237133918853747
2020-08-26,10.100000381469728,9.670000076293944,0.08252952455092988,0.03644150249401501,2.560713035589876
2022-03-02,16.219999313354492,16.989999771118164,0.05256323646741712,0.10253069744709209,1.9886643905175498
2022-06-02,14.829999923706056,14.960000038146973,-0.06020277727129342,-0.051964339657054714,2.1350781837731043
2023-05-31,13.859999656677246,14.420000076293944,-0.10695881134823249,-0.07087633425388629,2.887116029984209
2024-01-09,16.600000381469727,16.139999389648438,-0.06320535977903174,-0.08916477986210569,3.2908287040015485
2024-06-05,20.350000381469727,19.479999542236328,0.15624999661337258,0.10681802667091822,6.789326869828622
2024-09-05,17.149999618530273,17.639999389648438,-0.08630798080579327,-0.0602025851145076,2.5265941970201853
2024-09-10,16.389999389648438,16.100000381469727,-0.06875005486336505,-0.08522725138024212,5.995934217754391
2024-10-30,20.950000762939453,20.34000015258789,0.05435329029144231,0.023653798804934345,0.9522786880082122
2025-03-07,15.260000228881836,15.8100004196167,-0.1503340196673567,-0.11971043865192088,5.831012572664593
2025-04-03,15.130000114440918,13.68000030517578,-0.06141443382453082,-0.1513646824501198,1.8189847138715594
2025-04-14,14.859999656677246,14.279999732971191,0.05091932785521425,0.009900862378366737,1.1322283150548356
2025-05-12,17.850000381469727,17.739999771118164,0.05683842667333994,0.050325743244208354,0.8164273049807906
2025-06-04,19.170000076293945,17.84000015258789,0.08366305808679675,0.008479365369743697,2.2389622358154084
2025-06-30,20.690000534057617,20.450000762939453,0.12384577433692967,0.11080946620450072,3.410205133685067
2025-10-16,22.96999931335449,22.5,-0.08266779259138302,-0.10143772667885564,3.412719678434386
2025-12-05,20.899999618530277,23.32999992370605,-0.08733624599633771,0.01877739543691659,1.4554570421420068
2026-05-14,33.70000076293945,34.130001068115234,0.0508263512200251,0.06423450898835048,1.9986525743204622
2026-05-29,42.77999877929688,43.040000915527344,0.11960219325630206,0.1264068113690766,5.043930444088248
2026-06-02,63.060001373291016,56.150001525878906,0.34170215687853234,0.1946809014633175,7.404026108169542
2026-09-03,47.59999847412109,54.43999862670898,-0.08161302734894238,0.05035687253421006,3.9171559629640007
