date,open,high,low,close,adj_close,volume,ret,sma20,sma50,sma200,ema12,ema26,ema50,rsi14,bb_high,bb_low,bb_mid,bb_width,bb_pctb,macd,macd_signal,obv,vol21,vol63,volume_avg50,volume_ratio,gap,sigma252,zscore,drawdown,high52,low52
2015-11-17,7.776550769805908,7.84048318862915,7.625436782836914,7.683557033538818,5.755321502685547,21370697,-0.01195838264761584,,,,8.031273953953715,,,,,,,,,,,-169069349,,,,,0.0,,,-0.08764646673243992,,
2015-11-18,7.834671020507812,7.979972839355469,7.665540218353271,7.927663803100586,5.938167572021484,22402515,0.03176991402663054,,,,8.015333930745541,,,,,,,,,,,-146666834,,,,,0.019667191420507324,,,-0.05866107341863702,,
2015-11-19,7.863731861114502,8.072965621948242,7.857920169830322,8.009033203125,5.999118328094482,22662319,0.01026423645573371,,,,8.014364588034688,,,44.94221714035356,,,,,,,,-124004515,,,,,-0.008064411354209988,,,-0.04899894809121941,,
2015-11-20,8.009033203125,8.503059387207031,7.950912952423096,8.258952140808105,6.18631649017334,31932509,0.03120427900249756,,,,8.051993442307522,,,52.91069376514126,,,,,,,,-92072006,,,,,0.0,,,-0.01932364593578917,,
2015-11-23,8.23570442199707,8.258952140808105,7.886980056762695,8.049717903137207,6.029590129852295,26354291,-0.02533435859125488,,,,8.051643359358243,,,46.803357141080966,,,,,,,,-118426297,,,,,-0.002814850893270937,,,-0.04416845235161626,,
2015-11-24,7.892792224884033,8.151429176330566,7.84629487991333,7.956725120544434,5.959936141967773,41484183,-0.011552026984332997,,,,8.037040553386888,,,44.352982941746276,,,,,,,,-159910480,,,,,-0.019494556224388337,,,-0.05521024418252718,,
2015-11-25,8.084589958190918,8.636736869812012,8.043906211853027,8.206644058227539,6.1471357345581055,39017248,0.03140966415263047,,,,8.06313340028545,,,51.67545591272054,,,,,,,,-120893232,,,,,0.01607003330004897,,,-0.025534715257454543,,
2015-11-27,8.206644058227539,8.508871078491211,8.165959358215332,8.340320587158203,6.247265815734863,10395090,0.01628890031073249,,,,8.105777582881258,,,55.08027218246729,,,,,,,,-110498142,,,,,0.0,,,-0.00966174737801384,,
2015-11-30,8.270577430725098,8.718106269836426,8.24151611328125,8.636736869812012,6.469295501708984,50075613,0.035540297551434286,8.110744595527649,,,8.18746362702445,,,61.54958979356634,8.631598026021539,7.58989116503376,8.110744595527649,12.843541659075145,1.0049330996875645,,,-60422529,,,,,-0.008362167341683602,,,0.0,8.636736869812012,7.683557033538818
2015-12-01,8.648361206054688,9.229567527770996,8.630925178527832,9.07264232635498,6.795806884765625,43197341,0.05047093349969667,8.143292212486267,,,8.323644965382993,,,68.6907523796105,8.801139419802963,7.485445005169573,8.143292212486267,16.156787455275285,1.20635711722442,,,-17225188,,,,,0.001345917609613334,,,0.0,9.07264232635498,7.683557033538818
2015-12-02,8.93315315246582,9.031957626342772,8.642548561096191,8.689045906066895,6.508474826812744,21818558,-0.04228078620023801,8.160437846183777,,,8.379860494718978,,,58.41005687550261,8.85536775640297,7.465507935964585,8.160437846183777,17.03168195917762,0.8803319242054105,,,-39043746,0.5302762798570946,,,,-0.01537470219496695,,,-0.04228078620023801,9.07264232635498,7.683557033538818
2015-12-03,8.718106269836426,8.915716171264648,8.4739990234375,8.497246742248535,6.364810466766357,32527478,-0.02207342946991786,8.188335728645324,,,8.397919917415832,,,54.05385736892923,8.890276684155245,7.486394773135403,8.188335728645324,17.14489925112169,0.7200405968467853,,,-71571224,0.535611411709291,,,,0.0033444827065811644,,,-0.06342093371803215,9.07264232635498,7.683557033538818
2015-12-04,8.363570213317871,8.889561653137207,8.276389122009277,8.845972061157227,6.626021385192871,20648579,0.04103985810581756,8.244712829589844,,,8.46685101645297,,,59.908423553053176,8.967445444965906,7.521980214213782,8.244712829589844,17.53202641048242,0.9159624311783188,,,-50922645,0.5197894135081524,,,,-0.01573174617444273,,,-0.024983861732941204,9.07264232635498,7.683557033538818
2015-12-07,8.718106269836426,8.997084617614746,8.671608924865723,8.97964859008789,6.750544548034668,16424439,0.018793051758038137,8.275226163864136,,,8.545742950858342,,,61.911931092187395,9.064869005795268,7.485583321933006,8.275226163864136,19.08450177178978,0.9460386321625075,,,-34498206,0.5068757720765918,,,,-0.014454690839716844,,,-0.006660332981565875,9.07264232635498,7.683557033538818
2015-12-08,8.770415306091309,8.886655807495117,8.497246742248535,8.816910743713379,6.6282057762146,19988745,-0.018122800456992105,8.303414678573608,,,8.58746107283604,8.42356758081087,,58.105045865853775,9.127395460764962,7.479433896382254,8.303414678573608,19.84679349611624,0.8115946853603444,0.16389349202517067,,-54486951,0.4306949606392015,,,,-0.02330083208685274,,,-0.024662429552955945,9.07264232635498,7.683557033538818
2015-12-09,8.71229362487793,8.94477653503418,8.532119750976562,8.630925178527832,6.488389492034912,24538415,-0.02109413752382583,8.31620125770569,,,8.594147858327085,8.438927402863978,,54.01712695539008,9.152091517200924,7.480310998210455,8.31620125770569,20.102694333442425,0.6882567222473638,0.15522045546310714,,-79025366,0.4349581502963519,,,,-0.011865507304816836,,,-0.04523633439612007,9.07264232635498,7.683557033538818
2015-12-10,8.596052169799805,8.607677459716797,8.444938659667969,8.555368423461914,6.431586742401123,19528668,-0.008754522166636192,8.333928060531616,,,8.588181791424752,8.447552663649011,,52.404133119243504,9.174305212891984,7.493550908171248,8.333928060531616,20.167612349338192,0.6317505850250322,0.14062912777574077,,-98554034,0.4343332232136742,,,,-0.004040471676754365,,,-0.0535948340705481,9.07264232635498,7.683557033538818
2015-12-11,8.71229362487793,8.950589179992676,8.218268394470215,8.24151611328125,6.1956467628479,18265779,-0.036684567744030505,8.347877025604248,,,8.534848610171906,8.432290696955103,,46.228923280155584,9.172241729712336,7.52351232149616,8.347877025604248,19.750283852520408,0.4354891640841938,0.10255791321680263,,-116819813,0.4478903049055145,,,,0.018342307852654338,,,-0.08831329849338754,9.07264232635498,7.683557033538818
2015-12-14,8.311261177062988,8.427501678466797,8.090401649475098,8.392629623413086,6.30924654006958,19834755,0.01833541865279975,8.37839035987854,,,8.512968766055165,8.429352839655694,,49.32520740380701,9.160881403555702,7.595899316201379,8.37839035987854,18.67879175036445,0.5090986750900244,0.08361592639947091,,-96985058,0.4380836646042344,,,,0.008462649690066604,,,-0.07159714114107374,9.07264232635498,7.683557033538818
2015-12-15,8.43331527709961,8.70648193359375,8.418784141540527,8.462374687194824,6.361679553985596,22175746,0.008310503256294899,8.412681555747985,,,8.505185061615112,8.43179890243637,,50.735221558453865,9.145182193283233,7.680180918212739,8.412681555747985,17.41420099361218,0.5339201967209531,0.07338615917874236,,-74809312,0.42824066167063324,,,,0.0048477837712535,,,-0.06388164615937308,9.07264232635498,7.683557033538818
2015-12-16,8.497246742248535,8.607677459716797,8.456562995910645,8.543744087219238,6.422848224639893,13490889,0.009615176328077402,8.455690908432008,,,8.511117219400361,8.440091138346212,,52.39931243582992,9.108583648451477,7.802798168412538,8.455690908432008,15.442682261916769,0.5674331122020173,0.07102608105414987,,-61318423,0.42814067936272837,,,,0.004120835621528096,,,-0.05488070312324589,9.07264232635498,7.683557033538818
2015-12-17,8.491435050964355,8.555368423461914,8.264763832092285,8.317072868347168,6.252447128295898,13118732,-0.026530456642317457,8.475161361694337,,,8.481264242315255,8.430978673901837,,47.57798627755888,9.085761888375755,7.864560835012918,8.475161361694337,14.409177610262002,0.3705467106240709,0.05028556841341825,,-74437155,0.4382730349740237,,,,-0.006122495678812845,,,-0.07995514965085215,9.07264232635498,7.683557033538818
2015-12-18,8.293825149536133,8.360664367675781,8.1368989944458,8.229891777038574,6.18690824508667,33271447,-0.01048211713980396,8.486204290390015,,,8.442591555349612,8.416083348208263,,45.83130466436992,9.070089176198946,7.9023194045810845,8.486204290390015,13.760802022410337,0.280511090815154,0.02650820714134916,0.08490466489411395,-107708602,0.4292707980429023,,,,-0.0027951803692271016,,,-0.08959916754608532,9.07264232635498,7.683557033538818
2015-12-21,8.206644058227539,8.36938190460205,8.061342239379883,8.148523330688477,6.125738143920898,16970372,-0.009887022522816591,8.480682849884033,,,8.39735029001713,8.396264087651241,,44.20031408258513,9.07505360359432,7.8863120961737465,8.480682849884033,14.017049434136409,0.2205788498827613,0.0010862023658884112,0.06814097238846885,-124678974,0.43023655178806053,,,,-0.002824790342431549,,,-0.09860032108134809,9.07264232635498,7.683557033538818
2015-12-22,8.160146713256836,8.218268394470215,8.090401649475098,8.171771049499512,6.143215179443359,12547163,0.002853049724269585,8.486785507202148,,,8.362645791475957,8.379634973714076,,44.804680725990565,9.065635026662282,7.907935987742015,8.486785507202148,13.641195926747624,0.22789607047058108,-0.016989182238118516,0.051114941463151375,-112131811,0.4164311206738476,,,,0.001426440361848691,,,-0.09602858297595263,9.07264232635498,7.683557033538818
2015-12-23,8.24732780456543,8.70067024230957,8.165959358215332,8.665797233581543,6.514605045318604,19359710,0.060455291736809524,8.522239112854004,,,8.409284474876817,8.400832178148704,,55.76835512344746,9.051630433617653,7.992847792090356,8.522239112854004,12.423761261642449,0.6355879054840333,0.00845229672811243,0.04258241251614359,-92772101,0.4549475423096871,,,,0.00924606852152876,,,-0.041378727238026713,9.07264232635498,7.683557033538818
2015-12-24,8.607677459716797,8.816910743713379,8.596052169799805,8.729729652404785,6.562664985656738,3748234,0.007377260786157747,8.548393392562867,,,8.458583732958042,8.425194954019524,,56.95982684910164,9.064348237691005,8.032438547434728,8.548393392562867,12.071387486144975,0.6757288080092388,0.03338877893851766,0.040743685800618414,-89023867,0.45146538910088835,,,,-0.00670680057450701,,,-0.03430672811370317,9.07264232635498,7.683557033538818
2015-12-28,8.654172897338867,8.880844116210938,8.613489151000977,8.851783752441406,6.654420852661133,10203937,0.013981494896499358,8.573966550827027,,,8.51907604364779,8.456794124272996,,59.21838359312964,9.096789408151034,8.05114369350302,8.573966550827027,12.195588919659981,0.76568960951358,0.06228191937479366,0.045051332515453464,-78819930,0.4425587428182554,,,,-0.008655108242109688,,,-0.020804892561241184,9.07264232635498,7.683557033538818
2015-12-29,8.886655807495117,8.972092628479004,8.822723388671875,8.834346771240234,6.6413116455078125,10797873,-0.0019699997105049327,8.583847045898438,,,8.567579232508166,8.48476098701131,,58.74411434369304,9.118379357977329,8.049314733819546,8.583847045898438,12.45437644032353,0.7343167285505706,0.08281824549685624,0.05260471511173402,-89617803,0.44076469667642554,,,,0.0039395511717164045,,,-0.02273390663942343,9.07264232635498,7.683557033538818
2015-12-30,8.886655807495117,8.997084617614746,8.80528736114502,8.880844116210938,6.676266670227051,10796841,0.005263271261013891,8.574257135391235,,,8.615773830000899,8.514100478063133,,59.671628699288895,9.07944444108862,8.06906982969385,8.574257135391235,11.783815150869833,0.8034389199432422,0.10167335193776594,0.06241844247694041,-78820962,0.4250415928134241,,,,0.005921098368605104,,,-0.017590290095875316,9.07264232635498,7.683557033538818
2015-12-31,8.851783752441406,8.898280143737793,8.776226997375488,8.834346771240234,6.6413116455078125,11644903,-0.005235714276531356,8.581522178649902,,,8.649400436345411,8.537822425705881,,58.26104874823874,9.097174311181272,8.065870046118532,8.581522178649902,12.017731162293535,0.7451503413252654,0.11157801063952988,0.0722503561094583,-90465865,0.3868190957057109,,,,-0.003272252433356493,,,-0.02273390663942343,9.07264232635498,7.683557033538818
2016-01-04,8.70067024230957,8.80528736114502,8.566991806030273,8.793663024902344,6.6107282638549805,25940497,-0.004605021309836976,8.596342992782592,,,8.671594680738785,8.556773581201917,,56.99159153895259,9.118452917560449,8.074233068004736,8.596342992782592,12.147256693136024,0.6889640693994717,0.11482109953686859,0.08076450479494036,-116406362,0.35678097418481364,,,,-0.015131455940335159,,,-0.02723423782473,9.07264232635498,7.683557033538818
2016-01-05,8.793663024902344,8.863408088684082,8.683234214782715,8.735542297363281,6.56703519821167,17770259,-0.006609417888526425,8.590821504592896,,,8.681432775604092,8.57001570832498,,55.14306595746525,9.104522955970888,8.077120053214903,8.590821504592896,11.95930915578569,0.6408607980201103,0.11141706727911149,0.0868950172917746,-134176621,0.34810694341317183,,,,0.0,,,-0.0336636532545973,9.07264232635498,7.683557033538818
2016-01-06,8.497246742248535,8.718106269836426,8.43331527709961,8.6018648147583,6.46654224395752,19468277,-0.015302636763925959,8.571932315826416,,,8.669191550858585,8.572374901394115,,51.04237139069049,9.05385457698044,8.090010054672392,8.571932315826416,11.244191937079284,0.5310553188186489,0.09681664946447022,0.08887934372631373,-153644898,0.3216205667166863,,,,-0.027278850814639544,,,-0.048451147360621394,9.07264232635498,7.683557033538818
2016-01-07,8.427501678466797,8.462374687194824,7.933475971221924,7.968348979949951,5.990289211273193,34143941,-0.07364879323711959,8.529504227638245,,,8.561369616872643,8.5276322405464,,36.99972618665002,9.064208050113972,7.994800405162518,8.529504227638245,12.537746818698334,-0.024734651316026385,0.03373737632624341,0.07785095024629968,-187788839,0.39994431724307283,,,,-0.02027038788058466,,,-0.11853157206367737,9.07264232635498,7.683557033538818
2016-01-08,8.003220558166504,8.148523330688477,7.735866069793701,7.86954402923584,5.916011810302734,28272024,-0.012399635201364778,8.491435170173645,,,8.454934911082365,8.478884965634506,,35.36553009737085,9.095722697816225,7.887147642531066,8.491435170173645,14.232871488323967,-0.014565593769493212,-0.02395005455214161,0.05749074928661142,-216060863,0.3981319130222826,,,,0.0043762614193099125,,,-0.12946145901160833,9.07264232635498,7.683557033538818
2016-01-11,7.805611133575439,7.968348979949951,7.596375942230225,7.706806182861328,5.793671131134033,25998996,-0.020679586703265973,8.449007058143616,,,8.339838183663744,8.421693944688345,,32.79617903933685,9.142025005006175,7.755989111281057,8.449007058143616,16.404719326032296,-0.0354845993833135,-0.08185576102460068,0.029621447224369005,-242059859,0.39792455724377956,,,,-0.008124091487751617,,,-0.14746383624851245,9.07264232635498,7.683557033538818
2016-01-12,7.759113788604736,7.799798965454102,7.607999801635742,7.706806182861328,5.793671131134033,21435562,0.0,8.422271561622619,,,8.242448645078756,8.368739295664122,,32.79617903933685,9.18317671799277,7.661366405252468,8.422271561622619,18.06888203029057,0.029859028571726006,-0.12629065058536604,-0.0015609723375780045,-220624297,0.3980604741632129,,,,0.006787196213618563,,,-0.14746383624851245,9.07264232635498,7.683557033538818
2016-01-13,7.759113788604736,7.759113788604736,7.282525062561035,7.410389900207519,5.570838928222656,30489650,-0.038461313710735356,8.373159575462342,8.327999782562255,,8.114439607406258,8.297750451556226,8.349797198938862,28.432601199231286,9.252894693946155,7.493424456978529,8.373159575462342,21.013217544829526,-0.047192930591492606,-0.18331084414996823,-0.03791094670005605,-251113947,0.39990489634878185,,26533875.7,,0.006787196213618563,,,-0.18025349709230531,9.07264232635498,7.410389900207519
2016-01-14,7.410389900207519,7.654497146606445,7.352269172668457,7.555692195892334,5.680069923400879,22973740,0.019607638380072956,8.327825450897217,8.31067982673645,,8.028478467173347,8.242783173358902,8.318655826270373,33.12947927677891,9.275333690119076,7.380317211675358,8.327825450897217,22.75523772222621,0.09254536106250785,-0.21430470618555475,-0.0731896985971558,-228140207,0.400853174645972,,25587097.8,0.865826774035879,0.0,,,-0.1641802040999618,9.07264232635498,7.410389900207519
2016-01-15,7.323208808898926,7.439449787139893,7.259275913238525,7.288337230682373,5.47908353805542,33945733,-0.035384491398148255,8.265055108070374,8.289523906707764,,7.914610584636274,8.172083473901381,8.278251175463001,29.316949108742705,9.308508212014084,7.221602004126664,8.265055108070374,25.249755514027612,0.03197806700822701,-0.2574728892651068,-0.110046336730746,-262085940,0.41144465976235567,,24882484.88,1.3266738285574535,-0.030769303588068064,,,-0.1937552624783887,9.07264232635498,7.288337230682373
2016-01-19,7.369706153869629,7.427825927734375,7.090725898742676,7.160470962524414,5.382959365844727,22239750,-0.01754384132730502,8.207225012779237,8.2739475440979,,7.798589104311373,8.097149213799383,8.234416657308547,27.676501766292787,9.355657491371552,7.05879253418692,8.207225012779237,27.98588991538857,0.044268352834345895,-0.2985601094880108,-0.14774909128219899,-284325690,0.40856830495132024,,24242441.04,0.8937913599568116,0.01116426430499251,,,-0.2078998922244426,9.07264232635498,7.160470962524414
2016-01-20,6.974484920501709,7.090725898742676,6.756532192230225,7.00935697555542,5.269357681274414,28630244,-0.021103946147378205,8.146198272705078,8.259766082763672,,7.677168776810457,8.016572010966497,8.186375101161365,25.836530378414736,9.407497173184051,6.884899372226105,8.146198272705078,30.966565218652313,0.049337077548411684,-0.33940323415604023,-0.18607991985696726,-312955934,0.40590053879123894,,24051445.42,1.1809967466873543,-0.025973995704485886,,,-0.22461633024227046,9.07264232635498,7.00935697555542
2016-01-21,6.974484920501709,7.288337230682373,6.86986780166626,7.212779998779297,5.4222822189331055,28784234,0.02902147603343308,8.099411106109619,8.236634044647216,,7.605724349421048,7.957031861915594,8.148194901067951,32.35595909615812,9.424692817353735,6.774129394865502,8.099411106109619,32.725384447874696,0.1654933438649842,-0.3513075124945457,-0.21912543838448295,-284171700,0.4252181459623335,,23593075.22,1.1967777194822746,-0.004975071918198015,,,-0.20211355165368117,9.07264232635498,7.00935697555542
2016-01-22,7.381330013275146,7.805611133575439,7.352269172668457,7.759113788604736,5.83299446105957,26272736,0.07574527210929216,8.07877824306488,8.226753511428832,,7.629322724680076,7.942371263892568,8.132936818226257,46.0681653427235,9.411738112898615,6.745818373231145,8.07877824306488,32.99904588860317,0.38009224369972344,-0.31304853921249176,-0.23791005855008474,-257898964,0.5101368829272332,,23515367.96,1.1135782747697271,0.02336824560355022,,,-0.14167742551137252,9.07264232635498,7.00935697555542
2016-01-25,7.724242210388184,7.875356197357178,7.625436782836914,7.753302097320557,5.828627586364746,19241679,-0.0007486505814426891,8.03315348625183,8.214315681457519,,7.648396474317073,7.928366140442789,8.118049182112308,45.96143190389996,9.34491727066366,6.7213897018400015,8.03315348625183,32.65875068008645,0.39333011314352073,-0.2799696661257167,-0.24632198006521114,-277140643,0.5098718988633226,,23391680.54,0.8182597454026825,-0.004494273336700716,,,-0.14232000920582888,9.07264232635498,7.00935697555542
2016-01-26,7.759113788604736,7.977066993713379,7.759113788604736,7.904416084289551,5.942225933074951,18454869,0.01948972464392007,7.991887807846069,8.208387355804444,,7.687784106620532,7.926592062209217,8.10967141357024,49.25366857159588,9.264752213004616,6.719023402687522,7.991887807846069,31.853910759580657,0.4656398108070187,-0.23880795558868506,-0.24481917516990592,-258685774,0.46435009099150776,,23381931.88,0.7889501127737273,0.0007495762723070953,,,-0.12560406235265065,9.07264232635498,7.00935697555542
2016-01-27,7.863731861114502,7.91022777557373,7.529538154602051,7.782362937927246,5.850473880767822,31803640,-0.01544068726778447,7.938416767120361,8.204783878326417,,7.702334696052334,7.915908423373515,8.096835787074436,46.77493739850704,9.150705145457405,6.726128388783318,7.938416767120361,30.542321319237004,0.43563667194138167,-0.2135737273211813,-0.23857008560016102,-290489414,0.46405663800311814,,23316991.18,1.360180166601358,-0.0051470244912728,,,-0.13910533657408441,9.07264232635498,7.00935697555542
2016-01-28,7.817234992980957,7.962536811828613,7.596375942230225,7.666121006011963,5.763086795806885,16989470,-0.014936753285610505,7.880005478858948,8.20245903968811,,7.696763359123046,7.897405651717103,8.079945011346497,44.47907872101394,9.024682935487101,6.735328022230794,7.880005478858948,29.05270712562771,0.4065743491284354,-0.20064229259405764,-0.23098452699894034,-307478884,0.4599082602673413,,23143211.46,0.7286304596011774,0.004480908347741286,,,-0.1519643077665761,9.07264232635498,7.00935697555542
2016-01-29,7.793986797332764,8.067153930664062,7.759113788604736,7.997408866882324,6.012135028839111,19548799,0.04321438178120607,7.835833716392517,8.206876201629639,,7.743016514162934,7.904813297284898,8.076708299798883,51.74806802957176,8.886977387265198,6.784690045519837,7.835833716392517,26.829146940004456,0.5768568345922037,-0.16179678312196355,-0.217146978223545,-287930085,0.49100794258806807,,23059943.38,0.8446882591807766,0.016679333814392683,,,-0.1153169695983115,9.07264232635498,7.00935697555542
2016-02-01,7.945100784301758,8.067153930664062,7.863731861114502,8.01484489440918,6.025243282318115,16430633,0.0021802992474597715,7.794858622550964,8.213501958847045,,7.784836264970049,7.912963785960771,8.074282283901248,52.103492983123374,8.746273631779385,6.8434436133225445,7.794858622550964,24.411347409840715,0.6156100490976172,-0.12812752099072178,-0.19934308677698037,-271499452,0.49036912592872134,,22961142.1,0.7125183583169752,-0.006540628777550239,0.029675595685026996,0.07347111985893025,-0.11338809585288634,9.07264232635498,7.00935697555542
2016-02-02,7.962536811828613,8.119462966918945,7.764925956726074,7.817234992980957,5.876687049865723,16650692,-0.024655640526308864,7.746037220954895,8.211293382644653,,7.7898206846640345,7.905872764258562,8.064201997982805,47.805579812502785,8.580443894184034,6.911630547725755,7.746037220954895,21.544091499376446,0.5426637120185821,-0.11605207959452724,-0.18268488534048977,-288150144,0.4953646863346591,,22846105.64,0.7251682833320385,-0.006526399857975318,0.02942907449586045,-0.8377987058266808,-0.13524808024788382,9.07264232635498,7.00935697555542
2016-02-03,7.939289093017578,8.003220558166504,7.619625091552734,7.770738124847412,5.841733932495117,12995369,-0.005947758843378281,7.697797012329102,8.206527481079101,,7.786884906230709,7.895862790968847,8.052693610801025,46.82680009167348,8.398670747818818,6.996923276839386,7.697797012329102,18.209722453506327,0.5520358438509219,-0.10897788473813819,-0.16794348522001945,-301145513,0.49536122412169054,0.46226067477303073,22652766.64,0.5688220655535758,0.01561346181178025,0.029349898075036445,-0.2026500680912806,-0.14039141612591777,9.07264232635498,7.00935697555542
2016-02-04,7.735866069793701,8.072965621948242,7.735866069793701,8.049717903137207,6.051458835601807,11182073,0.035901139204590926,7.670189666748047,8.202342796325684,,7.827320751908632,7.907259465944281,8.052576916382836,53.039404179260906,8.261355697046458,7.0790236364496355,7.670189666748047,15.4146391675618,0.8209996996931476,-0.07993871403564956,-0.15034253098314548,-289963440,0.5155417816327724,0.46771831852595636,22237757.92,0.49362946158880305,-0.00448761166486944,0.029119685388913054,1.2328821113657988,-0.1095304886947931,9.07264232635498,7.00935697555542
2016-02-05,7.956725120544434,7.991597175598144,7.576034069061279,7.671933174133301,5.767455101013184,22759014,-0.04693144947426209,7.6553688764572145,8.194787101745606,,7.803414970712426,7.889827888773098,8.037649710804423,45.31782245289883,8.230537951454469,7.08019980145996,7.6553688764572145,15.026554155113,0.5143995030297529,-0.08641291806067208,-0.1375566083986508,-312722454,0.5359911208808857,0.4669643830194487,22165852.38,1.0234401364505905,-0.01155230328711665,0.02924977327605589,-1.6045064360440895,-0.1513215135729843,9.07264232635498,7.00935697555542
2016-02-08,7.555692195892334,7.584752082824707,7.189530849456787,7.270899772644043,5.4659743309021,25491603,-0.05227275545814347,7.6254366636276245,8.181070594787597,,7.7214895556249825,7.843981361652427,8.007581085778526,38.85176933585305,8.215033826542715,7.035839500712534,7.6254366636276245,15.463958037377587,0.19933972440549272,-0.12249180602744492,-0.13454364792440965,-338214057,0.5056993336423279,0.4753577609187419,21846000.78,1.1500393742133188,-0.015151458648373639,0.029592781068701557,-1.7664022633354022,-0.19568427655657095,9.07264232635498,7.00935697555542
2016-02-09,7.189530849456787,7.47432279586792,7.154658794403076,7.392953872680664,5.557730674743652,11504506,0.016786823041375243,7.609744048118591,8.164796791076661,,7.670945604402779,7.810571918024889,7.983478057813904,41.58364662277345,8.206506338881589,7.012981757355594,7.609744048118591,15.684161963648144,0.318361365326261,-0.1396263136221103,-0.1355601810639498,-326709551,0.5095911638179981,0.44458668469998225,21295745.94,0.5266184010453926,-0.011191039036653638,0.030036123271521754,0.55888780618008,-0.18218237083773048,9.07264232635498,7.00935697555542
2016-02-10,7.422014236450195,7.596375942230225,7.387142181396484,7.47432279586792,5.618900299072266,10292717,0.011006223206639021,7.598119878768921,8.147476835250854,,7.640695941551263,7.785664575642892,7.963511184796414,43.399125955205236,8.195922787708385,7.000316969829457,7.598119878768921,15.735548227131218,0.39645660714446473,-0.1449686340916294,-0.1374418716694857,-316416834,0.5071509020020382,0.44456070841018164,21293698.48,0.4833226799849773,0.003930819029849264,0.029893408865040674,0.36818227243097806,-0.1731812874688461,9.07264232635498,7.00935697555542
2016-02-11,7.30577278137207,7.363893985748291,6.983202934265137,7.206967830657959,5.41791296005249,16920476,-0.03576987102849294,7.5879487752914425,8.118881454467774,,7.57396853987537,7.742798150088452,7.933842817967456,39.09939507974652,8.204800449951431,6.971097100631453,7.5879487752914425,16.25872005537615,0.19118917862751925,-0.1688296102130824,-0.14371941937820504,-333337310,0.5212264434509389,0.4486831371757792,20630595.74,0.7946236308310871,-0.022550539908315237,0.029707923015664963,-1.2040515592298902,-0.20275648618003006,9.07264232635498,7.00935697555542
2016-02-12,7.265088081359863,7.433638095855713,7.079102039337158,7.143034934997559,5.369852066040039,18150846,-0.00887073940958727,7.567315912246704,8.080289306640625,,7.507671062201861,7.698371245266905,7.9028307441255,38.12662663054898,8.213987928074856,6.920643896418552,7.567315912246704,17.0911859192134,0.17195041159636743,-0.19070018306504455,-0.15311557211557295,-351488156,0.5054715224990749,0.44727303266686896,20129665.84,0.8798023202407048,0.008064452633556263,0.029779745501850793,-0.2978782813652977,-0.2098286256371107,9.07264232635498,7.00935697555542
