mv_Landlords,mv_Neoclouds,mv_Server providers,tan_Landlords,tan_Neoclouds,tan_Server providers
0.36698255586259787,0.003154483264818193,0.6298629608725839,0.48393625131148105,0.0009211928595655545,0.5151425558289534
0.6246523159761349,2.0816681711721685e-17,0.3753476840238651,6.372317756310119e-17,0.44123267605997907,0.5587673239400208
0.5095262353221366,2.2876665839444144e-17,0.49047376467786347,0.19554167255406424,0.12915383104047648,0.6753044964054593
0.4337714109006307,0.0,0.5662285890993694,0.30586374772994485,0.2598790578917035,0.4342571943783516
0.6534980718249185,0.0,0.34650192817508163,0.4284706010690993,0.004493258578770746,0.5670361403521299
0.42303642562592103,0.0,0.576963574374079,0.0,0.2754208628977401,0.7245791371022599
0.3796871403535777,0.03345250489586288,0.5868603547505594,0.22213544831701548,0.21681431263520962,0.561050239047775
0.4795523319177536,4.85722573273506e-17,0.5204476680822463,0.0,0.4236890216662745,0.5763109783337256
0.591158585706734,8.673617379884035e-19,0.40884141429326604,0.3035206706490925,0.0,0.6964793293509076
0.3018345699505152,0.0,0.6981654300494847,4.08792717943152e-17,0.4150949857702071,0.5849050142297928
0.3359856415336905,2.42861286636753e-17,0.6640143584663095,2.1282790148776425e-17,0.266557464547587,0.733442535452413
0.5527984902328835,1.3877787807814457e-17,0.4472015097671165,5.460916940424156e-18,0.24044543569851157,0.7595545643014884
0.5806947535446625,1.734723475976807e-17,0.4193052464553375,6.643759516795988e-17,0.021548709598606188,0.9784512904013938
0.6484502011706845,3.122502256758253e-17,0.3515497988293155,0.2790027161797826,0.2854914110832073,0.43550587273701014
0.29976567991242176,4.336808689942018e-18,0.7002343200875782,0.09272957305650825,0.30819451708442785,0.599075909859064
0.6445860054054485,3.122502256758253e-17,0.3554139945945515,2.2221736772987147e-17,0.3141449386054139,0.6858550613945861
0.39858278948351916,1.734723475976807e-18,0.6014172105164808,0.0,0.3919976453213654,0.6080023546786348
0.3427124971933126,0.0,0.6572875028066874,0.19606615016247153,0.32218333477386357,0.4817505150636649
0.24122938287957726,5.204170427930421e-18,0.7587706171204227,0.2981861954873662,0.39055004023933576,0.31126376427329816
0.5240232615086317,1.3877787807814457e-17,0.4759767384913684,2.189497255858753e-16,0.404028887194934,0.5959711128050657
0.4222019659037628,3.2526065174565133e-19,0.5777980340962372,0.0,0.0,1.0
0.32097636540522567,0.02602861973284771,0.6529950148619267,0.16105515672586013,0.08730710549295206,0.7516377377811878
0.45984045034627086,1.9949319973733282e-17,0.5401595496537291,0.0,5.551115123125783e-17,0.9999999999999998
0.552103722394292,0.0,0.44789627760570816,0.0,6.591949208711867e-17,1.0
0.41975573431100105,0.0,0.580244265688999,2.0469036407793795e-17,0.38030932614482876,0.6196906738551713
0.3480472754661781,0.0,0.651952724533822,0.4029258075960626,0.185744827120475,0.4113293652834625
0.6445415654399753,0.0,0.35545843456002474,1.7950280917880302e-16,0.1744370005151236,0.8255629994848763
0.4499056674540042,0.0,0.5500943325459957,0.0,0.604478576555207,0.39552142344479324
0.4791615184996272,8.673617379884035e-19,0.5208384815003728,0.0,0.2817711002454515,0.7182288997545485
0.5547422629850053,5.204170427930421e-18,0.44525773701499477,0.604719370280123,0.0014877532126803157,0.39379287650719674
0.5473514813744829,2.2551405187698492e-17,0.45264851862551714,1.2819751242557095e-16,0.15238350696116784,0.847616493038832
0.6928613439875208,0.0,0.30713865601247936,0.20585093669760954,0.1028006298081728,0.6913484334942176
0.4580908441228515,1.214306433183765e-17,0.5419091558771485,0.0,0.24776820954762252,0.7522317904523774
0.39856548607349407,0.0,0.6014345139265059,2.6810957491584122e-17,0.164546136113641,0.8354538638863589
0.41756538527044107,0.010482719022409112,0.5719518957071499,0.27707527395888865,0.08233679740154307,0.6405879286395684
0.6561108537257496,1.474514954580286e-17,0.3438891462742505,0.0,0.2564508187882181,0.743549181211782
0.47443411838208327,0.0,0.5255658816179167,0.0,0.3769439282478434,0.6230560717521569
0.41242853635332305,1.1275702593849246e-17,0.587571463646677,0.0,0.00282261485037846,0.9971773851496216
0.4534374878511513,0.0,0.5465625121488487,0.0480161352283496,0.5947661355762942,0.35721772919535627
0.40394631696347383,0.0,0.5960536830365262,0.0,0.9999999999999999,1.3183898417423734e-16
0.4174357391261898,1.8214596497756474e-17,0.5825642608738102,0.3187744695063696,2.846030702774449e-16,0.6812255304936302
0.49236188339197556,4.85722573273506e-17,0.5076381166080244,0.0,0.0,1.0
0.3460643346895047,0.0,0.6539356653104953,2.0308235250827388e-16,0.09651216056533823,0.9034878394346616
0.37011122140975894,0.0,0.6298887785902411,0.0,0.25760829821580217,0.7423917017841979
0.46493006807868814,0.0,0.535069931921312,0.0,0.44426606066526925,0.5557339393347307
0.39989516035407563,0.0,0.6001048396459243,0.26281378921665144,0.2687138815229554,0.4684723292603933
0.4293187773288177,0.0,0.5706812226711823,3.6733131252743644e-16,0.0,1.0
0.37931942056164986,2.8189256484623115e-18,0.6206805794383502,6.079515231205676e-17,0.41352234696396817,0.5864776530360317
0.34430235620371397,8.673617379884035e-18,0.655697643796286,0.02694203727806607,0.45437880788863955,0.5186791548332945
0.5249898733476095,0.0,0.47501012665239056,0.2995374576919306,0.0015152087104295313,0.6989473335976399
0.5050519494958887,0.0,0.4949480505041112,0.0,0.27079450206898503,0.7292054979310151
0.3698591023067617,3.2526065174565133e-18,0.6301408976932382,0.42591184838715335,0.08900514136749363,0.485083010245353
0.5804231589503427,0.0,0.41957684104965737,9.940314928310872e-17,0.35810815354760966,0.6418918464523903
0.4091645069447267,0.0,0.5908354930552733,0.07895705518288405,0.11289034379331078,0.8081526010238052
0.3838835129860372,1.3877787807814457e-17,0.6161164870139627,0.39027372829238616,0.05914576609605735,0.5505805056115565
0.4753253038029651,0.0,0.5246746961970349,0.11828716108978655,0.06391539926059085,0.8177974396496227
0.3693642645652215,6.938893903907228e-17,0.6306357354347784,0.3576855614617105,0.0059117147884901276,0.6364027237497993
0.5213886342216503,0.0,0.47861136577834984,0.4200360587591251,0.19156725553035114,0.38839668571052377
0.5241379275246411,0.0,0.47586207247535905,0.35329577786182537,0.07464602284211883,0.5720581992960558
