date,actual,fitted,residual
2021-01-31,0.014311256086284807,0.1195541802756402,-0.1052429241893554
2021-02-28,0.1557906868237875,0.1595366258040528,-0.0037459389802653176
2021-03-31,0.07121056100692424,0.11787585432321661,-0.046665293316292364
2021-04-30,0.10446347667279143,0.04016562951223185,0.06429784716055958
2021-05-31,0.052880461312680316,0.08260980201715244,-0.029729340704472126
2021-06-30,-0.14863207119916777,0.006550301134585842,-0.15518237233375362
2021-07-31,-0.015347706905013192,-0.010670855433136757,-0.004676851471876435
2021-08-31,-0.13005357949309482,0.054585516631459274,-0.1846390961245541
2021-09-30,-0.06886905977327107,0.03061170102544568,-0.09948076079871675
2021-10-31,-0.03187004245600045,0.07276601846703952,-0.10463606092303997
2021-11-30,-0.11552798548330023,-0.009345146890900161,-0.10618283859240008
2021-12-31,0.11857981469250521,0.08057390031856267,0.038005914373942545
2022-01-31,0.14814818362462834,0.016223993883174685,0.13192418974145365
2022-02-28,0.40732632491374665,0.04688396320790833,0.3604423617058383
2022-03-31,0.042735057935159526,0.0442623607637892,-0.001527302828629673
2022-04-30,0.012667665821719964,-0.03121422870473852,0.043881894526458486
2022-05-31,0.0114733514065963,0.06793362543068247,-0.056460274024086175
2022-06-30,-0.17478185147372177,-0.08981890955083753,-0.08496294192288424
2022-07-31,0.09519297195332302,0.1270793185235166,-0.03188634657019357
2022-08-31,0.20059100197340496,0.013869052268277466,0.18672194970512748
2022-09-30,-0.11282548148922321,-0.06730136932678472,-0.045524112162438485
2022-10-31,0.11607653311833774,0.18093339751716273,-0.06485686439882499
2022-11-30,0.022301612709402577,0.04919285218995857,-0.026891239480555995
2022-12-31,-0.02460447766811061,-0.04152910605364719,0.016924628385536575
2023-01-31,0.21518716161489665,0.13392993957736676,0.08125722203752989
2023-02-28,0.11366518844961256,0.015095008253108133,0.09857018019650442
2023-03-31,-0.032874351703250766,-0.07574054488501554,0.042866193181764774
2023-04-30,-0.024787383985734265,-0.0013966951093063304,-0.023390688876427933
2023-05-31,-0.10820893869923538,-0.005847407190823309,-0.10236153150841207
2023-06-30,0.27506296125512075,0.12394134042934675,0.15112162082577402
2023-07-31,0.07350137460198142,0.12636396593210855,-0.052862591330127134
2023-08-31,-0.053786880433723094,-0.03827386628019146,-0.015513014153531637
2023-09-30,-0.09651266570327247,-0.02703602085624411,-0.06947664484702835
2023-10-31,-0.08683854052932578,-0.034677511363579674,-0.05216102916574611
2023-11-30,0.15922192825723155,0.11921868212814271,0.04000324612908884
2023-12-31,0.030284765219057624,0.17389758671253724,-0.14361282149347962
2024-01-31,-0.10586565131570509,-0.034941764034520116,-0.07092388728118498
2024-02-29,0.19912766308951244,0.05712683024990298,0.14200083283960946
2024-03-31,0.03616355940262392,0.06816222113111059,-0.03199866172848667
2024-04-30,0.16199929449344644,-0.033557464161639454,0.1955567586550859
2024-05-31,0.023070676192461906,0.06401604241015593,-0.040945366217694026
2024-06-30,-0.10012216131393237,-0.0014645052449257026,-0.09865765606900667
2024-07-31,0.21660005685928313,0.14683711112420866,0.06976294573507447
2024-08-31,-0.0613647329514688,-0.00927752096385657,-0.05208721198761223
2024-09-30,0.043432726100978813,0.022908609781492267,0.020524116319486547
2024-10-31,-0.21612543417193206,0.026056453228401576,-0.24218188740033364
2024-11-30,0.13752910669790208,0.1421606396214975,-0.004631532923595416
2024-12-31,-0.08895839138325985,-0.04260514074221568,-0.046353250641044175
2025-01-31,0.033545625053800245,0.05297049648947125,-0.019424871435671003
2025-02-28,0.015442331265797495,-0.02484562910659879,0.040287960372396285
2025-03-31,-0.10879891822898628,-0.041430108831915294,-0.06736880939707099
2025-04-30,0.04166629529027427,-0.021801718108754614,0.06346801339902888
2025-05-31,0.4607089706764276,0.08418457575325941,0.37652439492316814
2025-06-30,0.08072854092905841,0.07688758115794475,0.003840959771113664
2025-07-31,-0.1122718357098094,0.04877508766131048,-0.1610469233711199
2025-08-31,0.003998264297925073,0.1209458041654018,-0.11694753986747672
2025-09-30,0.04570690453309342,0.031209033560031282,0.01449787097306214
2025-10-31,0.2130445989249439,0.018645907858384568,0.19439869106655933
2025-11-30,0.015490469925061427,0.06045943719105111,-0.04496896726598969
2025-12-31,0.13509205021655274,0.04189963283858867,0.09319241737796408
2026-01-31,0.045274667239468935,0.08506956216810609,-0.03979489492863715
2026-02-28,0.35705030912682256,0.028185072656442208,0.32886523647038035
2026-03-31,-0.1137257841547744,0.009232803647212018,-0.12295858780198642
2026-04-30,0.06584741879856261,0.11836862671989692,-0.052521207921334315
2026-05-31,0.12362067475528336,0.05017935191785422,0.07344132283742914
2026-06-30,0.12235691928923144,0.06850971017571007,0.053847209113521366
2026-07-31,-0.052310671552369487,0.049435169835753294,-0.10174584138812279
