date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA
2016-01-31,-0.12535734202290705,-0.12132618073147172,-0.08292039401493578,-0.1662221513793184,,-0.04978705157522367,-0.07580152398679307,-0.07443737668821437
2016-02-29,0.06904511213556264,0.06003416751837354,0.07712674363128569,0.4296373225118597,,-0.0008260086221854035,0.017343442353896732,0.02513249516988525
2016-03-31,0.015337374603827003,0.10194172053878092,0.1517494946112834,0.22146917901022523,,0.06726647653106443,0.0879207523539638,0.04487886285295217
2016-04-30,0.09478878833464077,-0.024229241704856297,0.03968863719298743,0.0024540445103433672,,0.003940920188044039,-0.046277879600131855,0.04260424046304845
2016-05-31,-0.16221491460698023,0.0729873230825584,-0.0951707590335189,-0.23709771793608803,,0.017011480295191284,0.08686199994492338,0.017723765938986613
2016-06-30,0.023563777254425267,0.014726610048549249,0.027777824685239594,0.02988692662843362,,0.0034761246436154636,-0.010879683511754501,0.009788674112597873
2016-07-31,0.06663960052954687,0.18106424694026835,0.19192226775770171,0.3968627243556895,,0.03647124216983033,0.11063575261260583,0.03666074962818677
2016-08-31,0.11464409654771868,-0.0029257270888870535,-0.07123328820759278,-0.03783253654295582,,0.0011973786530299346,0.04711569538897997,0.0054046461210237595
2016-09-30,0.046693864731430335,0.022300467422180503,0.13726560173700086,0.05920282886867256,,5.8074911679861785e-05,0.04191307436585556,-0.006083037468044172
2016-10-31,-0.013350798455442181,-0.08725624873011928,-0.23034024841933398,-0.24515768823008577,,-0.017336956512759794,-0.014426389220213998,0.009375434381580838
2016-11-30,0.2694221053110939,0.12893096597839127,0.1316039225186758,0.2859237884193877,,0.03683838128508565,0.07201853365682886,0.10009974516032383
2016-12-31,0.032594181958097046,-0.0027855534026863804,0.011182633235102823,-0.0917902238492081,,0.02027167595284185,0.030376297460792623,-0.01589962347170848
2017-01-31,-0.00757574204825362,0.04748612723431389,0.1064415645678447,0.36409285159750304,,0.01789474830181126,0.04188434318373346,0.013308019289482553
2017-02-28,-0.11105776960662572,0.1306667438482867,0.017691799273966025,-0.11596873036585154,,0.039291363349321484,0.02815565219182603,0.0658748604328705
2017-03-31,-0.03730273613494273,0.10377348546733778,-0.08037457321330821,-0.06507027899914741,,0.0012499413151041416,0.04403040960959137,-0.018024674955319675
2017-04-30,0.13412847406489226,0.059828938128581255,0.09339087364786636,0.021714995371811652,,0.009926503824479793,-0.005698508194598384,0.03388887650696426
2017-05-31,-0.09865116216717162,-0.004032072186151536,-0.10172419697766522,-0.15912806624476294,,0.01411275854881211,0.08728274785005441,0.026339947897568328
2017-06-30,0.09356736605068194,-0.11133608929135996,0.0263231001270281,0.10239791914819785,,0.006375023275731584,-0.05030284940405261,-0.0005114079726606935
2017-07-31,0.028074772944552295,0.18906618283528664,0.08014934705029542,0.11346268543246518,,0.02055393323927701,0.04835975644817214,0.04798200400229424
2017-08-31,-0.00390762228879693,-0.024904322194461148,0.00729199900857358,0.09978877171887368,,0.002918057945923591,0.029051260892832165,0.03674956092583259
2017-09-30,0.1295810458759159,0.1335952257293218,0.18504785166326854,0.1473835672620596,,0.020149150721848752,0.05182434957810189,0.04559405641738068
2017-10-31,0.19003479738137408,0.13766328752858104,0.04038282300725693,0.053556514940405364,,0.023564159150457176,0.08923559568420414,0.01364832157381013
2017-11-30,-0.04581083560597632,-0.07480938396813286,-0.007230722651587196,-0.0957108744322267,,0.030565778654876974,-0.000926548925002324,0.029756045587902236
2017-12-31,-0.00613497940817731,0.004950476184218955,0.03155971416873116,0.06016683813537882,,0.01212816024471497,-0.01413457770092863,0.013942409502551767
2018-01-31,0.022633479110572896,0.07117116268949575,0.0080408270190937,0.11681854872098629,,0.05635921068611216,0.0863315522628858,0.08048446924360309
2018-02-28,0.01611871034469914,0.019969384541391078,-0.0052199460338463455,-0.03894656056072687,,-0.03636077290006334,0.002222680494524898,-0.0018697267899926429
2018-03-31,0.012896918624724307,0.04819252595407497,-0.1338827484461823,-0.08606713837781299,,-0.027410185265599463,-0.024210248503099274,-0.022163544549763325
2018-04-30,-0.005876464314211405,-0.07471270929809615,0.21113330050039614,0.12204389157109818,,0.005167727748282447,-0.0629266486862472,-0.028339219515069902
2018-05-31,0.07693657153960998,0.0924371407033171,0.12542247026447084,0.07339107208643747,,0.024309610410469418,0.11089342461183804,0.03503994549996525
2018-06-30,-0.007332724694388171,-0.03418826492863947,-0.122956365534859,-0.11921457096627563,,0.005750697955895001,-0.04575981503423354,-0.031059662023841583
2018-07-31,0.1578946045656917,0.038969236456851686,0.041848981604805324,0.10668783074407462,,0.037046712739521315,0.040731425844471314,0.06946549436866123
2018-08-31,0.019275827494485753,-0.035561960452214825,0.09321116009932506,-0.027697790343409023,,0.031919431561941325,0.025984026308826014,0.007918747200876375
2018-09-30,-0.05172433122637188,-0.1460178251305182,-0.012066208157747393,0.093229688731014,,0.005945989759842618,-0.023399002952005477,0.047403445667312916
2018-10-31,-0.060661148902488526,-0.08072534737856951,-0.25740179037463073,-0.1238578660544214,,-0.06910449341750702,-0.11937329154816334,-0.11417087670587378
2018-11-30,-0.06780525040226415,0.10776201049715417,-0.012152872215522748,0.014291264888222965,,0.01854931193571585,0.032462052850820156,0.001512735735295312
2018-12-31,-0.14920555421880333,-0.051020794374554646,-0.1733986058620678,-0.17098247265740207,,-0.08804851325516527,-0.06542123343502493,-0.09860697723140943
2019-01-31,0.04312024094573985,0.18709417642170667,0.32715545758922815,0.25815336764867003,,0.08006569598263846,0.10056714292807123,0.12518784027095586
2019-02-28,0.2334826259787901,0.06898638329295026,-0.002594201946741981,0.045271989731653806,,0.03241561291356576,0.0639876957204355,0.0751674697180511
2019-03-31,-0.012460975690255394,0.01018927671214831,-0.02322110888676665,-0.10688087864618845,,0.018100904609587465,0.03437328313533761,-0.0428090259381414
2019-04-30,0.016999527358701805,0.14684338245312878,0.08767277245614102,-0.025420399933045235,,0.04085223229683432,0.116176217788442,0.05030553582807751
2019-05-31,0.04342926384530377,-0.15956922204303114,-0.1834106925785347,-0.14085073106483825,,-0.06377124969109327,-0.16562685357315665,-0.03663776969612775
2019-06-30,0.12175359109236239,0.08677913322856612,0.1829390954935577,0.17702012809614498,,0.06958646654671896,0.12862749969051235,0.06391247264485944
2019-07-31,-0.08376343693997512,0.167945049884751,-0.061901019325858675,-0.13611111910044604,,0.015119464131618354,0.05629729912645298,0.004995180283352552
2019-08-31,-0.05122488718657803,-0.015628018247597963,0.0854646197566642,-0.08957283977658514,,-0.016743110199330835,-0.023141624481292533,0.030332827329291323
2019-09-30,0.04282785927726129,0.09876225618858125,0.0620886788043975,0.021695273047257935,,0.01945760667197427,0.037254381464468134,0.015652342861489865
2019-10-31,-0.07366353700792905,0.021621128563646064,-0.047406701961340336,0.0375308755003374,,0.022104563669101074,0.06120745116824167,-0.020471915921280837
2019-11-30,0.03744972072829755,-0.014166733317771962,0.07241963242320781,0.09757254710747043,,0.03619831113984362,0.04065064301137822,0.051976349506674735
2019-12-31,0.010023843354429296,0.05853785785357846,-0.05307250737546765,-0.10407630850446792,,0.02905563706808567,0.07931810824867869,-0.033902955648788646
2020-01-31,-0.08662753239887899,0.03488213857691602,-0.19789373493658513,-0.16505323681496809,,-0.0004038701037787362,-0.03201909686384119,0.02530616594997781
