date,MTRN,ENTG,CRS,ATI
2016-04-05,0.00934615013060281,8.748229730951539e-06,0.006006091287452491,-0.025947880908917125
2016-04-06,-0.006545655008306244,-0.0018916084805157309,-0.017269213334553432,-0.018000292396795278
2016-04-07,-0.004702923165128117,0.0008258226057583778,-0.019845114568873848,-0.015299470517895826
2016-04-08,0.050895986650285066,-0.006568362527458327,0.043439752238146015,0.046815202076013786
2016-04-11,0.001269665762325443,0.015132607673256878,0.02321676810242806,0.024013892814040233
2016-04-12,0.03234078385189519,-0.0028402480572939925,-0.03418959160672964,-0.010829287246461027
2016-04-13,-0.0009032340361303619,0.00021298682318213885,0.022671483267340087,0.04754012304256343
2016-04-14,-0.0015308217036502786,0.011374971878007643,0.02014186093365727,0.022219471983827302
2016-04-15,0.02383259368323996,0.0086981424170814,0.0107277977462898,0.002455860236517881
2016-04-18,0.00027065256308363844,0.00906023972640709,0.0026022542218857043,-0.008817444994720165
2016-04-19,0.018482475996529104,0.010806838793150031,0.0020589744856737936,0.045837549775103306
2016-04-20,-0.024252484081326346,-0.019684866066557737,0.0009827895710206574,-0.0011370609784390278
2016-04-21,0.016827704840253938,0.0069578201088747816,-0.006843076839700617,-0.005627372422765376
2016-04-22,0.023417227935160205,0.009984834976820494,-0.022586898167758808,-0.0011473881849670964
2016-04-25,-0.0007361547464574134,0.008318075989007297,-0.005062601895677251,-0.03827532473462882
2016-04-26,-0.0025715713228166986,-0.0094700065224838,-0.03893645996642839,-0.022198798129647056
2016-04-27,0.013138929434684237,-0.0017702556917170223,0.011210047865619455,-0.025882490750733546
2016-04-28,-0.020411455005282363,0.0009288740574882534,0.010592664599700558,0.003201517311627735
2016-04-29,0.017901112388758283,0.012672428107421335,0.0028782110371796954,0.0032615209137735832
2016-05-02,-0.03069722267048229,0.015483295133380882,-0.0051591974485297835,-0.006074534502124137
2016-05-03,-0.024217558530230946,0.01086287762481505,-0.04387901597960582,-0.04600197842647349
2016-05-04,0.0014158374223865126,0.005527664850600472,0.0031656460832419596,0.008482925598319216
2016-05-05,-0.05137072268177287,-0.030745192921810775,-0.025159797685622938,-0.02949978660990899
2016-05-06,0.004536803528139083,0.003628541197713024,0.008836598991685363,0.02086927786251453
2016-05-09,-0.09165553833664479,0.005284668794828603,-0.08679342494752534,-0.09032972992399739
2016-05-10,0.0050118139353543464,-0.006203745159723195,0.010403086423784541,0.02077000924442302
2016-05-11,0.018744750469516555,-0.009206760667152147,-0.0033670282649197747,-0.0012436647742498624
2016-05-12,-0.027763683580061465,0.0010350403576623798,-0.009952986805172937,-0.024738582847903267
2016-05-13,0.0021205179941216016,0.0009463804195993428,0.00893719573855888,0.0017603924681675355
2016-05-16,0.0018198963535305326,-0.0033202022969678058,-0.023481617978365375,-0.01782163370554151
2016-05-17,0.009460900630558197,-0.015635822967395154,0.00940843778291349,0.01019402677947527
2016-05-18,-0.0506038468854434,0.013035488655541584,-0.04467237023652454,-0.18654746533048971
2016-05-19,0.026229206379162096,-0.0017704551553090076,0.03557107628568646,-0.015453930221303857
2016-05-20,-0.008137051255788414,-0.003197541787265945,-0.014224549996487465,-0.019591918966869126
2016-05-23,0.004784344864955024,-0.004873209716637928,0.02774117281575235,0.054233530032224836
2016-05-24,-0.014712992185090167,-0.0031411139084574283,-0.011746304326336995,-0.030673619213281808
2016-05-25,0.032200719898605,0.003401323160340936,0.02784621320987357,0.031312824710469915
2016-05-26,-0.0031078364928055977,-0.004183576861602674,0.0003754104170494805,0.009744868058463405
2016-05-27,-0.019776068426864198,0.013127034042034934,-0.01766999860093747,0.0015699861705413525
2016-05-31,0.0023322618097445726,-0.005847488070287364,0.014761662952978722,0.018360159462272607
2016-06-01,-0.0032781623454126857,0.0033900481750626273,-0.005188876624472713,-0.023169461943272858
2016-06-02,0.005005164209261493,0.006619135672618101,0.007565618227642084,0.025429868698476334
2016-06-03,0.04104224261902651,-0.008979492987736523,0.003658790474219402,0.03935633889995042
2016-06-06,0.015774370230313917,0.004880757085981942,0.018114549195610435,0.02958451364015286
2016-06-07,-0.01679737526289085,0.0001602935931758996,0.00763227542380637,-0.005631820352838107
2016-06-08,0.0012290176266700177,0.010573935595112306,0.011429028632681736,0.027853886510841374
2016-06-09,-0.009678465798751318,-0.004384841889701265,-0.018089931676246437,-0.030288619700392816
2016-06-10,0.007349230885890897,-0.005239757686497214,0.0020084465169049118,0.0001430032938235619
2016-06-13,-0.0016658686045812384,-0.004693798765488147,0.010164769603879464,0.00481118134709475
2016-06-14,-0.0009992950747454256,-6.168887172010762e-05,-0.01037401873150993,-0.015497154210013577
2016-06-15,0.008283468070192103,0.0031822961390712903,0.014378613675828962,0.021244592587331877
2016-06-16,-0.008347901535831578,0.0036307814869163562,0.008958893270745548,0.005386047602605305
2016-06-17,0.0250408127184546,0.0102093353271109,0.011405616270867489,0.012183602383667596
2016-06-20,0.003387031720338607,-0.004660750572150341,0.010187920076924454,0.013181389173231365
2016-06-21,-0.014133178101118258,-0.0054631808768788,-0.03156521554330195,-0.024589073261308183
2016-06-22,-0.021923200220295,-7.491941200901925e-05,-0.014959588661598898,-0.014075926762050014
2016-06-23,0.012474051103511893,0.0009392919954262953,0.014329385295747659,0.04494266649392738
2016-06-24,-0.027814330736680687,0.005086467272114717,-0.0382003625739927,-0.07553709255564516
2016-06-27,0.0022095615859040255,0.01730583305371599,0.006578400738464961,-0.03530577897379797
2016-06-28,-0.011502233943722576,-0.013004919358139015,-0.002275329513153946,0.01552185349360647
2016-06-29,-0.017139581479726756,-0.0018339093633085654,-0.00934015432877687,-0.014935993006645276
2016-06-30,0.02987260201282682,0.01174533122771014,0.018425690691079306,0.023462315768173855
2016-07-01,0.03540769822372582,0.010883045758124715,0.02385424823744734,0.055584483062896525
2016-07-05,-0.02979332544402776,-0.0028821073315109975,-0.006785666305041075,-0.038605193804580065
2016-07-06,0.007426400451395438,0.0003545232577400917,0.005366982351614116,-0.006885652588075858
2016-07-07,-4.852490012924402e-05,-0.012818491494511716,0.033987299871784074,0.02950183939313622
2016-07-08,0.03256190957162028,0.004165711462896935,0.026473713455458965,0.012037738131824856
2016-07-11,-0.012702150052333511,0.00607533342753218,0.03289946824216376,0.04788968214001221
2016-07-12,0.013615383913130299,-0.012987872251696344,0.010979450069180698,0.03383159460197401
2016-07-13,-0.00644426545932249,-0.00045889865769750205,0.005059607810151759,-0.0019763751787866143
2016-07-14,0.002739746457780577,-0.004065906326458337,0.01954280117613793,0.019613081501131835
2016-07-15,-0.01031954217445515,-0.002792617785521698,-0.00730042974211874,0.013016515601026327
2016-07-18,-0.01551729271104639,-0.01840462736424105,-0.010177903546531971,-0.03574707380247733
2016-07-19,-0.03262040899233046,-0.0008697651447761075,-0.015364576910327775,-0.041249268889213216
2016-07-20,-0.009270374618657377,-0.013158535073887197,-0.020998342322151687,0.005257507366634126
2016-07-21,0.005827286172994321,-0.007250287860673199,0.007554375783641189,0.025287874306501496
2016-07-22,-0.0076653069740396885,-0.0028190085402179836,-0.002973273198712569,0.004952156286268075
2016-07-25,-0.0062012362767447995,0.0030218606943488635,-0.0013638910657211736,0.002980796582260869
2016-07-26,0.02015454495014713,-0.01952038854834054,0.01941606814191478,0.1682214040191235
2016-07-27,-0.009637908166642837,0.11391513038448313,-0.013336671253292307,-0.006537980057737646
2016-07-28,0.026617904410043677,0.0014296144779654962,0.004648295484969361,0.004804161044547287
2016-07-29,-0.0009646702395715392,0.017740885181703445,-0.006695640301963732,-0.009820646950135958
2016-08-01,0.003777495935742778,-0.007716964188905795,-0.010614239862870712,-0.026372591996170328
2016-08-02,0.005040611055633356,0.007208518670267356,-0.012789010342859137,-0.01230012619698112
2016-08-03,-0.003754382077720558,-0.003288806404713674,-0.0020485281866998908,0.02993888724281873
2016-08-04,0.010608778338084681,-0.01590396582858209,-0.021750731191970307,-0.02526389051401899
2016-08-05,0.010329580308057142,0.010955292201724757,-0.0046450886263760816,-0.015239125103253441
2016-08-08,0.0013838181446641936,0.003838194666719646,0.006027138217273152,0.00300698200478362
2016-08-09,-0.02329997136994175,-0.008072749396328847,-0.03614430000055708,-0.016832990283589512
2016-08-10,0.014641134966387278,-0.0051021432831137555,0.010278446981295267,0.0027107772239541063
2016-08-11,0.0088808890509506,-0.003183951295625166,0.004541080770897035,0.02471945189376796
2016-08-12,-0.021915402595424224,0.0005512504356450735,-0.024153387176387146,-0.026238114698190484
2016-08-15,0.03702832605536767,-0.01192006890258734,0.027213137117976995,0.03402996663445143
2016-08-16,0.02088571703469596,-0.012843006919002104,-0.0041723525853212245,0.002030803339580089
2016-08-17,0.010648538035147627,0.0043845626436577675,-0.013328690072959549,0.0012550857874511364
2016-08-18,0.00583735542464756,0.006427763519883516,0.007342565087527385,-0.005696558559008021
2016-08-19,-0.016794997736786058,0.007497979275163276,-0.02450417653063393,-0.0280371180018883
2016-08-22,0.0041087856610682125,-0.012475407577207604,0.01817100971780529,0.012389218975239598
2016-08-23,0.0018425068204465055,0.022309848965606977,0.0038534650459967597,0.0046019395345085375
2016-08-24,0.004088311073461732,0.0014604196679841482,-0.0223013679307544,-0.05641916535040398
2016-08-25,0.017960475231753984,-0.011054140999150286,0.007024865272582766,0.012077554601021884
2016-08-26,-0.004251419910447314,-0.0009045616690345065,-0.000996318675925382,-0.004891537849303052
2016-08-29,0.006183111143469262,0.003536472888258665,0.02789625578396121,0.10230320246691577
2016-08-30,-0.01819009083089392,-0.0027071097702426085,-0.014676010227979007,-0.04305539186302367
2016-08-31,0.011882875039826327,-0.020615487213109403,-0.014012393137322726,-0.02168024663312209
2016-09-01,0.009684758449026935,0.005687300380502065,-0.009660870350358557,-0.016116265457599508
2016-09-02,0.003036393851860264,0.00021698456540383707,0.005519423363543063,-0.0011379029348657175
2016-09-06,0.014961574445762444,-0.007412751281839382,0.02681249255493371,0.059321105400182345
2016-09-07,-0.007658594623531386,0.0159498731880738,0.02002753041340508,0.0006336315934929375
2016-09-08,-0.005058991157738213,-0.01111278886637852,-0.010471091214439914,-0.0001875700819233641
2016-09-09,-0.003398282610310756,0.005653247082250706,-0.018228344590935808,-0.06224445149313943
2016-09-12,-0.010248912370627347,-0.00758933010983116,0.009370457524676471,0.016457966949772213
2016-09-13,0.009195254153257245,-0.012575565522408813,-0.02785649257178089,-0.042612118013529765
2016-09-14,0.003416647133524588,-0.01714790474540037,0.017154848242977354,0.022390668881221695
2016-09-15,-0.0028242300016451984,-0.010589902327422754,-0.009784546654140261,-0.016721701609101608
2016-09-16,0.011389723406530225,0.005258563523735798,0.022385157068861294,0.003199676436395467
2016-09-19,0.021921477151606285,0.008489356050922112,0.02660233842769985,0.02718716525178201
2016-09-20,0.012267689233939758,0.020725356648340482,0.003771674166619451,0.021543337202352034
2016-09-21,0.009920539180147419,-0.00204503976790665,0.02039790099105499,0.028583712916833176
2016-09-22,0.001931221973982402,0.013553029892945493,0.00930352177170857,-0.002662870294954243
2016-09-23,-0.009125427346314689,-0.0005248909896676136,0.004624364858500472,-0.0016556803628105608
2016-09-26,-0.007059013077720159,-0.00206589075265832,0.005664309834997801,0.0014739072675586202
2016-09-27,-0.01745770728100671,-0.013559822073163981,0.008118781948945795,-0.016575571432802916
2016-09-28,0.013581835703369936,0.0081357851469244,0.03390205765547365,0.03140258149746591
2016-09-29,-0.010347528248200798,-0.014480030585872236,-0.012521372020961583,0.0011867232526007639
2016-09-30,-0.007865880228098667,-0.002845757078110637,-0.0009573491534672161,0.0032585752466222934
2016-10-03,-0.008613333893101517,-0.005102986062779222,-0.01548261980348591,-0.016501918314333106
2016-10-04,-0.009787721565051862,0.001065432141419125,-0.00738709103444223,-0.02470736662177994
2016-10-05,0.012873417696408136,0.011694663543309749,0.014281586229354265,0.030200643942754526
2016-10-06,0.0013693139303540334,-0.006160440240164617,0.007281888564531112,0.013036527925923637
2016-10-07,-0.0007010749807131247,-0.01832646948311422,0.006502583513573634,-0.015366241674671162
2016-10-10,0.0007080079483713876,-0.003614930909309735,-0.0015690196030770653,0.007269449049495503
2016-10-11,-0.006064894030087049,-0.006238053356913884,-0.010607504871731989,-0.014489859408940927
2016-10-12,0.013080004625426859,0.006074918780073532,-0.010033330130689683,-0.0018280590726541565
2016-10-13,-0.009912883808428152,0.004018437478811403,-0.027429354806674043,-0.026552714143107
2016-10-14,-0.009561473373330692,-0.005529767716229849,-0.008612059929804815,-0.01473923416899884
2016-10-17,0.003022172999911859,-0.0007655154808668381,0.009620004922838881,0.019604516522377706
2016-10-18,-0.010989256240007517,-0.011595772947631465,-0.009831957748917677,-0.004731037930924933
2016-10-19,0.0004403852511329566,0.011220640313216334,0.02011247674605126,0.048969150506102115
2016-10-20,-0.0042667680309181385,-0.021199893544354996,-0.0016168795234687617,0.0038338375143389483
2016-10-21,0.00016659782878427525,0.00045114687610412884,0.00691868814144884,0.0025873034622082586
2016-10-24,-0.008394466554741105,-0.016278122685425292,-0.013523853738168935,-0.014309642239980179
2016-10-25,-0.014327561810656064,0.010363787094478317,-0.02527883108697182,-0.163462939477353
2016-10-26,0.0009014532876285538,-0.04481580480558272,-0.013790795624755815,-0.06879720150947947
2016-10-27,0.04601784969827079,0.04269511002398195,-0.164847611039947,-0.04300019970767046
2016-10-28,-0.03140271457977308,-0.001952906612418483,-0.0019036360098878755,0.004543782268315576
2016-10-31,0.02276990295033524,-0.015026479593042263,-0.006280837103215807,-0.000909699164834593
2016-11-01,-0.014709484500800719,-0.008591614172937068,2.224632428710592e-05,-0.012352027731576794
2016-11-02,0.007600090097708333,0.02065820415946357,0.008579731572127894,-0.003976733296828941
2016-11-03,0.02980364881360648,0.0024536585892345614,0.008802831014341093,0.025964903580255248
2016-11-04,0.029354417251419233,-0.0025167754275275877,0.0148090923181752,0.055267806085927663
2016-11-07,0.0065570962387078505,0.009684815676276534,-0.0047816992944621425,-0.014656793720109286
2016-11-08,0.017444790758482504,-0.0023564627577643193,0.005596857043904263,0.015676377925142565
2016-11-09,0.007186672630474313,0.037414586800458394,0.03583296229555515,0.03232308801303684
2016-11-10,0.021560057977959856,0.04362192830646587,0.0021344005262762724,0.03515161503839109
2016-11-11,0.022194970086563234,0.0023734611788510662,-0.003904141642702929,-0.012329777445654763
2016-11-14,0.04411365182931692,-0.005502246679851311,0.01845471504525785,0.04267936917165529
2016-11-15,0.001175764032966346,0.007854112751139175,-0.00784872857472376,-0.014463210139500454
2016-11-16,0.011752595450783705,-0.011971000111595586,-0.023909386049846326,-0.056731675332888566
2016-11-17,-0.019768589455403728,-0.00625995881721657,-0.02096804850618883,-0.030022709080908414
2016-11-18,-0.010550123698034758,-0.0019853754841261707,0.0005304736379774559,0.009254880073644512
2016-11-21,-0.004914565188973282,-0.004866248440599502,0.019040309272765638,0.01601655249467268
2016-11-22,0.0313221669380783,-0.025185728710109948,0.009662233760392554,0.05752571856727826
2016-11-23,-0.0060890112235861245,-0.004067748713853365,0.0008351515486243813,0.004770735392224723
2016-11-25,-0.007343329517245623,0.006165018793332646,-0.005599147516475018,-0.010157485177820573
2016-11-28,-0.004608609030334943,-0.001724955795058116,-0.02598874011956871,-0.0127616467218589
2016-11-29,0.002175819529451438,-0.0035429084310693386,-0.045264045527759006,-0.0702019805772946
2016-11-30,-0.0041913094283816,-0.004412752866940354,0.011847320656910972,0.07059027198503875
2016-12-01,0.013816018098749923,0.02208781648586399,-0.00445337875885028,0.01625723230687534
2016-12-02,-0.005869334042598747,-0.004493969792150984,-0.030325899703194735,-0.050381605897295755
2016-12-05,0.028184154052786906,0.000888306662860586,0.006133472005702658,0.03886264394327274
2016-12-06,-0.000945850208985119,-0.01497159835376527,0.018526139644784636,0.014162503356390101
2016-12-07,0.0029915941247031907,-0.014555755651557901,0.015743212008235405,-0.0050543622120344245
2016-12-08,0.010502475674335725,0.013117649674221894,0.06670950875994174,0.014058302600094854
2016-12-09,-0.0154662315079043,0.0033460544131881558,0.008095072785994445,0.026695162835612483
2016-12-12,0.01012587909624748,-0.010181894994558167,0.004453871050022307,-0.061867139324035446
2016-12-13,-0.010051782052326904,0.017853757626527966,0.00014435563800325145,-0.02762919709302213
2016-12-14,-0.013149611076991256,-0.017000721589768276,-0.0221602089514678,-0.0020645292623574854
2016-12-15,0.013389644491939044,0.0007600135737609731,0.012178250133331955,-0.002808188461477276
2016-12-16,-0.016940917690088694,-0.018456939673491168,-0.020566949822570426,-0.02867995740002864
2016-12-19,0.0077838804013732575,0.0003547336565533372,-0.012889934227825745,-0.006319746526932769
2016-12-20,0.012300346346320818,0.003295723544121802,0.011490280105698003,0.04709671862945697
2016-12-21,-0.007124326615867113,-0.0022683328987827263,0.005503405881877442,0.012172157517035122
2016-12-22,-0.018538411135034138,-0.021205984180725723,-0.02973836497472025,-0.041894170928298856
2016-12-23,-0.004925959617030238,-0.0026736936775719373,-0.00681534663711378,-0.01747772431753947
2016-12-27,0.009125506736290777,-0.007792734081982165,0.006606439258817344,0.008563038600005153
2016-12-28,0.002394495484745284,0.0020728037686346644,-0.0022289384824597733,-0.015072382036845374
2016-12-29,0.019388880679327397,0.008709365956670316,-0.006026853394755817,-0.0023651521989196396
2016-12-30,-0.01755491935688043,0.008830625907701672,-0.009100386110391788,-0.004613279305329367
2017-01-03,0.0026567849532367106,0.010564413025027183,-0.005996709021912575,0.006214497978835873
2017-01-04,0.020152018313702794,0.01599735417031841,0.03563868547998912,0.052835274039752585
2017-01-05,-0.01656386888278733,0.00667886473096279,-0.008854734331560357,-0.03787162361700984
2017-01-06,-0.028724032731921305,-0.01681496185335765,-0.026585639102360573,-0.03889292627496078
2017-01-09,-0.003923515244133417,-0.01901928162686931,-0.008074389615874106,0.011750863020085798
2017-01-10,0.012770541895765007,0.0032368417513373793,0.03705070232555709,0.018937681169656648
2017-01-11,0.013268144601068389,0.03465485712550083,0.03323203479359169,-0.020566606187709613
2017-01-12,-0.025553231219690428,-0.016957557718515877,-0.018243936070597093,0.01911276034910337
2017-01-13,0.006649397357450001,0.020034668821978935,-0.00020310821160676902,-0.004294258593445786
2017-01-17,-0.004011669728359365,-0.02169464236645817,0.00022663083438069498,0.025776515961913278
2017-01-18,0.014544357935241791,-0.0037364179752267784,0.012830008102230086,0.022752382110906487
2017-01-19,-0.024273164818075496,-0.005811718559065528,-0.024928091621479832,-0.03120547712817024
2017-01-20,0.006776312218454747,-0.011077393240879325,0.0010776662016536726,0.022893411415073242
2017-01-23,0.004713991926116687,0.023446689318392385,0.005463488994365664,0.0027567975362088586
2017-01-24,0.010655606160757228,0.0030456978913483666,0.04454475990975419,0.29618369102565323
2017-01-25,-0.007113139519045008,-0.005837263651788428,0.007868272107565194,-0.02460821273732252
2017-01-26,-0.016318159561957393,-0.006759507442811509,-0.010620696671068115,-0.018451597443662978
2017-01-27,0.011686229473277422,-0.007856144216427394,-0.01574374738122557,0.010016363388847527
2017-01-30,-0.02078464282262211,-0.0017900448938875033,0.003984540649516456,-0.006489029376633209
2017-01-31,0.008350513801876132,0.0061304602081043436,0.008436778130808334,0.012717405341321568
2017-02-01,-0.0052622651092716684,-0.014232291313338929,0.0019412382367830381,-0.008420026684594977
2017-02-02,-0.0030460594126894896,0.03518449208153386,0.08365648628753214,-0.001835638928512278
2017-02-03,-0.01551983976065395,0.0015996254918673528,-0.026727087051806896,-0.016411639067151214
2017-02-06,-0.003813001409432195,-0.013778571441418967,-0.006115460764592694,-0.025507478685711214
2017-02-07,0.0045525812680064755,0.009038824787575405,-0.024452632559842168,-0.0352239552264237
2017-02-08,-0.017108064405024423,0.0021957422699458015,-0.00852828891058931,-0.004738217542489703
2017-02-09,-0.013960082306413484,0.03283869013367568,0.0009900235193637174,0.02773516841380301
2017-02-10,0.012527583293467866,0.03743314679325804,-0.015387696391102372,-0.019558541176828374
2017-02-13,0.016214818684030227,0.016544323182159395,0.002426493101289064,0.027341292689559087
2017-02-14,-0.02808606295859192,0.014580112922831094,-0.006043881825778116,-0.011637117996038785
2017-02-15,-0.0035229025243713186,0.0006831938957828354,-0.013319267258097517,-0.023154264586533385
2017-02-16,-0.0035927866792878843,-0.003866533826955843,-0.008188681815260975,-0.03393169531930566
2017-02-17,-0.07451094891481513,0.003616949657719015,-0.023304592190368047,-0.028867777347038666
2017-02-21,-0.01041706330613142,-0.006403210531392405,0.0012980802189186593,0.011911338071406142
2017-02-22,-0.006948744372111469,0.006760737082842489,0.025136761071292014,-0.04236432028382909
2017-02-23,-0.004043920407889732,-0.006988534980843581,-0.03240980384200945,-0.013146323956437871
2017-02-24,0.007192378868687608,0.0007738848888259589,-0.013883240121510066,-0.0038244124059654766
2017-02-27,-0.019312948598606362,-0.010441954088356372,-0.0011292377483103355,0.002253726159712713
2017-02-28,-0.000822927296456593,-0.011162514790691948,-0.004297497838852034,-0.014552581242735403
2017-03-01,0.01999864606598282,0.01051841856378307,0.013169456692274147,0.016148994289493526
2017-03-02,-0.011410013002866887,0.00032644741361599963,-0.05218240022434704,-0.03430325875738355
2017-03-03,0.005521685779498361,-0.015479807343811595,-0.013480359526311035,0.007744355096356037
2017-03-06,-0.029331913344182007,0.004562466818018607,-0.014454836057227246,-0.020747926781271134
2017-03-07,-0.0009652051552833229,0.0003781818814082177,-0.03025974257896387,-0.04691927025977932
2017-03-08,-0.004899495785180954,-0.01621656942335797,-0.005861354031550383,0.004486045361810194
2017-03-09,-0.0499487173879996,0.007528336454125907,-0.026421680043642103,-0.022470908767314113
2017-03-10,0.022982828017023903,-0.007621211256858744,-0.002743079031218845,0.00010165365516158443
2017-03-13,-0.007575758256118443,0.024780384141744327,-0.00797001160307075,-0.0013692477265644497
2017-03-14,-0.009346321998630747,-0.007646767664226417,0.005923223299439695,0.004366874598035573
2017-03-15,0.0201956418323573,0.009292221927848947,0.023458919508393787,0.007126429941451604
2017-03-16,-0.01283546775393195,0.011817752447279894,0.05271974762984247,0.024794008996461142
2017-03-17,0.000531115036737138,0.0388652253878508,-0.013699520347439471,-0.019567064294180078
2017-03-20,0.008441320805574838,-0.009779533376210445,-0.01217344416423974,-0.022902910749713352
