date,actual,fitted,residual
2021-01-31,0.014311256086284807,0.11863522772093499,-0.10432397163465018
2021-02-28,0.1557906868237875,0.14661871910240554,0.009171967721381957
2021-03-31,0.07121056100692424,0.10754580007498772,-0.03633523906806348
2021-04-30,0.10446347667279143,0.04176326510895987,0.06270021156383157
2021-05-31,0.052880461312680316,0.08749406677667666,-0.03461360546399635
2021-06-30,-0.14863207119916777,0.010381143485253954,-0.15901321468442173
2021-07-31,-0.015347706905013192,-0.004189195632029962,-0.01115851127298323
2021-08-31,-0.13005357949309482,0.053034952063902734,-0.18308853155699756
2021-09-30,-0.06886905977327107,0.031140365208865744,-0.10000942498213682
2021-10-31,-0.03187004245600045,0.06910269210861811,-0.10097273456461855
2021-11-30,-0.11552798548330023,-0.001761709806056599,-0.11376627567724364
2021-12-31,0.11857981469250521,0.07755811268041031,0.0410217020120949
2022-01-31,0.14814818362462834,0.016556611031898646,0.1315915725927297
2022-02-28,0.40732632491374665,0.050604303703319274,0.3567220212104274
2022-03-31,0.042735057935159526,0.029087740834804095,0.013647317100355431
2022-04-30,0.012667665821719964,-0.0355505285752888,0.048218194397008765
2022-05-31,0.0114733514065963,0.07388729092702913,-0.06241393952043283
2022-06-30,-0.17478185147372177,-0.08427978551409095,-0.09050206595963083
2022-07-31,0.09519297195332302,0.12940825039764906,-0.034215278444326036
2022-08-31,0.20059100197340496,0.004937049218436875,0.19565395275496808
2022-09-30,-0.11282548148922321,-0.07643044152795234,-0.03639503996127087
2022-10-31,0.11607653311833774,0.1700125536715483,-0.05393602055321056
2022-11-30,0.022301612709402577,0.058653645064793786,-0.03635203235539121
2022-12-31,-0.02460447766811061,-0.03723400811307845,0.012629530444967837
2023-01-31,0.21518716161489665,0.13614516890880302,0.07904199270609363
2023-02-28,0.11366518844961256,0.0077696383615025,0.10589555008811005
2023-03-31,-0.032874351703250766,-0.06463609410576503,0.03176174240251426
2023-04-30,-0.024787383985734265,0.0021062892160245528,-0.026893673201758818
2023-05-31,-0.10820893869923538,-0.010870407888886057,-0.09733853081034932
2023-06-30,0.27506296125512075,0.11403139991886134,0.1610315613362594
2023-07-31,0.07350137460198142,0.12096237786070246,-0.047461003258721046
2023-08-31,-0.053786880433723094,-0.037090674275570654,-0.01669620615815244
2023-09-30,-0.09651266570327247,-0.03480338991139773,-0.06170927579187473
2023-10-31,-0.08683854052932578,-0.038558999467449485,-0.0482795410618763
2023-11-30,0.15922192825723155,0.1310289921568876,0.028192936100343957
2023-12-31,0.030284765219057624,0.18654340906221065,-0.15625864384315302
2024-01-31,-0.10586565131570509,-0.03532102573634878,-0.07054462557935631
2024-02-29,0.19912766308951244,0.04699897502026934,0.1521286880692431
2024-03-31,0.03616355940262392,0.06982413420062146,-0.03366057479799754
2024-04-30,0.16199929449344644,-0.042330983024720485,0.20433027751816693
2024-05-31,0.023070676192461906,0.06817709960190098,-0.04510642340943907
2024-06-30,-0.10012216131393237,0.0033975872890440557,-0.10351974860297643
2024-07-31,0.21660005685928313,0.15592884606055682,0.06067121079872631
2024-08-31,-0.0613647329514688,-0.000978712175812648,-0.06038602077565615
2024-09-30,0.043432726100978813,0.026598097251304405,0.016834628849674408
2024-10-31,-0.21612543417193206,0.015216274032307698,-0.23134170820423974
2024-11-30,0.13752910669790208,0.14255221398577964,-0.005023107287877554
2024-12-31,-0.08895839138325985,-0.05039112606167309,-0.03856726532158676
2025-01-31,0.033545625053800245,0.05342804707694199,-0.019882422023141742
2025-02-28,0.015442331265797495,-0.009471034615806867,0.024913365881604362
2025-03-31,-0.10879891822898628,-0.034232793160067485,-0.0745661250689188
2025-04-30,0.04166629529027427,-0.015465979508571388,0.05713227479884565
2025-05-31,0.4607089706764276,0.07390800763768901,0.38680096303873857
2025-06-30,0.08072854092905841,0.07976812472798872,0.0009604162010696943
2025-07-31,-0.1122718357098094,0.044846915447166534,-0.15711875115697593
2025-08-31,0.003998264297925073,0.12560245350829669,-0.12160418921037161
2025-09-30,0.04570690453309342,0.034176449271164616,0.011530455261928807
2025-10-31,0.2130445989249439,0.020313223751021625,0.19273137517392228
2025-11-30,0.015490469925061427,0.06566784015263324,-0.05017737022757182
2025-12-31,0.13509205021655274,0.039619948754099375,0.09547210146245336
2026-01-31,0.045274667239468935,0.0862727493443571,-0.04099808210488816
2026-02-28,0.35705030912682256,0.04121771203035788,0.31583259709646466
2026-03-31,-0.1137257841547744,0.006336513412868517,-0.12006229756764292
2026-04-30,0.06584741879856261,0.11197207975426922,-0.04612466095570661
2026-05-31,0.12362067475528336,0.04617015037470978,0.0774505243805736
2026-06-30,0.12235691928923144,0.07506581422779945,0.047291105061431984
2026-07-31,-0.052310671552369487,0.038633432352114624,-0.09094410390448411
