ticker,n,start,end,mean,mean_se,mean_lo,mean_hi,variance,var_lo,var_hi,volatility,vol_lo,vol_hi,lag1_autocorrelation,block,reps
MTRN,102,2026-04-24,2026-09-18,0.004196372463011663,0.005127609782637812,-0.005155067295180795,0.015098800418155763,0.002300659783978943,0.0009366116206146185,0.004707971991698006,0.04796519346337449,0.030604111171779167,0.06861466309542011,0.0354545816362788,5,2000
ENTG,102,2026-04-24,2026-09-18,0.000835270873031141,0.005085608590185409,-0.009552499961322677,0.010470215010967072,0.0026302694487806114,0.0018210575138973596,0.0035463160603320756,0.05128615260263351,0.042673850469548205,0.05955095347962176,-0.009646372956077275,5,2000
CRS,102,2026-04-24,2026-09-18,-6.114250684023197e-05,0.002995064775756575,-0.005718278065382345,0.005917663667270869,0.000740307522814551,0.0005840767112805627,0.0009516177556101102,0.027208592812098,0.02416767906275989,0.03084830231325721,0.12341943072967106,5,2000
ATI,102,2026-04-24,2026-09-18,0.0025094003441305164,0.0030928143561076375,-0.0033106671649882928,0.009091870009812356,0.0007495286990472662,0.0005367503669870038,0.0009738603666660024,0.02737752178425334,0.023167873596577737,0.031206735918163604,0.09364409811038285,5,2000
ELMT,102,2026-04-24,2026-09-18,0.004591650852935454,0.005746812781425674,-0.006167995605161664,0.015998693534543886,0.004605142929738734,0.0022838123060385444,0.007342988364371248,0.06786120342094394,0.047789248854094205,0.08569123855080663,-0.05391652835071931,5,2000
