ticker,n,start,end,mean,mean_se,mean_lo,mean_hi,variance,var_lo,var_hi,volatility,vol_lo,vol_hi,lag1_autocorrelation,block,reps
MTRN,2693,2016-01-04,2026-09-18,0.0011931807729230056,0.0004998252916829454,0.0002620278246312562,0.0021897292789078413,0.0007073417478488525,0.0005883814381823034,0.0008441597766269757,0.026595897199546633,0.024256575153601207,0.029054427831691605,-0.06094938725638668,5,2000
ENTG,2693,2016-01-04,2026-09-18,0.0013275959888046215,0.0005558425831963379,0.00023617360478693823,0.0023801287762415814,0.0008603407027672281,0.0007550169760662005,0.0009755169523019287,0.029331564955986034,0.02747757223748489,0.031233266756808015,-0.09024171932539464,5,2000
CRS,2693,2016-01-04,2026-09-18,0.0015057053733916633,0.0005904372869136364,0.000413575580714258,0.0027688987774173814,0.0009461447492329613,0.0008233618450359495,0.001092073276024867,0.030759466010205076,0.028694282445043812,0.03304653198181115,-0.014433258777101566,5,2000
ATI,2693,2016-01-04,2026-09-18,0.001609317995633094,0.0006613926486527098,0.00031674743299696964,0.0030104664362096342,0.0011093487649985719,0.0009337056561987243,0.0013158147515919974,0.03330688765103356,0.030556597588715997,0.036274160935740436,0.028521394726268585,5,2000
