date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA
2015-06-05,-0.002144566323560526,0.012552388576838158,0.0024177793056661123,-0.0069994580182469734,,-0.0017133484213514016,0.00010132770592896634,0.0006624956543606064
2015-06-08,0.0005371269990017691,-0.017906413308973912,-0.012298401404389314,-0.0052099453400608065,,-0.006149566924417593,-0.018795102234121397,-0.0044687790643572756
2015-06-09,0.0010741219758774179,0.00070124382634007,-0.0019528645423979585,0.0006161198246497079,,-0.00014396801858351793,-0.000621276741644694,-0.002410499138620792
2015-06-10,0.01931367266501982,0.020322379672475188,0.021526584359988776,0.010775913073249432,,0.011993342908408255,0.012432660935576934,0.013832160021059359
2015-06-11,-0.012105677039153329,-0.006181224567204047,0.009817576526839344,-0.0033506182353213454,,0.003223638160359643,-0.00030727716249012715,0.006246425456155613
2015-06-12,0.0015981970325940065,-0.0076018721952557655,0.0030833320955736543,0.012530543882142808,,-0.0076548973309872315,-0.009007453121066655,-0.003593744704158963
2015-06-15,-0.01595723948246075,0.004178162390772622,-0.008511022847038974,-0.017506729673672616,,-0.004285730840055568,-0.002066090090887873,-0.00672200575172055
2015-06-16,0.0035135957986336397,0.018723777652130957,0.013352492041302844,0.014746474130605813,,0.005451834589596416,0.002794677491812614,0.005529150879645783
2015-06-17,-0.0021547194488378274,0.002042491732618057,-0.0009412674470683502,-0.01937625425913303,,0.0016170538368178722,0.000825693378747161,0.0027088340787093657
2015-06-18,0.01187615650728091,0.00815209398824246,0.0028265712667678855,-0.012040757264165314,,0.010399637067636691,0.014129847451179067,0.010722548458860448
2015-06-19,-0.000533700308890217,-0.013477069923597762,-0.01009869171073563,-0.007187445529357794,,-0.004439359711866153,-0.004983764244058109,-0.0034823538587904768
2015-06-22,0.009874584719535173,0.005464541195567607,0.0023723802145763084,-0.012590516750422331,,0.005123033214424755,0.00848393521942925,0.0032509014380333046
2015-06-23,0.005549997680571961,0.009510685959165155,0.010414116351283198,0.03219631760609731,,0.0007077710735503562,-0.004966590325792497,8.092099994017055e-05
2015-06-24,0.00315376754776886,0.003364649230954031,0.004684743233478228,-0.008647353610561237,,-0.007262717846492017,-0.010569270854372204,-0.00932487194077658
2015-06-25,-0.010217900458334817,0.007377740458679227,-0.020983581278908203,-0.020872258611494443,,-0.003040397727916533,-0.0007225210614195676,-0.004177975370266762
2015-06-26,0.029910505397400033,-0.011318210329078982,-0.003810579265741243,0.009544975988311943,,-0.00018997599902847995,-0.024891351760089053,-0.00016438799436269136
2015-06-29,-0.052171994172776404,-0.02087561010214134,-0.04781256981139681,-0.02395206753986112,,-0.02097067238049566,-0.028068879199431795,-0.01991111492525921
2015-06-30,-0.044197219266800425,0.002063357012014322,-0.028872781068167708,-0.024862633175290028,,0.002093193183349662,0.003595820034470343,0.0001679698278116426
2015-07-01,-0.009078314645379892,-0.02470820454777156,0.011375177858082619,-0.0026490373956760127,,0.008015435669691318,0.002389180336824781,0.007973292991105385
2015-07-02,-0.01488667316639325,-0.01337065399162718,0.011503181331479428,-0.018924343263104215,,-0.000915854396304483,0.004658316076394442,-0.007660728482704715
2015-07-06,-0.011915468302117205,-0.012125924673088262,-0.011624580384492433,-0.04805420697835672,,-0.0028457515067304984,-0.014556851596075338,-0.001426501289099824
2015-07-07,-0.02852920270741277,-0.007220099854482909,0.002556901750582208,0.017063763624214134,,0.006288815844652795,-0.0031733429387849066,0.004874104665677947
2015-07-08,0.02694508724405309,-0.015272616361668656,-0.027034058676021933,-0.027612751044893802,,-0.016777382822828923,-0.02700332066438016,-0.011791189438425942
2015-07-09,-0.01002359911852524,0.0022157462240439685,0.008387544692908255,0.008267299600538625,,0.0018089700370835793,-0.012748220656245035,0.004230985318685709
2015-07-10,0.028886520692160023,0.013264350145792303,0.01039776241953283,0.0024956257864046094,,0.012591751428597586,0.01851216319229443,0.011291773000377425
2015-07-13,0.0410995541065764,0.010909167153848154,0.03190133703357767,0.02240401737745934,,0.01103693924165472,0.00841477187978934,0.010415859702868735
2015-07-14,0.003336023483027306,0.0,0.011219715964232213,-0.02052175584589444,,0.004338173954128388,0.010458199533232015,0.006514977307875869
2015-07-15,-0.008866560297921211,0.023740956027055837,-0.05645999997501905,-0.0696022463811582,,-0.0003322307742013031,-0.0059454729093004755,-0.0053256637407876894
2015-07-16,-0.012021047249136885,-0.00421647349400367,-0.0007841601101868934,0.015648830556071802,,0.008024188514724084,0.001882933544952392,0.007660749065526495
2015-07-17,-0.04018133117158873,-0.01552577335119354,-0.012029129430929819,-0.03908306373166437,,0.0008478752303764381,-0.0021005375006765137,-0.00351526401852853
2015-07-20,-0.007370521417187081,-0.015053511383527063,-0.010322762636985061,-0.01955420106036765,,0.0005177406028051834,-0.006869145908417251,-0.000164069298901115
2015-07-21,0.016929516937048028,-0.008733756029128847,-0.004814278382665127,-0.1356202036173374,,-0.003951209471579786,0.00022299820551774374,-0.02182472761565335
2015-07-22,0.004964928834770621,-0.008810779834656945,-0.013974480683518586,-0.05122291783086519,,-0.0017943382817640074,-0.024871642208724953,-0.009310647546745154
2015-07-23,-0.022958789894936826,-0.009629451625293606,0.007903568270242856,0.05398835911356259,,-0.005630352534804373,0.014868963144225589,0.00042365990499115824
2015-07-24,-0.009220649220297195,-0.011966849919354372,-0.04705191658410057,-0.012921148831144591,,-0.010372103806933985,-0.020060847939664228,-0.014725827391600999
2015-07-27,-0.012908823479880094,-0.0007573597332616311,0.005958862221290495,-0.006545053067350315,,-0.005817282807622726,-0.007360611669339878,-0.011080850868223857
2015-07-28,0.012165350863193591,0.00530319353187525,0.037517294385436495,0.03294114329858289,,0.012283161733013248,0.020855519556605584,0.012855139331919618
2015-07-29,0.013521424544492344,0.010549834655157353,0.02773258585881999,0.026423774761598073,,0.006879151675009076,0.0012480415808515666,0.018266094842128044
2015-07-30,-0.09427764792752147,0.09843448426952217,0.009259607857471597,-0.03106965201548839,,0.00023720635159385495,0.003967061138102634,-0.004968815009099625
2015-07-31,0.0016364696947184232,0.00610981742606409,-0.01598991147795137,-0.023362503056193695,,-0.001518021710417039,-0.011628826290211114,-0.0009311301922679815
2015-08-03,0.0022875309203274075,-0.0074223409325281375,-0.019179131056097254,-0.025328304016193792,,-0.003373086949814197,-0.00319876904277705,-0.005760917172665914
2015-08-04,0.010107672040358784,-0.014276032040268838,-0.0019012616059043141,-0.010105918271511083,,-0.001954178899415515,-0.011115941794044293,0.0015338188393236862
2015-08-05,0.009037955068203596,0.011723965792245883,0.010067746798151145,0.022848862093821642,,0.003295442347503119,0.012631866755105525,0.006805992916118164
2015-08-06,0.003198934046229507,0.003408498833845197,0.031249926332165723,0.02423952311208044,,-0.008187527167664133,-0.01785318332800434,0.001352328143071846
2015-08-07,-0.03890282590606853,-0.002717590563874994,-0.007575409398996258,-0.027378214149276547,,-0.0019198681787969685,0.005709515780077945,-0.005063375066572173
2015-08-10,0.06071647951228143,0.0047685391126623955,0.05448783246248223,0.07585880047449556,,0.012598963877952896,0.024794680408627867,0.026887294748571655
2015-08-11,-0.02721295583593275,-0.0033898087285156864,-0.028706671861619015,-0.06740576926909236,,-0.009023188581321673,-0.022498669193101173,-0.010076768440624884
2015-08-12,0.009967653066542459,-0.001360711888954591,0.005140207878542968,-0.02710410365688909,,0.0011983196619911318,0.0057829627395526995,-0.00400480220756505
2015-08-13,-0.0054122641962042195,-0.016348752733320482,-0.018154202619478976,-0.02688172198384864,,-0.0012446589570349609,-0.008049818131257713,0.006031107849492123
2015-08-14,0.025682268603154146,0.0006927098488735961,0.017708126193217044,0.01305876881536383,,0.0036422605985009238,-0.008230677726979163,0.006661901019292316
2015-08-17,0.010328288497224669,0.01799308708564129,0.002303132439248623,-0.010004950343152741,,0.005586673914881324,0.008532942599261517,0.0038876651431190012
2015-08-18,-0.024163200101896543,-0.016315474876937075,-0.015828265986027157,-0.015159239528954482,,-0.002896479226086157,-0.018892167903344692,-0.0032958470347241864
2015-08-19,0.002222126993512541,-0.009675141403605814,-0.006485531116505738,-0.03181104998013062,,-0.00790558039889988,-0.008978071833648404,-0.006778905896818288
2015-08-20,0.001900634680309654,-0.035589774762871285,-0.01592657369251005,-0.023317476280412586,,-0.020880985779105465,-0.03754906527527102,-0.025303798722648985
2015-08-21,-0.01043310549755383,-0.007235915921231073,-0.02414465285264389,-0.044492789198360305,,-0.03010256395034061,-0.027371828924959374,-0.023313205237157186
2015-08-24,-0.05079874808484963,-0.033527614119966964,-0.019303775574825988,-0.018171377255047028,,-0.04210709456836992,-0.022411934600307326,-0.03252630223677422
2015-08-25,-0.026253515028869523,-0.013574828799650773,-0.04130847881580857,-0.019664679147475272,,-0.011767158244548104,-0.009899535563756556,-0.00957962446245586
2015-08-26,0.04113349518701814,0.029816799240008907,0.014170078769940586,0.038348144126606476,,0.03839340674607006,0.049861803990547404,0.02436331865722563
2015-08-27,0.04847293941816244,0.015589861157994767,0.07727394113068864,0.08181815457603547,,0.02473506267901593,0.0372180649843481,0.017548628594942883
2015-08-28,-0.013616429936577523,0.0014620958754236746,0.018263447742255856,0.01575637461600876,,4.971878044979228e-05,0.005799190753403183,0.002801446848489819
2015-08-31,-0.006099285770654439,0.002189796276057532,0.01377704717769812,-0.0015512770335954773,,-0.008078347746612868,-0.0027630502746441854,-0.009341031951706324
2015-09-01,-0.03230005624711274,-0.029861776022838682,-0.0379482595125431,-0.037804096417425104,,-0.029848105831481564,-0.03529251852360715,-0.02555530040671794
2015-09-02,0.035380807011375026,0.009759954021463013,0.023987124575732155,0.012378725673775737,,0.018981080054797594,0.023848309521973254,0.022788989044066454
2015-09-03,-0.0009673330472188546,0.008178371661029082,-0.02824301343361013,-0.037745804657269955,,0.0007163849058169358,0.007804783846118379,0.004067131938121804
2015-09-04,-0.0045174596247926635,-0.01622413052224836,-0.04251869720474055,-0.00939222142888596,,-0.015136425231384809,-0.017303881596557824,-0.013737041348221957
2015-09-08,0.011021112849523895,0.030734571468568728,0.005621107949622672,0.03011697406799385,,0.025130704010669636,0.044329542798043464,0.024642915266477994
2015-09-09,-0.014748288252648956,-0.007272753918818986,-0.03186115589822247,-0.024363734584613717,,-0.013372057850361774,-0.018394113207547136,-0.0064483289033869795
2015-09-10,0.006833620726191203,-0.008058469710012894,-0.0014436091578731158,0.0055493063123210895,,0.005442359226603077,0.004444469047947486,0.00017525876826351983
2015-09-11,0.005494660540971141,-0.008124157233253992,-0.0049150224451322,-0.00496684565306682,,0.004544209458565707,0.000597898788770701,0.0027183139847681836
2015-09-14,-0.018000531429475664,0.002978625354742359,-0.022370412148747576,-0.03494179347093618,,-0.0037107420999269447,0.0022709790738069113,-0.00542174052819977
2015-09-15,0.0464808998110362,0.019301937407120384,0.018425144945358962,0.04080462834744947,,0.012499484012628459,0.012759223486081606,0.009496197564787145
2015-09-16,0.015014187935658008,0.0014566259259944925,0.0072945718511214785,0.01987846005977012,,0.00866677797358184,0.002119265669923376,0.0034838025485488533
2015-09-17,-0.019106495233934817,0.0014545072530198766,-0.00955929913965392,-0.009745451530370541,,-0.0022481629477743015,-0.007989776839912754,-0.0022566803396396606
2015-09-18,-0.01916429560870847,-0.016702829228429805,-0.04241045152526213,-0.056861760867382816,,-0.01634139577446847,-0.017410467492525727,-0.019660251951372776
2015-09-21,-0.023062048893000897,0.0036928858145826027,-0.006414212636217331,-0.022028951896766458,,0.0051674118545101955,-0.0030136626316558113,0.004259027710297847
2015-09-22,-0.006885153312107151,-0.02207535107781511,-0.03104783911735043,-0.03912283700083874,,-0.012979769957921161,-0.02200455923205802,-0.016876816154130725
2015-09-23,-0.00858375971387526,-0.01279123751289668,-0.03585051022578478,-0.04811828825133391,,-0.0015983791996281305,-0.007417801457431872,-0.010875869836366792
