date,actual,fitted,residual
2016-01-31,-0.08302039401493579,-0.11963251123456531,0.03661211721962952
2016-02-29,0.07692674363128568,0.056918592644407545,0.020008150986878137
2016-03-31,0.1515494946112834,0.1080258840901185,0.04352361052116489
2016-04-30,0.03958863719298743,0.08751012820476899,-0.04792149101178156
2016-05-31,-0.0952707590335189,0.03983125399805612,-0.13510201303157504
2016-06-30,0.027577824685239595,0.01923338739381438,0.008344437291425214
2016-07-31,0.1917222677577017,0.10834730609896087,0.08337496165874084
2016-08-31,-0.07143328820759279,0.0664014394576044,-0.1378347276651972
2016-09-30,0.13706560173700086,0.037333743231500106,0.09973185850550076
2016-10-31,-0.230540248419334,-0.01577945153669002,-0.21476079688264396
2016-11-30,0.13150392251867582,0.26401084399153646,-0.13250692147286064
2016-12-31,0.010882633235102824,0.025393770402407454,-0.01451113716730463
2017-01-31,0.1060415645678447,0.010243180452414482,0.09579838411543022
2017-02-28,0.017291799273966024,0.060559076904187555,-0.043267277630221535
2017-03-31,-0.0806745732133082,0.002174878812699163,-0.08284945202600737
2017-04-30,0.09289087364786636,0.048903883663415144,0.04398698998445121
2017-05-31,-0.10232419697766522,0.005840414825295147,-0.10816461180296036
2017-06-30,0.0257231001270281,0.04260334060296868,-0.01688024047594058
2017-07-31,0.07944934705029541,0.055284361666241864,0.024164985384053546
2017-08-31,0.00639199900857358,0.023022381077519423,-0.01663038206894584
2017-09-30,0.18414785166326852,0.15196158864350254,0.03218626301976599
2017-10-31,0.03948282300725693,0.018353062502684928,0.021129760504572003
2017-11-30,-0.008030722651587196,0.04189881610716886,-0.04992953875875606
2017-12-31,0.030659714168731155,0.012460255273911142,0.01819945889482001
2018-01-31,0.006940827019093699,0.0694114487476709,-0.0624706217285772
2018-02-28,-0.006319946033846346,0.0031988768512434614,-0.009518822885089807
2018-03-31,-0.13508274844618232,0.0366928934238287,-0.17177564187001101
2018-04-30,0.20973330050039612,-0.012025846231409815,0.22175914673180594
2018-05-31,0.12402247026447084,0.12237887504674089,0.0016435952177299568
2018-06-30,-0.124356365534859,-0.023361452219215574,-0.10099491331564342
2018-07-31,0.04024898160480533,0.07417540413304238,-0.033926422528237056
2018-08-31,0.09161116009932506,0.018452658613606766,0.07315850148571829
2018-09-30,-0.013566208157747393,0.022070491913646476,-0.03563670007139387
2018-10-31,-0.25930179037463075,-0.1804628702933651,-0.07883892008126564
2018-11-30,-0.013952872215522747,0.016232543026761824,-0.03018541524228457
2018-12-31,-0.1752986058620678,-0.15655713011672553,-0.018741475745342268
2019-01-31,0.32505545758922816,0.21777780228102947,0.10727765530819869
2019-02-28,-0.00439420194674198,0.12163571495004387,-0.12602991689678586
2019-03-31,-0.02512110888676665,-0.09066345026266412,0.06554234137589747
2019-04-30,0.08557277245614102,0.08471825370024577,0.0008545187558952477
2019-05-31,-0.1855106925785347,-0.10037059879317994,-0.08514009378535475
2019-06-30,0.1811390954935577,0.11241911894671272,0.06871997654684497
2019-07-31,-0.06380101932585867,0.0037015145291658786,-0.06750253385502455
2019-08-31,0.08386461975666419,-0.024714162319706228,0.10857878207637042
2019-09-30,0.0602886788043975,0.06868970270249365,-0.008401023898096154
2019-10-31,-0.04890670196134034,-0.0022923870716014642,-0.04661431488973887
2019-11-30,0.07121963242320781,0.08301973539103363,-0.011800102967825826
2019-12-31,-0.054472507375467646,0.015456323476899694,-0.06992883085236734
2020-01-31,-0.19919373493658513,-0.04475383246433095,-0.15443990247225417
2020-02-29,-0.0764391565140892,-0.13509791694390047,0.058658760429811274
2020-03-31,-0.47058778687148406,-0.46521251728906454,-0.005375269582419517
2020-04-30,0.13692316468590882,0.1757066017210306,-0.03878343703512177
2020-05-31,0.0639622422525483,0.09956261943982686,-0.035600377187278556
2020-06-30,0.038838990231771606,0.06016427433768802,-0.021325284105916414
2020-07-31,-0.0791774745627123,-0.06624362478546542,-0.012933849777246889
2020-08-31,-0.05036050988234565,0.08524525065390533,-0.13560576053625098
2020-09-30,-0.1365716859815449,-0.05924496310417014,-0.07732672287737476
2020-10-31,-0.027042403439991102,0.046189345006234374,-0.07323174844622547
2020-11-30,0.39806932884723434,0.40419547977517123,-0.006126150927936891
2020-12-31,0.1913892256548897,0.11738498789935192,0.07400423775553777
2021-01-31,0.0728025062485329,0.06235481490580712,0.010447691342725787
2021-02-28,0.30992244779132205,0.18285902153900574,0.1270634262523163
2021-03-31,0.0120511713253737,0.13696056546309338,-0.12490939413771968
2021-04-30,-0.07970821506790904,-0.005457140231288241,-0.0742510748366208
2021-05-31,0.2720997865634802,0.09368182162380025,0.17841796493967998
2021-06-30,-0.16068449564719722,6.889003585029089e-05,-0.1607533856830475
2021-07-31,-0.05146701476701243,-0.05631294840183719,0.004845933634824759
2021-08-31,-0.1206754924087089,-0.005846082422807401,-0.11482940998590149
2021-09-30,-0.018290687050759202,0.02142000917277041,-0.039710696223529615
2021-10-31,-0.05088499124944168,-0.00037853436330090697,-0.05050645688614077
2021-11-30,-0.11010353960522323,-0.051150032664412814,-0.05895350694081042
2021-12-31,0.062127047993523185,0.07505285649735802,-0.012925808503834832
2022-01-31,-0.009216154972931934,-0.03587320887138353,0.026657053898451598
2022-02-28,0.3366990188273076,0.16990313023124082,0.16679588859606675
2022-03-31,0.09351397206926104,-0.02474608308410514,0.11826005515336618
2022-04-30,-0.09051929594319497,-0.0892849218277882,-0.001234374115406764
2022-05-31,-0.07270663724897011,0.03696313432489638,-0.1096697715738665
2022-06-30,-0.2083774291031743,-0.06030809040616082,-0.1480693386970135
2022-07-31,0.15075869641919928,0.12446795420016685,0.026290742219032437
2022-08-31,0.06060700805519838,-0.011825456199771215,0.07243246425496959
2022-09-30,-0.08520877493819355,-0.14183985611150512,0.05663108117331157
2022-10-31,0.20538353492026282,0.25226441018213264,-0.04688087526186982
2022-11-30,0.09496091908132799,0.06142451060507917,0.03353640847624882
2022-12-31,-0.10364112072091394,-0.01936648088815769,-0.08427463983275625
2023-01-31,0.3090974355572183,0.13646611618702906,0.17263131937018925
2023-02-28,-0.002571646633761457,0.021205434224163825,-0.023777080857925282
2023-03-31,-0.07746718483709387,-0.08123165884131194,0.0037644740042180602
2023-04-30,0.17478426423773913,-0.05936459015589761,0.23414885439363675
2023-05-31,-0.13549964258637043,-0.029306000997292355,-0.10619364158907807
2023-06-30,0.22665113291725758,0.13236262983953534,0.09428850307772224
2023-07-31,0.06195299031173079,0.08514246657903514,-0.023189476267304346
2023-08-31,0.045395648822236845,-0.06645311069911909,0.11184875952135594
2023-09-30,0.06882790657261847,-0.12565866940788556,0.19448657598050403
2023-10-31,-0.06843643679900797,-0.01688845108917971,-0.05154798570982826
2023-11-30,0.12458587792039562,0.15058041677166184,-0.025994538851266222
2023-12-31,-0.004441016593097842,0.21613423503603954,-0.22057525162913738
2024-01-31,-0.13203234575022435,-0.10514681369368571,-0.02688553205653864
2024-02-29,0.0454833228114355,0.05462562324040016,-0.009142300428964661
2024-03-31,0.10041779981308216,0.04613698264882904,0.05428081716425312
2024-04-30,0.19832708561502735,-0.054374345496818674,0.252701431111846
2024-05-31,0.28929897669369947,0.0808561547483147,0.20844282194538477
2024-06-30,-0.015735291889818266,-0.06447352746624149,0.048738235576423226
2024-07-31,0.3266733897571514,0.21503421766215935,0.11163917209499202
2024-08-31,-0.010954474916307716,-0.01531960971040388,0.0043651347940961635
2024-09-30,0.09830012042909764,0.012292438503322149,0.08600768192577549
2024-10-31,-0.06588289477192276,-0.049066349053423206,-0.016816545718499554
2024-11-30,0.29392649193398657,0.15706808169003816,0.1368584102439484
2024-12-31,-0.1290865656432296,-0.1105792646132182,-0.0185073010300114
2025-01-31,0.13503023181694077,0.08130870866418353,0.05372152315275723
2025-02-28,0.06926814890341468,-0.06048504863242928,0.12975319753584397
2025-03-31,-0.12843026899590387,-0.03974896477930355,-0.08868130421660032
2025-04-30,0.07743458837181977,0.0027462540966202674,0.0746883342751995
2025-05-31,0.1975698535808668,0.16855306027085828,0.029016793310008504
2025-06-30,0.17268528810868294,0.12204569388772354,0.0506395942209594
2025-07-31,-0.10105542446570974,0.05761586235468438,-0.1586712868203941
2025-08-31,-0.03712309591734561,0.10312272467699782,-0.14024582059434343
2025-09-30,0.016045616113029428,0.0631293524463334,-0.04708373633330397
2025-10-31,0.28391733231773647,0.04625069619737578,0.23766663612036068
2025-11-30,0.005357145033936586,-0.02129835154706538,0.026655496581001966
2025-12-31,-0.015015526783064878,0.06641136057387186,-0.08142688735693673
2026-01-31,0.007076568524840512,0.1729648811998792,-0.1658883126750387
2026-02-28,0.24966220073429005,0.08260236775639421,0.16705983297789584
2026-03-31,-0.012747607548077786,-0.09425038658383476,0.08150277903575698
2026-04-30,0.08399586677563477,0.07898893120747667,0.005006935568158094
2026-05-31,0.09213587816825695,0.10843987884489059,-0.016304000676633637
2026-06-30,0.3123799328433289,0.1255813213410252,0.18679861150230367
2026-07-31,-0.16084493880957043,-0.042008388659296736,-0.1188365501502737
