ticker,release_date,eps,eps_prior,earnings_change_scaled,operating_margin_change,car,leverage,release_path,source_url
ENTG,2022-08-02,0.73,0.65,0.0007254261959152,-0.0149691768164521,-0.0563664811401269,0.044288600929750385,sources/earnings/ENTG_0001101302-22-000038_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130222000038/
CRS,2023-04-27,0.38,-0.16,0.0111940294612602,0.0546987796143471,0.0354874183138119,0.04424875154085509,sources/earnings/CRS_0001193125-23-130465_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312523130465/
MTRN,2026-08-05,1.84,1.21,0.0027741082477683,-0.0010639279386934,0.2746008977167941,0.044230196361627214,sources/earnings/MTRN_0001104657-26-000042_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465726000042/
ATI,2024-10-29,0.57,0.62,-0.000790888943919,0.0131990896074198,-0.1538426597843025,0.04421555829992505,sources/earnings/ATI_0001628280-24-044003_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828024044003/
MTRN,2023-08-02,1.15,1.12,0.0002565418109601,0.0171331729485145,-0.0974967370443571,0.044194492662928034,sources/earnings/MTRN_0001104657-23-000121_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000121/
ATI,2021-04-29,-0.06,0.16,-0.0091514139609663,-0.0256649796825145,-0.0264931500700438,0.04413834882327599,sources/earnings/ATI_0001628280-21-008035_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828021008035/
ATI,2023-05-04,0.48,0.23,0.006578947368421,0.0161523222159358,-0.0221507507118919,0.04400876780528758,sources/earnings/ATI_0001628280-23-015453_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828023015453/
CRS,2025-10-23,2.43,1.67,0.0031047020746131,0.0506355214001391,0.2439274350407126,0.044006028672270936,sources/earnings/CRS_0000017843-25-000031_release.html,https://www.sec.gov/Archives/edgar/data/17843/000001784325000031/
ENTG,2025-10-30,0.46,0.51,-0.0005288766608398,-0.016725094561672,-0.0135475158992538,0.044003590774800434,sources/earnings/ENTG_0001101302-25-000099_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000099/
MTRN,2024-05-01,0.64,1.23,-0.0051331128194535,-0.02572875827229,-0.0971101745388391,0.043966630635568625,sources/earnings/MTRN_0001104657-24-000063_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465724000063/
ATI,2022-08-04,-0.31,-0.39,0.0031558184929448,0.0062485718668725,0.1351755450420624,0.04386921716964818,sources/earnings/ATI_0001628280-22-020867_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828022020867/
ATI,2024-04-30,0.46,0.58,-0.0023121386603459,0.0019938215713042,0.135135276420862,0.04386543896999133,sources/earnings/ATI_0001628280-24-019185_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828024019185/
MTRN,2022-04-28,0.68,0.81,-0.0016562619892745,-0.0119783470840445,0.0891146326663605,0.04380354024158978,sources/earnings/MTRN_0001104657-22-000070_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000070/
MTRN,2024-08-05,0.91,1.15,-0.0022329735067366,-0.0133946553239975,0.0769654141715203,0.04376753711710935,sources/earnings/MTRN_0001104657-24-000112_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465724000112/
MTRN,2023-11-01,1.27,0.96,0.00319653525747,0.0226519640880828,0.0934133906544383,0.043766934628065406,sources/earnings/MTRN_0001104657-23-000149_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465723000149/
CRS,2026-07-30,3.23,2.21,0.001922279615141,0.0427551679928138,-0.0361905972132312,0.043750234888947755,sources/earnings/CRS_0000017843-26-000030_release.html,https://www.sec.gov/Archives/edgar/data/17843/000001784326000030/
MTRN,2022-02-17,0.95,0.39,0.006479231725358,0.0189445518215679,0.0042010715374935,0.043724185322455665,sources/earnings/MTRN_0001104657-22-000015_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000015/
CRS,2023-10-26,0.88,-0.14,0.016856718365451,0.0899714387979459,0.0434994626199696,0.043701659660061704,sources/earnings/CRS_0001193125-23-267222_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312523267222/
ATI,2026-04-30,0.85,0.67,0.0012309376000761,0.0138850318028108,0.0281554626217587,0.04370129248131372,sources/earnings/ATI_0001628280-26-028589_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828026028589/
MTRN,2022-11-02,0.96,0.88,0.0009313154665765,0.0134211727323242,-0.1275564577440496,0.043690129633356514,sources/earnings/MTRN_0001104657-22-000154_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000154/
CRS,2024-07-25,1.85,0.78,0.0088065843621399,0.0526247580758252,0.1396192269885258,0.04368789701308543,sources/earnings/CRS_0001193125-24-187540_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312524187540/
MTRN,2021-08-03,0.87,0.28,0.0083215795106104,0.027968186780849,0.0151667120638504,0.04365693539203319,sources/earnings/MTRN_0001104657-21-000076_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465721000076/
CRS,2024-01-25,0.85,0.13,0.0109057866799454,0.0727970586671436,-0.033219369219616,0.043641043922002284,sources/earnings/CRS_0001193125-24-018111_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312524018111/
CRS,2024-10-24,1.67,0.88,0.0050395510824386,0.0524610079823269,0.0457719467572831,0.04363505613500099,sources/earnings/CRS_0001193125-24-246614_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312524246614/
CRS,2026-01-29,2.09,1.66,0.0012967040167506,0.0375330977192404,-0.0646445119896849,0.0436163680714162,sources/earnings/CRS_0000017843-26-000007_release.html,https://www.sec.gov/Archives/edgar/data/17843/000001784326000007/
ATI,2025-07-31,0.7,0.58,0.0012733446808166,0.0109858925622801,-0.1945204219811574,0.04360740520608066,sources/earnings/ATI_0001628280-25-036845_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828025036845/
ATI,2025-10-28,0.78,0.57,0.0022898266502714,0.0090174534301345,0.1125589562382095,0.0436012438852311,sources/earnings/ATI_0001628280-25-046559_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828025046559/
CRS,2026-04-29,2.77,1.88,0.0020787592132233,0.0402752387659851,-0.0178634455465256,0.04359981410611108,sources/earnings/CRS_0000017843-26-000018_release.html,https://www.sec.gov/Archives/edgar/data/17843/000001784326000018/
ATI,2022-05-04,0.23,-0.06,0.0103868194558577,0.0463944925181468,-0.0323058484176486,0.04358790195147452,sources/earnings/ATI_0001628280-22-012142_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828022012142/
MTRN,2025-05-01,0.85,0.64,0.0025298156197534,0.0069526019900578,-0.0607406975760502,0.043574723632252316,sources/earnings/MTRN_0001104657-25-000056_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000056/
MTRN,2025-07-30,1.21,0.91,0.0032587443836184,0.010010100719231,0.1698596707751353,0.043562696145590954,sources/earnings/MTRN_0001104657-25-000140_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000140/
ENTG,2025-05-07,0.41,0.3,0.0013248223728437,0.0056446401935661,-0.0944926409453914,0.04356255855296468,sources/earnings/ENTG_0001101302-25-000056_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130225000056/
ATI,2023-11-02,0.52,0.42,0.002678810476693,0.0123849605146996,0.089596342840904,0.04355588080749888,sources/earnings/ATI_0001628280-23-036216_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828023036216/
ATI,2025-05-01,0.67,0.46,0.003861713789541,0.0179029943960541,0.2062173354147765,0.04352392524007789,sources/earnings/ATI_0001628280-25-021324_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828025021324/
MTRN,2022-08-03,1.12,0.87,0.0030339805263411,0.015690781455829,0.062721460477057,0.04350084375722633,sources/earnings/MTRN_0001104657-22-000123_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465722000123/
MTRN,2025-10-29,1.22,1.07,0.0011203226580311,0.0069799164985101,-0.1384462022301964,0.04347850632111315,sources/earnings/MTRN_0001104657-25-000186_release.html,https://www.sec.gov/Archives/edgar/data/1104657/000110465725000186/
