ladder,stage,compared_with,ticker,n,predictors,rmse,mae,r2_oos,intercept_only_share,mean_loss_reduction,lo,hi,pvalue,sign_convention
protocol_order,historical_mean,,ATI,44,0,0.137969076784945,0.1052432745629083,0.0,,,,,,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,historical_mean,,CRS,44,0,0.1455892478271533,0.117394687702845,0.0,,,,,,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,historical_mean,,ENTG,44,0,0.1445303646540496,0.1121163164192182,0.0,,,,,,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,historical_mean,,MTRN,44,0,0.1333594047097888,0.106376673415054,0.0,,,,,,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P1_financial,historical_mean,ATI,44,22,0.137969076784945,0.1052432745629083,0.0,1.0,0.0,0.0,0.0,1.0,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P1_financial,historical_mean,CRS,44,22,0.1455892478271533,0.117394687702845,0.0,1.0,0.0,0.0,0.0,1.0,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P1_financial,historical_mean,ENTG,44,22,0.1487067499543661,0.1147103416254499,-0.0586274897143244,0.7272727272727273,-0.0012246711749578,-0.0028196828002118,0.0,0.057,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P1_financial,historical_mean,MTRN,44,22,0.1333594047097888,0.106376673415054,0.0,1.0,0.0,0.0,0.0,1.0,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P2_valuation,P1_financial,ATI,44,32,0.137969076784945,0.1052432745629083,0.0,1.0,0.0,0.0,0.0,1.0,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P2_valuation,P1_financial,CRS,44,32,0.145690731081258,0.1174488530121168,-0.0013945895753246,0.7272727272727273,-2.956004011517315e-05,-8.029425908761509e-05,0.0,0.098,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P2_valuation,P1_financial,ENTG,44,32,0.1496442303338941,0.1136306922331266,-0.0720172086089308,0.4545454545454545,-0.0002796981902332,-0.0008666772113966,0.0001872240007624,0.263,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
protocol_order,P2_valuation,P1_financial,MTRN,44,32,0.1406702144332572,0.1094066434608867,-0.1126459783908537,0.5454545454545454,-0.0020033784041493,-0.0057534415749061,0.0011554410201239,0.293,"loss(compared_with) minus loss(stage); positive favours the stage. For leave-one-block-out, positive means the model without the block forecast better."
