panel,date,first,second,window,correlation,covariance
long,2016-04-04,MTRN,ENTG,63,0.5175676314833272,0.0003500139557009
long,2016-04-05,MTRN,ENTG,63,0.5099898509985697,0.000335534802511
long,2016-04-06,MTRN,ENTG,63,0.5103853605069985,0.0003356100243287
long,2016-04-07,MTRN,ENTG,63,0.5061793002814978,0.0003286408240341
long,2016-04-08,MTRN,ENTG,63,0.4601603825703204,0.0002860217245746
long,2016-04-11,MTRN,ENTG,63,0.4509225372192833,0.0002745517024781
long,2016-04-12,MTRN,ENTG,63,0.4628722468091776,0.000278802205479
long,2016-04-13,MTRN,ENTG,63,0.4613156107406249,0.0002786439002414
long,2016-04-14,MTRN,ENTG,63,0.4272837821124399,0.0002425160077527
long,2016-04-15,MTRN,ENTG,63,0.409430735456105,0.0002273537309651
long,2016-04-18,MTRN,ENTG,63,0.4214087288907057,0.0002271249157466
long,2016-04-19,MTRN,ENTG,63,0.38743348066111,0.0001981332705283
long,2016-04-20,MTRN,ENTG,63,0.3917302010761669,0.0001964035951669
long,2016-04-21,MTRN,ENTG,63,0.3969435468027912,0.0001975847215725
long,2016-04-22,MTRN,ENTG,63,0.4284128817768305,0.0002002301551954
long,2016-04-25,MTRN,ENTG,63,0.426733771093243,0.0001990681740424
long,2016-04-26,MTRN,ENTG,63,0.4136608579152835,0.0001883727723134
long,2016-04-27,MTRN,ENTG,63,0.4001304942422402,0.000176485919089
long,2016-04-28,MTRN,ENTG,63,0.4315607618691504,0.0001981185929596
long,2016-04-29,MTRN,ENTG,63,0.3698444028629684,0.0001552127346251
long,2016-05-02,MTRN,ENTG,63,0.3143092789848207,0.0001296852635443
long,2016-05-03,MTRN,ENTG,63,0.3086793729999985,0.0001256820754685
long,2016-05-04,MTRN,ENTG,63,0.2830779110604569,0.0001112122228763
long,2016-05-05,MTRN,ENTG,63,0.3247561852661601,0.0001354717975415
long,2016-05-06,MTRN,ENTG,63,0.3271304635033286,0.000129051982985
long,2016-05-09,MTRN,ENTG,63,0.2931046326132078,0.0001255168502705
long,2016-05-10,MTRN,ENTG,63,0.3517198954275422,0.0001420823894162
long,2016-05-11,MTRN,ENTG,63,0.3326768134654656,0.0001334223547686
long,2016-05-12,MTRN,ENTG,63,0.3517386817461802,0.0001442428691199
long,2016-05-13,MTRN,ENTG,63,0.3451973954564411,0.0001343849078041
long,2016-05-16,MTRN,ENTG,63,0.3908103124963871,0.0001477651654595
long,2016-05-17,MTRN,ENTG,63,0.3802377722124125,0.0001471276636042
long,2016-05-18,MTRN,ENTG,63,0.3374538771463666,0.0001332287400246
long,2016-05-19,MTRN,ENTG,63,0.3339854347378255,0.0001312944666294
long,2016-05-20,MTRN,ENTG,63,0.335359371423845,0.0001352963964446
long,2016-05-23,MTRN,ENTG,63,0.3331698401772325,0.0001338369869405
long,2016-05-24,MTRN,ENTG,63,0.3442065696922107,0.0001386176014856
long,2016-05-25,MTRN,ENTG,63,0.3518926389812489,0.0001416743085921
long,2016-05-26,MTRN,ENTG,63,0.3487161581739645,0.0001383676592459
long,2016-05-27,MTRN,ENTG,63,0.3353890631429378,0.000134583260312
long,2016-05-31,MTRN,ENTG,63,0.3478393366540657,0.0001382675994156
long,2016-06-01,MTRN,ENTG,63,0.3463947820003453,0.0001374188266974
long,2016-06-02,MTRN,ENTG,63,0.3512247017434226,0.0001390939268112
long,2016-06-03,MTRN,ENTG,63,0.3290797672608296,0.0001321880348674
long,2016-06-06,MTRN,ENTG,63,0.3328369541517504,0.0001337663105799
long,2016-06-07,MTRN,ENTG,63,0.3022154071872156,0.0001170718537576
long,2016-06-08,MTRN,ENTG,63,0.3040810797755173,0.000117386352888
long,2016-06-09,MTRN,ENTG,63,0.307097568569968,0.000118425754722
long,2016-06-10,MTRN,ENTG,63,0.299044909299468,0.0001170496174162
long,2016-06-13,MTRN,ENTG,63,0.2971969794158871,0.0001162731097263
long,2016-06-14,MTRN,ENTG,63,0.2958751139974989,0.0001148706632399
long,2016-06-15,MTRN,ENTG,63,0.2929500367799533,0.0001128454757356
long,2016-06-16,MTRN,ENTG,63,0.255431778021603,9.35470158916416e-05
long,2016-06-17,MTRN,ENTG,63,0.2536101449049824,9.325204769956444e-05
long,2016-06-20,MTRN,ENTG,63,0.2554294529811023,9.378579763090768e-05
long,2016-06-21,MTRN,ENTG,63,0.2638105163824135,9.57630024852489e-05
long,2016-06-22,MTRN,ENTG,63,0.2394209193347456,8.402616174500713e-05
long,2016-06-23,MTRN,ENTG,63,0.2790349333802414,0.0001005384754587
long,2016-06-24,MTRN,ENTG,63,0.3836521910275781,0.0001632156535242
long,2016-06-27,MTRN,ENTG,63,0.3551799390544872,0.0001414424139595
long,2016-06-28,MTRN,ENTG,63,0.3610963403983673,0.0001447190205864
long,2016-06-29,MTRN,ENTG,63,0.3600651497902852,0.0001462443581084
long,2016-06-30,MTRN,ENTG,63,0.3964076337060838,0.0001700220969511
long,2016-07-01,MTRN,ENTG,63,0.3743326592695806,0.0001554652027409
long,2016-07-05,MTRN,ENTG,63,0.4022481204376726,0.0001738315454335
long,2016-07-06,MTRN,ENTG,63,0.4016405240432931,0.0001735265305263
long,2016-07-07,MTRN,ENTG,63,0.3966444867151293,0.0001693214241255
long,2016-07-08,MTRN,ENTG,63,0.4563555643686447,0.0002015934798674
long,2016-07-11,MTRN,ENTG,63,0.4518078090401426,0.000200280087551
long,2016-07-12,MTRN,ENTG,63,0.4653368296681638,0.0002036393846476
long,2016-07-13,MTRN,ENTG,63,0.4606246847171389,0.0001980081912077
long,2016-07-14,MTRN,ENTG,63,0.4611865908460005,0.0001983754940452
long,2016-07-15,MTRN,ENTG,63,0.4668725650026867,0.0002000086861715
long,2016-07-18,MTRN,ENTG,63,0.4669798833858453,0.0001999452814365
long,2016-07-19,MTRN,ENTG,63,0.472700889881986,0.0002040629111446
long,2016-07-20,MTRN,ENTG,63,0.4684614980442185,0.0002006615106435
long,2016-07-21,MTRN,ENTG,63,0.4660050254823782,0.0002008838755399
long,2016-07-22,MTRN,ENTG,63,0.4606879406008856,0.0001960600148771
long,2016-07-25,MTRN,ENTG,63,0.4587174227753182,0.0001955261171449
long,2016-07-26,MTRN,ENTG,63,0.4738515504634011,0.000207832199852
long,2016-07-27,MTRN,ENTG,63,0.3410891674648575,0.0001941470324657
long,2016-07-28,MTRN,ENTG,63,0.3127053482175633,0.0001740787441414
long,2016-07-29,MTRN,ENTG,63,0.3193830672918883,0.000176665995057
long,2016-08-01,MTRN,ENTG,63,0.3334199740548343,0.0001825473368823
long,2016-08-02,MTRN,ENTG,63,0.332843101858672,0.0001803539808054
long,2016-08-03,MTRN,ENTG,63,0.3312570246936595,0.000179098950007
long,2016-08-04,MTRN,ENTG,63,0.2939282210386879,0.0001520137164163
long,2016-08-05,MTRN,ENTG,63,0.3030760798306244,0.0001587029857492
long,2016-08-08,MTRN,ENTG,63,0.3436949304362252,0.0001579442541268
long,2016-08-09,MTRN,ENTG,63,0.3438805093994782,0.0001581238598879
long,2016-08-10,MTRN,ENTG,63,0.3445941910347563,0.0001584088050748
long,2016-08-11,MTRN,ENTG,63,0.3250269942282165,0.0001456431815837
long,2016-08-12,MTRN,ENTG,63,0.3214470589263111,0.000145282916217
long,2016-08-15,MTRN,ENTG,63,0.3053250095854878,0.0001420655583912
long,2016-08-16,MTRN,ENTG,63,0.2960662964785155,0.0001376127759775
long,2016-08-17,MTRN,ENTG,63,0.3575828301746886,0.0001578121750117
long,2016-08-18,MTRN,ENTG,63,0.3692783850335314,0.0001622731746098
long,2016-08-19,MTRN,ENTG,63,0.3589331555419158,0.0001570644605681
long,2016-08-22,MTRN,ENTG,63,0.3563194902818031,0.0001567058563271
long,2016-08-23,MTRN,ENTG,63,0.3561712933185812,0.0001571305341824
long,2016-08-24,MTRN,ENTG,63,0.3567656283595187,0.0001543558640786
long,2016-08-25,MTRN,ENTG,63,0.3476213548688996,0.0001513523813863
long,2016-08-26,MTRN,ENTG,63,0.3628593399204528,0.000156373061044
long,2016-08-29,MTRN,ENTG,63,0.363535626364636,0.0001568839175845
long,2016-08-30,MTRN,ENTG,63,0.3674289079915498,0.0001604078091713
long,2016-08-31,MTRN,ENTG,63,0.3586717941371504,0.0001583672122775
long,2016-09-01,MTRN,ENTG,63,0.3848182953936006,0.0001660100167398
long,2016-09-02,MTRN,ENTG,63,0.3865572112394473,0.0001658012038534
long,2016-09-06,MTRN,ENTG,63,0.3843790995375918,0.000165019465906
long,2016-09-07,MTRN,ENTG,63,0.3803761607247592,0.0001637419854039
long,2016-09-08,MTRN,ENTG,63,0.3823145149756187,0.0001651148822135
long,2016-09-09,MTRN,ENTG,63,0.4088274920287366,0.0001826731403577
long,2016-09-12,MTRN,ENTG,63,0.4047632596328205,0.0001800472380221
long,2016-09-13,MTRN,ENTG,63,0.4055305342179282,0.0001826367583747
long,2016-09-14,MTRN,ENTG,63,0.4045632155471396,0.0001824298123619
long,2016-09-15,MTRN,ENTG,63,0.4083046630371396,0.0001845499688598
long,2016-09-16,MTRN,ENTG,63,0.4122960229966445,0.0001851724959907
long,2016-09-19,MTRN,ENTG,63,0.412972899297357,0.0001869402522564
long,2016-09-20,MTRN,ENTG,63,0.413914931768376,0.000187127074542
long,2016-09-21,MTRN,ENTG,63,0.4192215269833385,0.0001889508970955
long,2016-09-22,MTRN,ENTG,63,0.4074315551018176,0.000180262116589
long,2016-09-23,MTRN,ENTG,63,0.3063553383051822,0.0001147938524969
long,2016-09-26,MTRN,ENTG,63,0.2866007529831063,0.0001044334150433
long,2016-09-27,MTRN,ENTG,63,0.2846299133869798,0.0001037281218707
long,2016-09-28,MTRN,ENTG,63,0.2911268435581759,0.00010601342442
long,2016-09-29,MTRN,ENTG,63,0.2529238629742565,8.683056861338487e-05
long,2016-09-30,MTRN,ENTG,63,0.2592551251971623,8.697861982000356e-05
long,2016-10-03,MTRN,ENTG,63,0.2243850795601801,7.035934485358674e-05
long,2016-10-04,MTRN,ENTG,63,0.2282643706326595,7.212748815722509e-05
long,2016-10-05,MTRN,ENTG,63,0.2387617105277375,7.647802373860613e-05
long,2016-10-06,MTRN,ENTG,63,0.1726818757043956,4.959714709046926e-05
long,2016-10-07,MTRN,ENTG,63,0.1905942981774039,5.519745966881202e-05
long,2016-10-10,MTRN,ENTG,63,0.1930545169977217,5.537815727786767e-05
long,2016-10-11,MTRN,ENTG,63,0.227867850403074,6.813976659485283e-05
long,2016-10-12,MTRN,ENTG,63,0.226879850842103,6.805795354024537e-05
long,2016-10-13,MTRN,ENTG,63,0.2319175193759506,7.007536562929665e-05
long,2016-10-14,MTRN,ENTG,63,0.2293696988044498,6.908662813058865e-05
long,2016-10-17,MTRN,ENTG,63,0.2271353183382895,6.570934626181966e-05
long,2016-10-18,MTRN,ENTG,63,0.2276534880719871,6.586803710330311e-05
long,2016-10-19,MTRN,ENTG,63,0.2250066740565305,6.47212074279341e-05
long,2016-10-20,MTRN,ENTG,63,0.2294390506586623,6.633983374390629e-05
long,2016-10-21,MTRN,ENTG,63,0.2347615074896233,6.767213049023077e-05
long,2016-10-24,MTRN,ENTG,63,0.2053790186745753,5.5930489704943305e-05
long,2016-10-25,MTRN,ENTG,63,0.3933700227475533,7.209824982979086e-05
long,2016-10-26,MTRN,ENTG,63,0.3603955932061872,7.106154784061242e-05
long,2016-10-27,MTRN,ENTG,63,0.4314652140690535,9.421974554042764e-05
long,2016-10-28,MTRN,ENTG,63,0.4347482873614953,9.88497962996669e-05
long,2016-10-31,MTRN,ENTG,63,0.4093830847718737,9.464218819194242e-05
long,2016-11-01,MTRN,ENTG,63,0.4259769439101397,0.000101458959063
long,2016-11-02,MTRN,ENTG,63,0.4279579613798551,0.0001020367857814
long,2016-11-03,MTRN,ENTG,63,0.4025510895559859,9.419352751375166e-05
long,2016-11-04,MTRN,ENTG,63,0.3795143245146147,9.087927407297466e-05
long,2016-11-07,MTRN,ENTG,63,0.4292974635109043,0.0001104497763288
long,2016-11-08,MTRN,ENTG,63,0.4341901269927432,0.0001119734080854
long,2016-11-09,MTRN,ENTG,63,0.4630985856943332,0.0001257815058957
long,2016-11-10,MTRN,ENTG,63,0.4919972227605824,0.0001344408970253
long,2016-11-11,MTRN,ENTG,63,0.5618000633644019,0.0001601137072499
long,2016-11-14,MTRN,ENTG,63,0.5255016082390549,0.0001551168356347
long,2016-11-15,MTRN,ENTG,63,0.5182072405359082,0.0001556595270154
long,2016-11-16,MTRN,ENTG,63,0.5144351232276544,0.0001539526181433
long,2016-11-17,MTRN,ENTG,63,0.5286391011792549,0.0001572969750354
long,2016-11-18,MTRN,ENTG,63,0.5254048871976608,0.0001564606973619
long,2016-11-21,MTRN,ENTG,63,0.5368128768009247,0.0001568848046271
long,2016-11-22,MTRN,ENTG,63,0.4859887342082455,0.0001475778924088
long,2016-11-23,MTRN,ENTG,63,0.4960699305646314,0.0001498362544177
long,2016-11-25,MTRN,ENTG,63,0.494596374502988,0.0001493975401265
long,2016-11-28,MTRN,ENTG,63,0.4948613426312525,0.0001497915791719
long,2016-11-29,MTRN,ENTG,63,0.4953012203977225,0.0001473944423107
long,2016-11-30,MTRN,ENTG,63,0.5107137756338248,0.0001510965275194
long,2016-12-01,MTRN,ENTG,63,0.5006917386110189,0.0001511190119796
long,2016-12-02,MTRN,ENTG,63,0.4973037028167998,0.0001504407159099
long,2016-12-05,MTRN,ENTG,63,0.5134827825145091,0.0001590777294221
long,2016-12-06,MTRN,ENTG,63,0.5224071317135063,0.0001607273885568
long,2016-12-07,MTRN,ENTG,63,0.5203989425267471,0.0001595697863912
long,2016-12-08,MTRN,ENTG,63,0.4821068678526704,0.0001389972136733
long,2016-12-09,MTRN,ENTG,63,0.4818492428128903,0.000139757358132
long,2016-12-12,MTRN,ENTG,63,0.4756968941633931,0.0001368620326574
long,2016-12-13,MTRN,ENTG,63,0.4452392720618756,0.0001311837990846
long,2016-12-14,MTRN,ENTG,63,0.4585025683475421,0.0001382225512804
long,2016-12-15,MTRN,ENTG,63,0.4667078930563271,0.0001428129737887
long,2016-12-16,MTRN,ENTG,63,0.4857358067878938,0.0001532624904799
long,2016-12-19,MTRN,ENTG,63,0.4876175558318342,0.0001537658938629
long,2016-12-20,MTRN,ENTG,63,0.4864514263341071,0.0001526346465902
long,2016-12-21,MTRN,ENTG,63,0.4850479021008173,0.0001517851526359
long,2016-12-22,MTRN,ENTG,63,0.488489416256658,0.0001537627305047
long,2016-12-23,MTRN,ENTG,63,0.4806594569164166,0.0001494678472053
long,2016-12-27,MTRN,ENTG,63,0.485834271580976,0.0001509841090686
long,2016-12-28,MTRN,ENTG,63,0.4896450844682267,0.0001534353151558
long,2016-12-29,MTRN,ENTG,63,0.4936178175169152,0.0001543330510083
long,2016-12-30,MTRN,ENTG,63,0.4997246937128101,0.0001593997208693
long,2017-01-03,MTRN,ENTG,63,0.4962321157877226,0.0001572840262338
long,2017-01-04,MTRN,ENTG,63,0.5073460648696374,0.0001624528061741
long,2017-01-05,MTRN,ENTG,63,0.497899073309074,0.0001595110190595
long,2017-01-06,MTRN,ENTG,63,0.5001378508862321,0.0001635776769956
long,2017-01-09,MTRN,ENTG,63,0.4974246967117893,0.0001608853274276
long,2017-01-10,MTRN,ENTG,63,0.4999015669653946,0.0001619318666276
long,2017-01-11,MTRN,ENTG,63,0.478225862381857,0.0001538186603272
long,2017-01-12,MTRN,ENTG,63,0.5039338030359088,0.0001701856784617
long,2017-01-13,MTRN,ENTG,63,0.4993839801907941,0.0001694483433096
long,2017-01-17,MTRN,ENTG,63,0.5141449203561727,0.0001828634734504
long,2017-01-18,MTRN,ENTG,63,0.5165479078269636,0.000184915704398
long,2017-01-19,MTRN,ENTG,63,0.521997748331631,0.0001905204137632
long,2017-01-20,MTRN,ENTG,63,0.5233813742547273,0.0001909663587411
long,2017-01-23,MTRN,ENTG,63,0.5156317670376359,0.0001877361281203
long,2017-01-24,MTRN,ENTG,63,0.5229643946231964,0.0001934595639026
long,2017-01-25,MTRN,ENTG,63,0.5208917954500847,0.0001929941406212
long,2017-01-26,MTRN,ENTG,63,0.5351079226062441,0.0002003142078686
long,2017-01-27,MTRN,ENTG,63,0.5656063849268926,0.0002007335682929
long,2017-01-30,MTRN,ENTG,63,0.5437855772022616,0.0001873376057099
long,2017-01-31,MTRN,ENTG,63,0.5396674623329343,0.0001807555445125
long,2017-02-01,MTRN,ENTG,63,0.5590790268200909,0.0001848119075838
long,2017-02-02,MTRN,ENTG,63,0.5212845576645232,0.0001719929624186
long,2017-02-03,MTRN,ENTG,63,0.5214151382817958,0.0001720367180793
long,2017-02-06,MTRN,ENTG,63,0.5315452554138589,0.0001744668462685
long,2017-02-07,MTRN,ENTG,63,0.5573864811428267,0.0001800837225249
long,2017-02-08,MTRN,ENTG,63,0.5287091751949973,0.0001633376543169
long,2017-02-09,MTRN,ENTG,63,0.5117810989652403,0.0001594980848212
long,2017-02-10,MTRN,ENTG,63,0.5025602212570364,0.0001559030595727
long,2017-02-13,MTRN,ENTG,63,0.5008754606729993,0.0001548417401165
long,2017-02-14,MTRN,ENTG,63,0.4274893102761781,0.0001237831524574
long,2017-02-15,MTRN,ENTG,63,0.4908881230794016,0.0001340436246528
long,2017-02-16,MTRN,ENTG,63,0.491516799998754,0.0001317335843743
long,2017-02-17,MTRN,ENTG,63,0.4128125293926994,0.0001253945205357
long,2017-02-21,MTRN,ENTG,63,0.4157459537056538,0.0001258550177296
long,2017-02-22,MTRN,ENTG,63,0.4158163206557845,0.000125804662471
long,2017-02-23,MTRN,ENTG,63,0.4207420333664514,0.0001304998349524
long,2017-02-24,MTRN,ENTG,63,0.4783965873756968,0.0001412342315142
long,2017-02-27,MTRN,ENTG,63,0.4788666484031402,0.0001415303341531
long,2017-02-28,MTRN,ENTG,63,0.4770489870273057,0.0001441690284688
long,2017-03-01,MTRN,ENTG,63,0.499735498195215,0.0001586052793457
long,2017-03-02,MTRN,ENTG,63,0.5099532849910989,0.0001638559707818
long,2017-03-03,MTRN,ENTG,63,0.4974129834671298,0.000160435117026
long,2017-03-06,MTRN,ENTG,63,0.5025147813245596,0.0001603336419734
long,2017-03-07,MTRN,ENTG,63,0.5028470692928728,0.0001603152437451
long,2017-03-08,MTRN,ENTG,63,0.4985080864973213,0.000154706347781
long,2017-03-09,MTRN,ENTG,63,0.4599986921543484,0.0001500844701456
long,2017-03-10,MTRN,ENTG,63,0.4523552330810541,0.0001491457457767
long,2017-03-13,MTRN,ENTG,63,0.4355073249220055,0.0001451438432303
long,2017-03-14,MTRN,ENTG,63,0.4388863193528494,0.0001470583985227
long,2017-03-15,MTRN,ENTG,63,0.4616110312822399,0.000156772660816
long,2017-03-16,MTRN,ENTG,63,0.4697283285662181,0.0001569045105342
long,2017-03-17,MTRN,ENTG,63,0.4572374181337861,0.0001558453365363
long,2017-03-20,MTRN,ENTG,63,0.4429973093435951,0.0001487959178519
long,2017-03-21,MTRN,ENTG,63,0.4522249522929407,0.0001526519816796
long,2017-03-22,MTRN,ENTG,63,0.4495379182389885,0.0001505562593343
long,2017-03-23,MTRN,ENTG,63,0.4446393518875008,0.000147114353071
long,2017-03-24,MTRN,ENTG,63,0.4451126547745684,0.0001481426706813
long,2017-03-27,MTRN,ENTG,63,0.4390269717730148,0.0001440728602749
long,2017-03-28,MTRN,ENTG,63,0.4389738757481609,0.000144120118272
long,2017-03-29,MTRN,ENTG,63,0.4211325737881854,0.0001391522861268
long,2017-03-30,MTRN,ENTG,63,0.4214160261476387,0.000137442665389
long,2017-03-31,MTRN,ENTG,63,0.4309372228097304,0.0001423717838413
long,2017-04-03,MTRN,ENTG,63,0.4219105911794198,0.0001373708316911
long,2017-04-04,MTRN,ENTG,63,0.4126012359619793,0.0001343580675431
long,2017-04-05,MTRN,ENTG,63,0.3864748378169103,0.000124124825598
long,2017-04-06,MTRN,ENTG,63,0.389718391024598,0.0001254253498764
long,2017-04-07,MTRN,ENTG,63,0.3819893820950528,0.0001211826447798
long,2017-04-10,MTRN,ENTG,63,0.3840334715516236,0.0001221598548223
long,2017-04-11,MTRN,ENTG,63,0.3810463494269517,0.0001206608862731
long,2017-04-12,MTRN,ENTG,63,0.3808133154604904,0.0001183760311493
long,2017-04-13,MTRN,ENTG,63,0.3562603581509002,0.0001070963689986
long,2017-04-17,MTRN,ENTG,63,0.3447167018601763,0.0001016516091785
long,2017-04-18,MTRN,ENTG,63,0.3378596127943923,9.341783153333316e-05
long,2017-04-19,MTRN,ENTG,63,0.3278226519271269,9.010952961670882e-05
long,2017-04-20,MTRN,ENTG,63,0.3160546478201669,8.826906073860058e-05
long,2017-04-21,MTRN,ENTG,63,0.3184439760876891,8.867244857217918e-05
long,2017-04-24,MTRN,ENTG,63,0.3171730464955437,8.906656045888715e-05
long,2017-04-25,MTRN,ENTG,63,0.2988670764427441,8.185893825071586e-05
long,2017-04-26,MTRN,ENTG,63,0.301674051047982,8.301939289135763e-05
long,2017-04-27,MTRN,ENTG,63,0.2696440157129835,7.575272208529174e-05
long,2017-04-28,MTRN,ENTG,63,0.134678666564332,4.311459557983792e-05
long,2017-05-01,MTRN,ENTG,63,0.0754802025607561,2.509408033632764e-05
long,2017-05-02,MTRN,ENTG,63,0.1000101573926425,3.406654729015625e-05
long,2017-05-03,MTRN,ENTG,63,0.1029810505285571,3.518057733287509e-05
long,2017-05-04,MTRN,ENTG,63,0.1099589476881369,3.6612592039586e-05
long,2017-05-05,MTRN,ENTG,63,0.1033712058202061,3.4622438081657574e-05
long,2017-05-08,MTRN,ENTG,63,0.0885548795961126,2.9971474676113464e-05
long,2017-05-09,MTRN,ENTG,63,0.0848965573847318,2.8712603850970924e-05
long,2017-05-10,MTRN,ENTG,63,0.0807718491736509,2.734629448138605e-05
long,2017-05-11,MTRN,ENTG,63,0.0949153582723562,3.1691973672905654e-05
long,2017-05-12,MTRN,ENTG,63,0.0590906519303694,1.903195534030493e-05
long,2017-05-15,MTRN,ENTG,63,0.0393551301494678,1.2476510818444615e-05
long,2017-05-16,MTRN,ENTG,63,0.0588070211172428,1.8592773297647712e-05
long,2017-05-17,MTRN,ENTG,63,0.1450863796206528,5.322772640498763e-05
long,2017-05-18,MTRN,ENTG,63,0.1411089105959117,5.234258740254763e-05
long,2017-05-19,MTRN,ENTG,63,0.1704198403994333,5.820180384933893e-05
long,2017-05-22,MTRN,ENTG,63,0.1751103678310233,6.219448307294233e-05
long,2017-05-23,MTRN,ENTG,63,0.1777356288584228,6.308508129700825e-05
long,2017-05-24,MTRN,ENTG,63,0.1677479829882384,5.8355915157883176e-05
long,2017-05-25,MTRN,ENTG,63,0.17024463933343,5.930358652673929e-05
long,2017-05-26,MTRN,ENTG,63,0.166489508707893,5.806804074561146e-05
long,2017-05-30,MTRN,ENTG,63,0.160905476686933,5.509111745422029e-05
long,2017-05-31,MTRN,ENTG,63,0.1090039484241596,3.6087328172393125e-05
long,2017-06-01,MTRN,ENTG,63,0.0974881882488356,3.2157097091995655e-05
long,2017-06-02,MTRN,ENTG,63,0.1171378631209688,3.896259000188836e-05
long,2017-06-05,MTRN,ENTG,63,0.1218321014002143,3.9647418923318535e-05
long,2017-06-06,MTRN,ENTG,63,0.1234619122157859,4.027866038304841e-05
long,2017-06-07,MTRN,ENTG,63,0.1183877431541002,3.8293236904429485e-05
long,2017-06-08,MTRN,ENTG,63,0.1479575293784638,4.687232750690218e-05
long,2017-06-09,MTRN,ENTG,63,0.1075945053227175,3.498542374085025e-05
long,2017-06-12,MTRN,ENTG,63,0.1669329357671032,5.622502175346405e-05
long,2017-06-13,MTRN,ENTG,63,0.156498475699954,5.2413945648805146e-05
long,2017-06-14,MTRN,ENTG,63,0.1434257288539315,4.732268060167334e-05
long,2017-06-15,MTRN,ENTG,63,0.1517107204761306,5.02231351210181e-05
long,2017-06-16,MTRN,ENTG,63,0.1489237728970491,4.73314153215449e-05
long,2017-06-19,MTRN,ENTG,63,0.1517569235567448,4.8346385090389285e-05
long,2017-06-20,MTRN,ENTG,63,0.1093777236569386,3.352069679264882e-05
long,2017-06-21,MTRN,ENTG,63,0.11065466329659,3.3956989811135166e-05
long,2017-06-22,MTRN,ENTG,63,0.1124143229129474,3.440782293681253e-05
long,2017-06-23,MTRN,ENTG,63,0.1104080522522695,3.330286538347897e-05
long,2017-06-26,MTRN,ENTG,63,0.1142231864288943,3.457605603965899e-05
long,2017-06-27,MTRN,ENTG,63,0.1159075495771896,3.580900423249235e-05
long,2017-06-28,MTRN,ENTG,63,0.1473130160796848,4.742684884939661e-05
long,2017-06-29,MTRN,ENTG,63,0.1382658196658033,4.7792804152782536e-05
long,2017-06-30,MTRN,ENTG,63,0.1210985980391295,4.096185156191501e-05
long,2017-07-03,MTRN,ENTG,63,0.1208767111890541,4.109988154275711e-05
long,2017-07-05,MTRN,ENTG,63,0.1131659570052323,3.8731214027645066e-05
long,2017-07-06,MTRN,ENTG,63,0.1170235766644235,4.00662806890216e-05
long,2017-07-07,MTRN,ENTG,63,0.1167243558898286,3.99295472226373e-05
long,2017-07-10,MTRN,ENTG,63,0.1186348320737731,4.076864717068831e-05
long,2017-07-11,MTRN,ENTG,63,0.1271374085204434,4.488737999826275e-05
long,2017-07-12,MTRN,ENTG,63,0.1324712152378282,4.73493289249001e-05
long,2017-07-13,MTRN,ENTG,63,0.1099324609773119,3.847891092990218e-05
long,2017-07-14,MTRN,ENTG,63,0.0994434621455032,3.468751682854092e-05
long,2017-07-17,MTRN,ENTG,63,0.1082450205439743,3.787448046406279e-05
long,2017-07-18,MTRN,ENTG,63,0.1017663252900763,3.574086647043396e-05
long,2017-07-19,MTRN,ENTG,63,0.1034432321017029,3.647949237328106e-05
long,2017-07-20,MTRN,ENTG,63,0.1015871951200094,3.5088577682538565e-05
long,2017-07-21,MTRN,ENTG,63,0.1019523891673687,3.52188355616535e-05
long,2017-07-24,MTRN,ENTG,63,0.0978566316952849,3.342234391568993e-05
long,2017-07-25,MTRN,ENTG,63,0.0964595027704878,3.289041491443319e-05
long,2017-07-26,MTRN,ENTG,63,0.0905757229316009,3.075541073584675e-05
long,2017-07-27,MTRN,ENTG,63,0.1357896965869579,4.63019253734321e-05
long,2017-07-28,MTRN,ENTG,63,0.2529322635025638,7.316813344227087e-05
long,2017-07-31,MTRN,ENTG,63,0.3573122879281332,9.301859359258774e-05
long,2017-08-01,MTRN,ENTG,63,0.3633695622568538,8.720542622556446e-05
long,2017-08-02,MTRN,ENTG,63,0.3472526956759852,8.530951365930656e-05
long,2017-08-03,MTRN,ENTG,63,0.3471280216242594,8.507172290997316e-05
long,2017-08-04,MTRN,ENTG,63,0.3291399620102977,8.169134280941604e-05
long,2017-08-07,MTRN,ENTG,63,0.3198528945076136,7.996753739957454e-05
long,2017-08-08,MTRN,ENTG,63,0.323308532716498,8.06878438358456e-05
long,2017-08-09,MTRN,ENTG,63,0.3312792390121701,8.207228807679824e-05
long,2017-08-10,MTRN,ENTG,63,0.3429312940417169,8.668345889680376e-05
long,2017-08-11,MTRN,ENTG,63,0.3397534129946394,8.627662571080118e-05
long,2017-08-14,MTRN,ENTG,63,0.3503850368326606,9.060665169949396e-05
long,2017-08-15,MTRN,ENTG,63,0.348762073623972,8.963011227764413e-05
long,2017-08-16,MTRN,ENTG,63,0.2377584127255894,5.238262707137199e-05
long,2017-08-17,MTRN,ENTG,63,0.3132519980897573,7.472064193836301e-05
long,2017-08-18,MTRN,ENTG,63,0.3252222772081256,7.721769508005255e-05
long,2017-08-21,MTRN,ENTG,63,0.3241176416328337,7.427778957795031e-05
long,2017-08-22,MTRN,ENTG,63,0.3425203956335139,8.080450589718402e-05
long,2017-08-23,MTRN,ENTG,63,0.3431995487912592,8.093660827000478e-05
long,2017-08-24,MTRN,ENTG,63,0.3358476474893017,7.945551243675453e-05
