task,horizon,ticker,model,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,volatility_rmse,volatility_mae,volatility_correlation
return,1,CRS,forest_full,44,0.1471540405733036,0.1185690714946918,-0.021611512707385,-0.0479737577537894,0.0817995876174765,0,2023-01-31,2026-08-31,0.5,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,historical_mean,44,0.1455892478271533,0.117394687702845,0.0,-0.0434808602733282,-0.1555934292323482,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,lasso_full,44,0.1491361914156526,0.12220438141059,-0.0493188907801729,-0.0258117103843567,-0.0446417671121008,0,2023-01-31,2026-08-31,0.6590909090909091,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,market_mean,44,0.1493198068053615,0.1176167884385193,-0.0519043088849704,-0.0553014696428875,-0.0601950762780163,0,2023-01-31,2026-08-31,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,ridge_full,44,0.1519654719333593,0.1277257928752591,-0.0895100524548058,-0.0219386485892186,-0.0707234268941286,0,2023-01-31,2026-08-31,0.5,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,zero,44,0.1543397871640342,0.1201883153345975,-0.1238211197237622,-0.0692802959404794,,0,2023-01-31,2026-08-31,0.0,0.6363636363636364,0.6363636363636364,44.0,,,,
return,1,ENTG,ar1,44,0.1431600248507674,0.113703512812658,0.0188727605569389,0.0001554126775762,0.103221664174856,0,2023-01-31,2026-08-31,0.4090909090909091,0.4545454545454545,0.4545454545454545,0.0,,,,
return,1,ENTG,arimax,44,0.150877393133688,0.1218406508559966,-0.0897582024277336,-0.0112215293897743,-0.0049256387578791,0,2023-01-31,2026-08-31,0.4772727272727273,0.4545454545454545,0.4545454545454545,0.0,,,,
return,1,ENTG,arx,44,0.1514423394648982,0.1219079114687963,-0.0979344774380504,-0.0123704690418532,-0.0081130853790082,0,2023-01-31,2026-08-31,0.4772727272727273,0.4545454545454545,0.4545454545454545,0.0,,,,
return,1,ENTG,boost_full,44,0.1515554772979462,0.1174230387383822,-0.0995755551935648,-0.0074099635945437,-0.2732781591264488,0,2023-01-31,2026-08-31,0.3636363636363636,0.4545454545454545,0.4545454545454545,0.0,,,,
return,1,ENTG,capm_style,44,0.147219760363107,0.1156050913427306,-0.0375619008184195,0.0015851418731166,-0.2504503535355774,0,2023-01-31,2026-08-31,0.4318181818181818,0.4545454545454545,0.4545454545454545,0.0,,,,
return,1,ENTG,core_ols,44,0.1502044354884656,0.1212158504605714,-0.0800585967385689,-0.0101094751165801,0.0041619363730114,0,2023-01-31,2026-08-31,0.4772727272727273,0.4545454545454545,0.4545454545454545,0.0,,,,
return,1,ENTG,core_ridge,44,0.1459925864841776,0.1141543492058895,-0.0203364673424009,-0.0107941024004259,0.0032311583057456,0,2023-01-31,2026-08-31,0.4318181818181818,0.4545454545454545,0.4545454545454545,0.0,,,,
