ticker,date,model,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi
CRS,2022-12-31,core_ols,revenue_growth,-0.021428827137436504,coefficient per training SD in target units,0.003993322198013029,0.22957718199967772,0.0378888654840857,-0.3988725657669969,0.3895993179880648
CRS,2022-12-31,core_ols,operating_margin,0.05220913352755327,coefficient per training SD in target units,0.0069986764774538305,0.08875192831765169,0.0323996655518394,-0.2186012204117213,0.1070533177335784
CRS,2022-12-31,core_ols,earnings_yield,-0.06752755879850462,coefficient per training SD in target units,0.008170203719259769,0.08395708823144751,0.0189274992739345,-0.1589500100625082,0.17381308589555816
CRS,2022-12-31,core_ols,market_return,-0.023587666812786085,coefficient per training SD in target units,0.010742675500456881,0.04480875402304458,0.0178144970166732,-0.09795811668531251,0.11187195306985491
CRS,2022-12-31,core_ols,industry_relative,0.0005117829092723355,coefficient per training SD in target units,0.0002437561090180077,0.04056199961850814,-0.00031011280430914996,-0.11560306417091251,0.11847871796401448
CRS,2022-12-31,core_ols,driver_return,-0.008307095642942316,coefficient per training SD in target units,0.025083360631448892,0.14924054661337816,0.01559398389765395,-0.27023513135810556,0.4535718749621227
CRS,2022-12-31,core_ols,operating_margin missing,0.04604046969241577,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
CRS,2022-12-31,ridge_full,market_return,-0.003017619420965021,coefficient per training SD in target units,0.010742675500456881,0.04480875402304458,0.0178144970166732,-0.09795811668531251,0.11187195306985491
CRS,2022-12-31,ridge_full,market_vol,2.425441046545875e-05,coefficient per training SD in target units,0.009412065913870062,0.005422578276526845,0.007853493467209951,0.00311201699798934,0.03072600925176676
CRS,2022-12-31,ridge_full,smallcap_return,0.0028818707576210357,coefficient per training SD in target units,0.00887244421003113,0.056327569783477555,0.015220387364610899,-0.13587982956162895,0.14595050218980538
CRS,2022-12-31,ridge_full,yield_10y,0.0031306742462979226,coefficient per training SD in target units,0.02048641894062355,0.007634760867354474,0.0203300011157989,0.006123799800872759,0.03792539961338037
