ticker,task,window,date,model,parameter,validation_loss,inner_origins,first_inner_origin,labels_matured,horizon,stage,order,train_rows
ATI,return,expanding,2022-12-31,financial_only,0.01,0.0218833835272705,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_only,0.1,0.0188503108185787,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_only,1.0,0.0182729377183358,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_only,10.0,0.0172849629573445,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_only,100.0,0.0166099347347049,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,0.0001,0.0791413256246178,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,0.001,0.0603044529798124,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,0.01,0.0486185584115583,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,0.1,0.0261269937285604,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,1.0,0.0184922736349443,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,10.0,0.0173690495584811,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,financial_valuation,100.0,0.0166279579746187,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,0.0001,0.1731394306976468,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,0.001,0.0899526975418841,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,0.01,0.0458161639743858,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,0.1,0.0345230476716022,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,1.0,0.0219964834881417,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,10.0,0.01752286225799,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_market,100.0,0.016625271540716,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,0.0001,0.1051732737929973,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,0.001,0.0731195812222961,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,0.01,0.0492976459594717,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,0.1,0.0308561315170856,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,1.0,0.0213499172341446,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,10.0,0.0171205035038089,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_financial,100.0,0.016530419461483,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,0.0001,0.175270770418246,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,0.001,0.1283559302850806,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,0.01,0.0864258084632988,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,0.1,0.0445936129200895,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,1.0,0.0232135884473592,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,10.0,0.0174417975078728,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_valuation,100.0,0.0165970002810961,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,0.0001,0.2496128882852718,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,0.001,0.0926163825484653,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,0.01,0.0547231470915763,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,0.1,0.0348828132153113,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,1.0,0.0201994602808167,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,10.0,0.0172792442374994,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_momentum,100.0,0.0165950646464754,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,0.0001,0.3554969908799756,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,0.001,0.0991159402960712,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,0.01,0.0643214279491579,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,0.1,0.0368591663001625,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,1.0,0.0217630860486581,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,10.0,0.0175329525279458,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_risk,100.0,0.0166137163483336,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,0.0001,0.1733088164993319,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,0.001,0.1036815004660332,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,0.01,0.0629031291778121,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,0.1,0.0399579028663132,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,1.0,0.0229426004703475,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,10.0,0.0175868647980374,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_industry,100.0,0.0166250129537621,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,0.0001,0.2601278848840607,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,0.001,0.079687566333605,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,0.01,0.0566336874061193,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,0.1,0.0369178519805466,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,1.0,0.0229135459755447,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,10.0,0.0178591152056892,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,without_business,100.0,0.016660557577175,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,0.0001,0.2149248588081901,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,0.001,0.1184440844949041,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,0.01,0.0695736978557691,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,0.1,0.0415042720828918,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,1.0,0.0232405631348245,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,10.0,0.0176707088991199,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,claims_proxy_sensitivity,100.0,0.0166295533584783,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2022-12-31,arimax,,0.0198459451628108,24,2020-12-31,,,tuning_return_ATI,"[0, 0]",
ATI,return,expanding,2022-12-31,arimax,,0.0209155038531993,24,2020-12-31,,,tuning_return_ATI,"[1, 0]",
ATI,return,expanding,2022-12-31,arimax,,0.0213361519584073,24,2020-12-31,,,tuning_return_ATI,"[2, 0]",
ATI,return,expanding,2022-12-31,arimax,,0.0235909481974531,24,2020-12-31,,,tuning_return_ATI,"[0, 1]",
ATI,return,expanding,2022-12-31,arimax,,inf,24,2020-12-31,,,tuning_return_ATI,"[1, 1]",
ATI,return,rolling84,2022-12-31,ridge_rolling84,intercept_only,0.0165124768894253,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,0.0001,0.1932343737426057,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,0.001,0.1094623634889628,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,0.01,0.0681039837633898,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,0.1,0.0408187505517814,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,1.0,0.0232181427307615,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,10.0,0.0176960087742385,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,return,rolling84,2022-12-31,ridge_rolling84,100.0,0.0166307323101324,24,2020-12-31,True,,tuning_return_ATI,,84.0
ATI,market_relative_return,expanding,2022-12-31,core_ridge,intercept_only,0.0171706633207141,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,0.0001,0.0188787146689614,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,0.001,0.0188741908556081,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,0.01,0.0189659060852047,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,0.1,0.0206139979711557,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,1.0,0.0201541343119147,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,10.0,0.0177414427665357,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,core_ridge,100.0,0.0172299523601349,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,intercept_only,0.0171706633207141,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,0.0001,0.167706853477099,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,0.001,0.0853227582990879,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,0.01,0.0503161431607946,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,0.1,0.0361475323694897,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,1.0,0.0246271499703232,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,10.0,0.0188660192579711,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,ridge_full,100.0,0.0173902875709151,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,boost_full,intercept_only,0.0171706633207141,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,boost_full,0,0.0196769583042583,24,2020-12-31,True,,tuning_return_ATI,,
ATI,market_relative_return,expanding,2022-12-31,boost_full,1,0.0206670535139297,24,2020-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,0.0001,0.0233048945441657,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,0.001,0.0232623989949652,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,0.01,0.0229568880809296,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,0.1,0.022243882478176,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,1.0,0.0204482504837562,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,10.0,0.0193466701124392,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge,100.0,0.0192241265849528,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,0.0001,0.1932207835506678,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,0.001,0.1324901436182926,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,0.01,0.0750345833084037,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,0.1,0.0380552816185639,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,1.0,0.0228253603861018,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,10.0,0.0198544385728833,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,ridge_full,100.0,0.0192584472846079,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,0.0001,0.224590620143436,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,0.001,0.136179678155216,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,0.01,0.0567721742119704,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,0.1,0.0201330809890922,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,1.0,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,10.0,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,lasso_full,100.0,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.0001, 0.2)",0.202321364172776,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.0001, 0.5)",0.2087221564860861,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.0001, 0.8)",0.2159949388687562,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.001, 0.2)",0.1313970560275875,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.001, 0.5)",0.1306816330426581,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.001, 0.8)",0.1329170512382806,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.01, 0.2)",0.0688220233519622,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.01, 0.5)",0.0642304954540063,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.01, 0.8)",0.0583947080034831,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.1, 0.2)",0.0284040346199957,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.1, 0.5)",0.0223629883682576,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(0.1, 0.8)",0.0204293309337051,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(1.0, 0.2)",0.0194852991231814,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(1.0, 0.5)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(1.0, 0.8)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(10.0, 0.2)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(10.0, 0.5)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(10.0, 0.8)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(100.0, 0.2)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(100.0, 0.5)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,elastic_full,"(100.0, 0.8)",0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,forest_full,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,forest_full,0,0.018729055157057,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,forest_full,1,0.0189353791880367,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,boost_full,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,boost_full,0,0.0214228339991768,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,boost_full,1,0.0211133733469324,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,0.0001,0.0243524975767466,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,0.001,0.024245549601297,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,0.01,0.0235880713679086,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,0.1,0.0226175560235276,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,1.0,0.0212435813278383,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,10.0,0.0195481158359141,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag1,100.0,0.0192445399493844,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,0.0001,0.0250218865652324,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,0.001,0.0248734150640188,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,0.01,0.0244389821110641,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,0.1,0.0249636446663785,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,1.0,0.0226866631538388,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,10.0,0.0197922322937024,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,distributed_lag3,100.0,0.0192657938238287,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,0.0001,0.0252222069347303,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,0.001,0.0251722441355317,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,0.01,0.0247921397223911,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,0.1,0.0233922912007613,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,1.0,0.0203958760186879,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,10.0,0.0192585792606085,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,core_ridge_financial_ext,100.0,0.0192117524594123,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,0.0001,0.0327154339300016,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,0.001,0.0285365920533877,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,0.01,0.0270916114329446,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,0.1,0.0248605719728623,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,1.0,0.021428500136824,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,10.0,0.0194637319929891,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A1_market,100.0,0.0192306692247873,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,0.0001,0.033260420240062,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,0.001,0.033163526905649,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,0.01,0.0328818822085574,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,0.1,0.0295232768105206,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,1.0,0.0238141565652561,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,10.0,0.0198733500023508,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A2_financial,100.0,0.0192555022916555,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,0.0001,0.0890893229253446,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,0.001,0.069248026668211,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,0.01,0.0522768820362931,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,0.1,0.0313711145295987,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,1.0,0.0229564439890014,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,10.0,0.0198720942016831,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A3_valuation,100.0,0.0192390612783818,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,0.0001,0.1085504345304967,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,0.001,0.0660523835769031,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,0.01,0.0520539073417456,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,0.1,0.0333197434153343,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,1.0,0.0233578758375648,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,10.0,0.0197784510250438,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A4_momentum,100.0,0.0192246981763294,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,intercept_only,0.0192122116986527,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,0.0001,0.1325700122923031,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,0.001,0.1002779689130449,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,0.01,0.0718407396725989,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,0.1,0.0391867204706866,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,1.0,0.024538514273154,24,2021-12-31,True,,tuning_return_ATI,,
ATI,return,expanding,2023-12-31,A5_risk,10.0,0.0201247953397346,24,2021-12-31,True,,tuning_return_ATI,,
