task,horizon,ticker,model,excluded_fallbacks,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,root_variance_rmse,root_variance_mae,root_variance_correlation
return,1,CRS,financial_only,0,44,0.14558924782715335,0.11739468770284502,0.0,-0.04348086027332823,-0.1555934292323482,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,financial_valuation,0,44,0.14569073108125805,0.11744885301211686,-0.0013945895753246784,-0.0437792260527542,-0.14546762691449022,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,forest_full,0,44,0.14897870541158167,0.12001394354057435,-0.047103924916586104,-0.046010002685089875,-0.019710012428655756,0,2023-01-31,2026-08-31,0.5227272727272727,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,historical_mean,0,44,0.14558924782715335,0.11739468770284502,0.0,-0.04348086027332823,-0.1555934292323482,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,lasso_full,0,44,0.15416863196604513,0.12668280326000692,-0.12132997757998454,-0.04017978335973582,-0.15116582353304792,0,2023-01-31,2026-08-31,0.5681818181818182,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,market_mean,0,44,0.1493198068053615,0.1176167884385193,-0.05190430888497044,-0.055301469642887555,-0.06019507627801636,0,2023-01-31,2026-08-31,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,panel_company_effects,0,44,0.14547650390838637,0.12047853902073413,0.0015481948860439632,-0.014627571336706047,-0.09530752762292799,0,2023-01-31,2026-08-31,0.6136363636363636,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,pooled_boost,0,44,0.14584156316556368,0.116517081585555,-0.003469129504654722,-0.04503642629839219,-0.13924562106759117,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,pooled_forest,0,44,0.14538658592452347,0.11615330387831312,0.002782085240580434,-0.04391836938066801,-0.06481924724979893,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,pooled_ridge,0,44,0.14633919944265159,0.11820851269611478,-0.010328828292233805,-0.03865534017591807,-0.009198941040959871,0,2023-01-31,2026-08-31,0.6136363636363636,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,ridge_full,0,44,0.14821806792437128,0.12141551227555775,-0.03643886718422151,-0.026891753053077307,-0.12749663082300516,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,ridge_rolling84,0,44,0.14690708219655774,0.12155912172499175,-0.018185391143054508,-0.025519088802217416,-0.07372524666440344,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_business,0,44,0.14810015433420562,0.11963187058323613,-0.03479046334401925,-0.03376124416482591,-0.1318590271103113,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_financial,0,44,0.14271988274714167,0.11782752504453087,0.039028836133250144,-0.027598627628870387,0.013693076969168945,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_industry,0,44,0.15647295048767695,0.12695173328834972,-0.15510094454011303,-0.025309117530749815,-0.12526962686504262,0,2023-01-31,2026-08-31,0.6136363636363636,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_market,0,44,0.1471925992564714,0.11875489680013557,-0.022146967329162992,-0.04614394394337131,-0.15088243107403917,0,2023-01-31,2026-08-31,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_momentum,0,44,0.1489612522558392,0.12108875651292003,-0.04685859861525454,-0.027631452334771923,-0.17105353907736628,0,2023-01-31,2026-08-31,0.6136363636363636,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_risk,0,44,0.15086245390790198,0.12306401077258672,-0.0737513691763445,-0.03310129826245429,-0.11707720240186639,0,2023-01-31,2026-08-31,0.5909090909090909,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,without_valuation,0,44,0.14755117874381635,0.12043727027505455,-0.027133187868685127,-0.026306693269182647,-0.10383079993933902,0,2023-01-31,2026-08-31,0.6136363636363636,0.6363636363636364,0.6363636363636364,0.0,,,,
return,1,CRS,zero,0,44,0.15433978716403424,0.12018831533459755,-0.1238211197237622,-0.06928029594047941,,0,2023-01-31,2026-08-31,0.0,0.6363636363636364,0.6363636363636364,44.0,,,,
return,1,ENTG,A1_market,0,44,0.17001979259899602,0.1307383532608012,-0.38382370966107704,-0.013310686209539447,-0.2683143889345704,0,2023-01-31,2026-08-31,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A2_financial,0,44,0.15100917100075645,0.11673171299865692,-0.09166264579113093,-0.005150963094236402,-0.3629835220363593,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A3_valuation,0,44,0.15344386595684803,0.11575796862908767,-0.1271477977820541,-0.012697937579793594,-0.3138994449176616,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A4_momentum,0,44,0.15315410341591837,0.11718683955824512,-0.12289481799527402,-0.01248731225425407,-0.28818443976143815,0,2023-01-31,2026-08-31,0.38636363636363635,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A5_risk,0,44,0.15302056446501291,0.11806208540747863,-0.12093751068273173,-0.010681257098884865,-0.318228281539531,0,2023-01-31,2026-08-31,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A6_industry,0,44,0.1518627344630596,0.1183864843572411,-0.10403854060126916,-0.009868781623602753,-0.25786446411734903,0,2023-01-31,2026-08-31,0.38636363636363635,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A7_business,0,44,0.15214733106714307,0.11803660056186425,-0.1081804393659791,-0.009811590233759519,-0.27664910665024295,0,2023-01-31,2026-08-31,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A8_transform,0,44,0.14946423784692336,0.11801970658560337,-0.0694399091086777,-0.0038611495825049236,-0.16745788648601526,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,A9_interaction,0,44,0.14978254046133604,0.1179433518379227,-0.07399976893603699,-0.0048982739688866826,-0.16758791360259975,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,P1_financial,0,44,0.1487067499543661,0.11471034162544998,-0.05862748971432441,-0.003482861015231489,-0.33708734856895733,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,P2_valuation,0,44,0.14964423033389415,0.11363069223312663,-0.0720172086089308,-0.008738816882632089,-0.3036584386374386,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,P3_transform,0,44,0.14723947006841964,0.11510045379072252,-0.037839735915808026,-0.004639934908768995,-0.020859581865937202,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,P4_market,0,44,0.1494175917303822,0.11772574696119814,-0.06877249280838749,-0.00417668418449626,-0.20434877918475758,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,P5_industry,0,44,0.14914722830138755,0.118343821333669,-0.06490821463024266,-0.004196969339259606,-0.16405932014406158,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,P6_business,0,44,0.14946423784692336,0.11801970658560337,-0.0694399091086777,-0.0038611495825049236,-0.16745788648601526,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,ar1,0,44,0.1431600248507674,0.11370351281265802,0.018872760556938983,0.00015541267757624444,0.103221664174856,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,arimax,0,44,0.1509653681500197,0.12091889186732842,-0.09102942596219799,-0.010881098888152411,0.007332176595122403,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,arma_static,0,44,0.15020446634038878,0.12121590548278259,-0.08005904042570933,-0.01010936527923506,0.004161553393237913,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,arx,0,44,0.15144233946489827,0.1219079114687963,-0.0979344774380504,-0.012370469041853216,-0.00811308537900826,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,boost_full,0,44,0.14453036465404964,0.11211631641921821,0.0,-0.0013649265366219752,-0.23504572941491214,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,business_pair_ridge,0,44,0.14482032812114262,0.11126379745616513,-0.004016517038642808,-0.0038706398759882697,-0.14961325195075176,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,capm_style,0,44,0.14721976036310708,0.11560509134273063,-0.03756190081841959,0.0015851418731166295,-0.2504503535355774,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,claims_proxy_sensitivity,0,44,0.1496535268807391,0.11811866240827426,-0.07215040943790352,-0.004309820677472099,-0.17323917332893973,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_financial_changes,0,44,0.14624329812189626,0.11570663026775568,-0.023843904029628327,-0.003649054926401216,0.013135545539727355,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_ols,0,44,0.15020443548846565,0.12121585046057146,-0.08005859673856897,-0.010109475116580157,0.004161936373011406,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_ols_financial_ext,0,44,0.1586982750731812,0.12612485816047533,-0.20566378446869904,-0.024559925489494407,-0.09017658235192583,0,2023-01-31,2026-08-31,0.38636363636363635,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_pe_difference,0,44,0.14511450557467312,0.11648446951705504,-0.008099631771362636,0.007577145163405761,0.12284212126086123,0,2023-01-31,2026-08-31,0.5681818181818182,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_pe_lag1,0,44,0.14649363879191057,0.1190809203575427,-0.02735215567562621,0.009755276929138188,-0.0032536084388584026,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_pe_level,0,44,0.14623000657227106,0.11624493691314282,-0.023657805195424597,-0.0022857736030644856,-0.12625399950165328,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_pe_percentage,0,44,0.1431145457974534,0.11435650654210995,0.019496030223489558,0.00469439768430408,0.16206859144636276,0,2023-01-31,2026-08-31,0.5681818181818182,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_ridge,0,44,0.14640938844974707,0.11515940931112666,-0.02617080907271996,-0.005404036692537942,-0.09425194743131292,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,0,44,0.1539913900167823,0.11960484449966423,-0.13520600964140472,-0.011438090315692168,-0.11938938984538888,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,distributed_all_lag1,0,44,0.1483795915204338,0.11678642655269825,-0.05397460160020251,-0.0038308292876909453,-0.13716505735772902,0,2023-01-31,2026-08-31,0.38636363636363635,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,distributed_all_lag3,0,44,0.14745521667125777,0.11344684660738619,-0.04088340949848379,-0.004148203058486534,-0.2611048689788135,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,distributed_lag1,0,44,0.1476264193820408,0.11807550535681749,-0.043301845631029234,0.0013057840295702865,-0.024066854317219145,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,distributed_lag3,0,44,0.1486697159104316,0.1164971279547026,-0.05810027255541739,-0.0033626401877378987,-0.20516893458352709,0,2023-01-31,2026-08-31,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,elastic_full,0,44,0.14987681067636552,0.1194578754781554,-0.07535210346097543,-0.005876477326520635,-0.07331587696510143,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,financial_only,0,44,0.1487067499543661,0.11471034162544998,-0.05862748971432441,-0.003482861015231489,-0.33708734856895733,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,financial_valuation,0,44,0.14964423033389415,0.11363069223312663,-0.0720172086089308,-0.008738816882632089,-0.3036584386374386,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,forest_full,0,44,0.14453036465404964,0.11211631641921821,0.0,-0.0013649265366219752,-0.23504572941491214,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,historical_mean,0,44,0.14453036465404964,0.11211631641921821,0.0,-0.0013649265366219752,-0.23504572941491214,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,lasso_full,0,44,0.14880642797585225,0.11778398275126833,-0.06004715976051278,-0.0058449805998990545,-0.06600567768094129,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,market_mean,0,44,0.14649300551222688,0.1121407317579357,-0.02734327338084097,-0.012796887683869364,-0.21410316710563104,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,panel_company_effects,0,44,0.14901985977722473,0.11426212691519502,-0.06309017383675175,-0.0017122704001900464,-0.213749781451162,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,pooled_boost,0,44,0.14378378329417799,0.11019480410846194,0.010304451987451224,0.0007945057864042781,0.04427393868572732,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,pooled_forest,0,44,0.14460372208984926,0.10906340130121879,-0.001015372133389425,0.0033453865341983077,0.033833114285054124,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,pooled_ridge,0,44,0.146014119057953,0.10963862469145774,-0.02063747016740458,0.0029805194387120034,-0.04964042183047095,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,ridge_full,0,44,0.14946423784692336,0.11801970658560337,-0.0694399091086777,-0.0038611495825049236,-0.16745788648601526,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,ridge_rolling84,0,44,0.14960604955466256,0.11769345792986562,-0.07147024156970727,-0.006460833171052569,-0.16276689984099219,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_business,0,44,0.14914722830138755,0.118343821333669,-0.06490821463024266,-0.004196969339259606,-0.16405932014406158,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_equity_inputs,0,44,0.14914884156404049,0.11759377052417995,-0.0649312520807186,-0.0039718643546036185,-0.1898169103022632,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_financial,0,44,0.15048728742721873,0.11631466982643293,-0.08413017171499915,-0.011134002484995303,-0.2531230285686235,0,2023-01-31,2026-08-31,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_industry,0,44,0.14975235622930835,0.1173629055580895,-0.07356694690358756,-0.0040747207715550815,-0.19978450220877428,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_market,0,44,0.1487882507295624,0.1191961395498347,-0.05978819834747884,-0.0032187068357828626,-0.04826694240580889,0,2023-01-31,2026-08-31,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_momentum,0,44,0.149950341767828,0.11924056205947817,-0.07640751970897375,-0.009201814738037205,-0.09350237633233181,0,2023-01-31,2026-08-31,0.4772727272727273,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_risk,0,44,0.14967595401594244,0.1177770139397455,-0.07247177926336845,-0.006493257783028722,-0.16590298739149006,0,2023-01-31,2026-08-31,0.4318181818181818,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,without_valuation,0,44,0.14979312575290168,0.1198051277242773,-0.07415157571373188,0.0002158271635835071,-0.13677072622854267,0,2023-01-31,2026-08-31,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.0,,,,
return,1,ENTG,zero,0,44,0.14631741860812508,0.10847997883103769,-0.024881996579120935,-0.02677571398146122,,0,2023-01-31,2026-08-31,0.0,0.45454545454545453,0.45454545454545453,44.0,,,,
return,1,MTRN,A1_market,0,44,0.1340624561853678,0.10639734095547639,-0.010571502923446108,-0.008665054739149282,-0.016453863311736854,0,2023-01-31,2026-08-31,0.5,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A2_financial,0,44,0.1333594047097888,0.10637667341505401,0.0,-0.012114221831585663,-0.1798810973136095,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A3_valuation,0,44,0.14245153444094955,0.10879177705740588,-0.14100347454065898,-0.017059529517989322,-0.23920019843223173,0,2023-01-31,2026-08-31,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A4_momentum,0,44,0.13861779620885606,0.10703866180768422,-0.08041519522334184,-0.01439359489765698,-0.05613950462956135,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A5_risk,0,44,0.13432506302306352,0.10674659785343327,-0.014534475340157726,-0.014229491883210708,-0.13437202792891667,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A6_industry,0,44,0.13443027576771818,0.10682114161813606,-0.016124405888656046,-0.013786017258224564,-0.1445188168399327,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A7_business,0,44,0.13478386032133335,0.10700418679179814,-0.02147674779784814,-0.013897566592923483,-0.17379078942337794,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A8_transform,0,44,0.1347730803973834,0.10694330071374583,-0.0213133602633504,-0.013933281205984955,-0.1630181646552062,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,A9_interaction,0,44,0.13478065165742667,0.1069593347475729,-0.021428113836016616,-0.013988778788932416,-0.1610739773053422,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,P1_financial,0,44,0.1333594047097888,0.10637667341505401,0.0,-0.012114221831585663,-0.1798810973136095,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,P2_valuation,0,44,0.1406702144332572,0.10940664346088673,-0.11264597839085377,-0.0043830079284949,-0.13171116330728605,0,2023-01-31,2026-08-31,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,P3_transform,0,44,0.13629991263150285,0.1080664669075909,-0.04458517627444447,-0.016550018125466262,-0.33062223669056684,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,P4_market,0,44,0.13469759801206502,0.10697216742111867,-0.020169666283364807,-0.014169411893720486,-0.1815318039790624,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,P5_industry,0,44,0.1346009339482818,0.10540876443747661,-0.018705967410047375,-0.010024742735150931,-0.020712426278593005,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,P6_business,0,44,0.1347730803973834,0.10694330071374583,-0.0213133602633504,-0.013933281205984955,-0.1630181646552062,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,ar1,0,44,0.1341957805458548,0.10746942411014117,-0.012582517777164792,-0.012301898111802661,-0.17945430036251217,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,arimax,0,44,0.14585364456410688,0.1113031294178914,-0.19615449019156062,-0.04803639292374726,0.014823552591336784,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,arma_static,0,44,0.13890315314927312,0.10747686599950725,-0.08486803343561089,-0.03544306286941992,0.06844556105775759,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,arx,0,44,0.13838188875480698,0.10694792617658963,-0.07674090343355688,-0.03535916006433771,0.07840932734968276,0,2023-01-31,2026-08-31,0.5909090909090909,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,boost_full,0,44,0.1333594047097888,0.10637667341505401,0.0,-0.012114221831585663,-0.1798810973136095,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,business_pair_ridge,0,44,0.13454188489217675,0.10724376132717063,-0.01781235650489732,-0.010498470460040321,-0.3941585250815082,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,capm_style,0,44,0.13454358482628292,0.10866080624105058,-0.017838076746151454,-0.009458592045764509,-0.1593914179237311,0,2023-01-31,2026-08-31,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,claims_proxy_sensitivity,0,44,0.1347730803973834,0.10694330071374583,-0.0213133602633504,-0.013933281205984955,-0.1630181646552062,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_financial_changes,0,44,0.13189474873465343,0.10416120988921844,0.02184492329991261,-0.007897337386726244,0.1471829348654569,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_ols,0,44,0.1389031090874626,0.10747684265530867,-0.08486734516841121,-0.03544297708047342,0.06844650019291398,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_ols_financial_ext,0,44,0.140990429302539,0.10719295156043751,-0.11771729080516313,-0.04419327782914909,0.10008039192766804,0,2023-01-31,2026-08-31,0.5681818181818182,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_pe_difference,0,44,0.13856050572547335,0.10867344186917251,-0.0795223124995228,-0.00797770810051906,-0.16853233492234201,0,2023-01-31,2026-08-31,0.5,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_pe_lag1,0,44,0.1346582177187781,0.10801372502326291,-0.019573238306654472,-0.012165470640353636,-0.07154536737998836,0,2023-01-31,2026-08-31,0.4772727272727273,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_pe_level,0,44,0.13695093165601244,0.10826422445328866,-0.0545876609816589,-0.012827845573092779,-0.09030480330747256,0,2023-01-31,2026-08-31,0.5,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_pe_percentage,0,44,0.13624983898410684,0.1072742907559085,-0.04381780114265821,-0.007280392819699485,-0.0826339340969878,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_ridge,0,44,0.1384711741255643,0.11084559672212735,-0.07813079955334845,-0.01823514448437281,-0.09153015779959013,0,2023-01-31,2026-08-31,0.5,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,core_ridge_financial_ext,0,44,0.13515249476088706,0.10832697463680638,-0.02707187532339672,-0.015227466499226495,-0.08529133731287343,0,2023-01-31,2026-08-31,0.5,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,distributed_all_lag1,0,44,0.138975201799054,0.11018888291860772,-0.08599376091919675,-0.015838249460413702,-0.12310697328940995,0,2023-01-31,2026-08-31,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,distributed_all_lag3,0,44,0.1444130974209305,0.1123998491343083,-0.17264314610371678,-0.008125486498813806,-0.06035774618680469,0,2023-01-31,2026-08-31,0.4772727272727273,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,distributed_lag1,0,44,0.1420494655878072,0.11190942509399406,-0.13457160936778179,-0.018572082975170667,-0.11133010736496458,0,2023-01-31,2026-08-31,0.4090909090909091,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,distributed_lag3,0,44,0.1388004262521619,0.10977319481263113,-0.08326398177410321,-0.013635753806998522,-0.03596935353611986,0,2023-01-31,2026-08-31,0.4772727272727273,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,elastic_full,0,44,0.13526529996689404,0.10665489393364101,-0.028787084585946365,-0.009240127068153869,-0.1493084777704257,0,2023-01-31,2026-08-31,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,financial_only,0,44,0.1333594047097888,0.10637667341505401,0.0,-0.012114221831585663,-0.1798810973136095,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,financial_valuation,0,44,0.1406702144332572,0.10940664346088673,-0.11264597839085377,-0.0043830079284949,-0.13171116330728605,0,2023-01-31,2026-08-31,0.5227272727272727,0.5454545454545454,0.5454545454545454,0.0,,,,
return,1,MTRN,forest_full,0,44,0.1333594047097888,0.10637667341505401,0.0,-0.012114221831585663,-0.1798810973136095,0,2023-01-31,2026-08-31,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.0,,,,
