ticker,date,model,aic,bic,mu,omega,alpha[1],beta[1],alpha,beta,gamma,external_scale,loglike,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,fcf_equipment_yield,0.0,"training impurity importance, noncausal",0.025557778226544273,0.016687639797806488,0.0220187193166424,-0.009220838768391448,0.05575393980008316
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,dividend_yield,0.0,"training impurity importance, noncausal",0.0044310371307347204,0.001599481745712278,0.0041163730035885,0.002107988466132612,0.010062587797349599
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_relative,0.0,"training impurity importance, noncausal",-0.004446713145559139,0.008974422665053087,-0.0052395395154046,-0.0272631437191218,0.017511359921093546
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_percentile,0.0,"training impurity importance, noncausal",0.38191673184447006,0.27537601487750496,0.3469387755102041,0.0016666666666666616,0.9816666666666666
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,fcf_equipment_yield_relative,0.0,"training impurity importance, noncausal",-0.006316608135981649,0.014154739727762565,-0.0038674036022509,-0.03200054953069796,0.01864209486863932
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,pe_percentile,0.0,"training impurity importance, noncausal",0.6181025906879885,0.2742285126286071,0.6510869565217392,0.01783333333333327,0.9988333333333332
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,peer_earnings_yield_gap,0.0,"training impurity importance, noncausal",0.011386348654849962,0.061351558150122464,0.0013260099158723,-0.13372513861636462,0.17734193658371533
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,momentum_1,0.0,"training impurity importance, noncausal",0.024005144267795566,0.10570387517818113,0.0147266100485492,-0.16018011256660952,0.36654066254800766
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,momentum_3,0.0,"training impurity importance, noncausal",0.0662027492027683,0.1669743165629821,0.0595320846270868,-0.2930845665811342,0.44867046376460906
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,momentum_6,0.0,"training impurity importance, noncausal",0.1318428328539006,0.251252347903761,0.1598683388434325,-0.34472936375844077,0.6574824080878224
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,momentum_12,0.0,"training impurity importance, noncausal",0.2763101352658474,0.41293654981371614,0.2436519502989194,-0.4655340012244322,1.088587138542237
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,relative_momentum,0.0,"training impurity importance, noncausal",0.029178093968441475,0.14125039769967151,0.0180511148872122,-0.2716208859465084,0.3580379232614031
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,industry_momentum_relative,0.0,"training impurity importance, noncausal",-0.00500726333341664,0.11259366316959772,-0.0018511892033732,-0.31321185259525564,0.2455562601741883
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,vol_21,0.24617468325915276,"training impurity importance, noncausal",0.025744976598264184,0.010709692200217563,0.0232502051320103,0.012480006710315517,0.07151402200647693
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,vol_63,0.0,"training impurity importance, noncausal",0.026215571808793265,0.009262352644657728,0.0233249561000133,0.014989391019765727,0.05360797039680501
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,vol_252,0.0,"training impurity importance, noncausal",0.026205746802341504,0.006714449953870842,0.0249697572682362,0.017231775575545265,0.03902326500500049
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,beta_252,0.0,"training impurity importance, noncausal",1.729918240992679,0.38817169511994165,1.730406939339917,0.9817606011459302,2.3802891255325807
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,idio_vol,0.0,"training impurity importance, noncausal",0.018935684592333645,0.0035365462073913647,0.0188128553088507,0.014000875893938742,0.026882045650278484
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,downside_deviation,0.13127978912025146,"training impurity importance, noncausal",0.017764727390802034,0.006807354928319043,0.0154965211462859,0.008828554106782413,0.03644225039438596
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,drawdown_252,0.0,"training impurity importance, noncausal",-0.2996484303355733,0.11876105413792526,-0.2942742655569943,-0.5692639105268091,-0.11212283457950342
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,log_dollar_volume,0.10959362400027158,"training impurity importance, noncausal",18.01172641167447,1.1087235396898736,18.12737409509393,15.457447262428717,19.758356009574122
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,turnover,0.02460621517974064,"training impurity importance, noncausal",0.009399482791177166,0.00514888786710015,0.0080794785926997,0.002799643184378252,0.02617400433387748
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,amihud,0.0,"training impurity importance, noncausal",0.0004810424700889999,0.0006167108512520641,0.0002383535577904,6.896694128977784e-05,0.0030997693458751185
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,industry_vol,0.023734172610925735,"training impurity importance, noncausal",0.01860461744715451,0.007856674219876486,0.0174854838923816,0.007126936046547362,0.05358674655977193
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,sector_return,0.0,"training impurity importance, noncausal",0.00996930424625165,0.05338719683756598,0.0148839106311777,-0.13175787515760584,0.12216750817990388
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,semis_return,0.0,"training impurity importance, noncausal",0.023842897705300552,0.07505636049409505,0.025984026308826,-0.16288995227247402,0.18063281717901367
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,defense_return,0.0,"training impurity importance, noncausal",0.014963893917033275,0.05351230674784653,0.0139424095025517,-0.1169568203631882,0.16553227159760742
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,driver_vol,0.13027843856959204,"training impurity importance, noncausal",0.040516107729009106,0.022661301140231148,0.0372408396599218,0.01177995921978031,0.1327477552570618
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,copper_return,0.0,"training impurity importance, noncausal",0.011047272364880912,0.06188676971069387,0.0103045741315792,-0.15104707883086368,0.18160644888113017
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,gold_return,0.0,"training impurity importance, noncausal",0.013090597783598694,0.03999353956746196,0.0063449084214499,-0.06620810876074419,0.10624762165904443
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,silver_return,0.0,"training impurity importance, noncausal",0.01928495743276188,0.09446792843008676,0.0047027078806982,-0.18630322009029154,0.42610330517351247
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,gas_return,0.0,"training impurity importance, noncausal",0.015098070629900947,0.15741627052896687,0.0150423370430297,-0.3520920766937541,0.4318662671825834
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,oil_return,0.0,"training impurity importance, noncausal",0.008093539604905659,0.0952200278232895,0.0063068392967304,-0.24425763117070753,0.24888162450445386
