ticker,date,model,parameter,validation_mse,order
ENTG,2023-12-31,A3_valuation,10.0,0.06429892411965914,
ENTG,2023-12-31,A3_valuation,100.0,0.03176763168483143,
ENTG,2023-12-31,A4_momentum,0.01,0.11129954814646133,
ENTG,2023-12-31,A4_momentum,0.1,0.10248410999520563,
ENTG,2023-12-31,A4_momentum,1.0,0.10526452703284349,
ENTG,2023-12-31,A4_momentum,10.0,0.06863806929108306,
ENTG,2023-12-31,A4_momentum,100.0,0.03354562598860305,
ENTG,2023-12-31,A5_risk,0.01,0.12178284201320648,
ENTG,2023-12-31,A5_risk,0.1,0.12056493061358048,
ENTG,2023-12-31,A5_risk,1.0,0.08532673188598588,
ENTG,2023-12-31,A5_risk,10.0,0.05850660309634039,
ENTG,2023-12-31,A5_risk,100.0,0.03408655301458636,
ENTG,2023-12-31,A6_industry,0.01,0.1380266367337005,
ENTG,2023-12-31,A6_industry,0.1,0.12169029691059292,
ENTG,2023-12-31,A6_industry,1.0,0.08169756386376288,
ENTG,2023-12-31,A6_industry,10.0,0.053923276521700335,
ENTG,2023-12-31,A6_industry,100.0,0.03321927528949712,
ENTG,2023-12-31,A7_business,0.01,0.10701004076945814,
ENTG,2023-12-31,A7_business,0.1,0.07538478541550195,
ENTG,2023-12-31,A7_business,1.0,0.06907365705439424,
ENTG,2023-12-31,A7_business,10.0,0.0521733236948054,
ENTG,2023-12-31,A7_business,100.0,0.03307694906798514,
ENTG,2023-12-31,A8_transform,0.01,0.21313160904180375,
ENTG,2023-12-31,A8_transform,0.1,0.07535663178037416,
ENTG,2023-12-31,A8_transform,1.0,0.04819869407324481,
ENTG,2023-12-31,A8_transform,10.0,0.03353228616170995,
ENTG,2023-12-31,A8_transform,100.0,0.027424392715419865,
ENTG,2023-12-31,A9_interaction,0.01,0.18483250192396403,
ENTG,2023-12-31,A9_interaction,0.1,0.08353667816978412,
ENTG,2023-12-31,A9_interaction,1.0,0.04772904484675324,
ENTG,2023-12-31,A9_interaction,10.0,0.035915767142423526,
ENTG,2023-12-31,A9_interaction,100.0,0.028533111585702476,
ENTG,2023-12-31,P1_financial,0.01,0.07089740808858742,
ENTG,2023-12-31,P1_financial,0.1,0.026937858198510033,
ENTG,2023-12-31,P1_financial,1.0,0.03330545598053387,
ENTG,2023-12-31,P1_financial,10.0,0.031002541492022043,
ENTG,2023-12-31,P1_financial,100.0,0.02384886028192948,
ENTG,2023-12-31,P2_valuation,0.01,0.4617781657842947,
ENTG,2023-12-31,P2_valuation,0.1,0.24971549707150234,
ENTG,2023-12-31,P2_valuation,1.0,0.13115053736598922,
ENTG,2023-12-31,P2_valuation,10.0,0.052722512272442484,
ENTG,2023-12-31,P2_valuation,100.0,0.02605303780977899,
ENTG,2023-12-31,P3_transform,0.01,0.22885536144178095,
ENTG,2023-12-31,P3_transform,0.1,0.12994400561210562,
ENTG,2023-12-31,P3_transform,1.0,0.060691242420121784,
ENTG,2023-12-31,P3_transform,10.0,0.028467127545901316,
ENTG,2023-12-31,P3_transform,100.0,0.02155713377307945,
ENTG,2023-12-31,P4_market,0.01,0.19473894553474644,
ENTG,2023-12-31,P4_market,0.1,0.10041723534984265,
ENTG,2023-12-31,P4_market,1.0,0.05309344996615952,
ENTG,2023-12-31,P4_market,10.0,0.034156499969937776,
ENTG,2023-12-31,P4_market,100.0,0.027443460785573064,
ENTG,2023-12-31,P5_industry,0.01,0.1605591277498882,
ENTG,2023-12-31,P5_industry,0.1,0.06593187266057245,
ENTG,2023-12-31,P5_industry,1.0,0.044203928212710984,
