date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA,XLB,IWM,TNX,IRX,^VIX,HG=F,GC=F,SI=F,CL=F,NG=F,EURUSD=X,DX-Y.NYB
1972-04-03,,,,,,,,,,,0.003267970800735931,-0.010443854477762526,,,,,,,,
1972-04-04,,,,,,,,,,,0.006514651909255154,0.01319259968853359,,,,,,,,
1972-04-05,,,,,,,,,,,0.0,-0.005208328482694924,,,,,,,,
1972-04-06,,,,,,,,,,,0.0,-0.005235597192677299,,,,,,,,
1972-04-07,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-04-10,,,,,,,,,,,-0.0016180829000712604,-0.013157882353605488,,,,,,,,
1972-04-11,,,,,,,,,,,0.0016207053356609435,0.018666648864746005,,,,,,,,
1972-04-12,,,,,,,,,,,0.004854403016450348,0.0,,,,,,,,
1972-04-13,,,,,,,,,,,0.00644121765013117,0.010471194385354599,,,,,,,,
1972-04-14,,,,,,,,,,,0.0,-0.005181342349755869,,,,,,,,
1972-04-17,,,,,,,,,,,-0.0016000366210937589,0.00260416424134724,,,,,,,,
1972-04-18,,,,,,,,,,,0.0,-0.044155803139322436,,,,,,,,
1972-04-19,,,,,,,,,,,-0.0032051252660429963,-0.010869554654186486,,,,,,,,
1972-04-20,,,,,,,,,,,-0.0016076772318298627,-0.019230815836259407,,,,,,,,
1972-04-21,,,,,,,,,,,-0.0016103428052184343,-0.028011178292021488,,,,,,,,
1972-04-24,,,,,,,,,,,0.0016129401918516528,-0.0028818416083015164,,,,,,,,
1972-04-25,,,,,,,,,,,0.0,0.026011535600303448,,,,,,,,
1972-04-26,,,,,,,,,,,-0.003220608825065585,0.008450696279642456,,,,,,,,
1972-04-27,,,,,,,,,,,-0.012924058637566072,-0.011173173940076109,,,,,,,,
1972-04-28,,,,,,,,,,,0.004909939822527631,0.0254237721914492,,,,,,,,
1972-05-01,,,,,,,,,,,0.0,-0.002754883902634897,,,,,,,,
1972-05-02,,,,,,,,,,,0.003257325954627577,0.008287351037779667,,,,,,,,
1972-05-03,,,,,,,,,,,0.001623413819731967,-0.01369868203519331,,,,,,,,
1972-05-04,,,,,,,,,,,0.0,-0.016666651213610106,,,,,,,,
1972-05-05,,,,,,,,,,,0.0,-0.03389827312209015,,,,,,,,
1972-05-08,,,,,,,,,,,0.0,0.005847947508874407,,,,,,,,
1972-05-09,,,,,,,,,,,0.004862193290151584,0.06104652170170444,,,,,,,,
1972-05-10,,,,,,,,,,,-0.001612863282630106,-0.008219235349178788,,,,,,,,
1972-05-11,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-05-12,,,,,,,,,,,-0.004846560505820219,-0.005524856784194343,,,,,,,,
1972-05-15,,,,,,,,,,,0.0,0.01388894223872672,,,,,,,,
1972-05-16,,,,,,,,,,,0.0,0.030136956773079593,,,,,,,,
1972-05-17,,,,,,,,,,,-0.0016233364111005733,0.00531914387692578,,,,,,,,
1972-05-18,,,,,,,,,,,-0.003252029368516429,0.002645500142578028,,,,,,,,
1972-05-19,,,,,,,,,,,-0.004893998246048303,0.002638519937706807,,,,,,,,
1972-05-22,,,,,,,,,,,-0.004917989088558561,-0.0026315764707210976,,,,,,,,
1972-05-23,,,,,,,,,,,-0.0032948896805450323,0.01319259968853359,,,,,,,,
1972-05-24,,,,,,,,,,,0.0016528515255240794,0.0,,,,,,,,
1972-05-25,,,,,,,,,,,-0.003300326916726104,-0.020833313930779362,,,,,,,,
1972-05-26,,,,,,,,,,,0.0,-0.00265957193846289,,,,,,,,
1972-05-30,,,,,,,,,,,0.0016556670438732102,0.013333320617675781,,,,,,,,
