task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,root_variance_rmse,root_variance_mae,root_variance_correlation
return,1,CRS,arma_static,calendar_year,2025,12,0.13063855346548994,0.11301518678720839,-0.12689163607507825,0.028102168385305878,-0.3155823409144968,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,arma_static,calendar_year,2026,8,0.18278611631097783,0.1609331754030905,-0.41751038791189865,0.043848133964970615,-0.7371247709096685,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,arx,high_vol_regime,0,32,0.15367039611730907,0.13238418301959048,-0.07613857017401937,-0.0053883661475045775,-0.04722621103705112,0,2023-03-31,2026-08-31,0.59375,0.59375,0.59375,0.0,,,,
return,1,CRS,arx,high_vol_regime,1,12,0.13320367620738796,0.1064250967411236,0.07600173393521648,-0.014868461011068082,-0.143345998816108,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,CRS,arx,rate_rising_regime,0,16,0.12083375102530328,0.10271139374244884,0.004214677890293728,0.009536216437917348,0.15565252064512333,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,arx,rate_rising_regime,1,28,0.16201552027105895,0.13821473991575703,-0.05292048506921354,-0.017979596852130044,-0.14187642470172332,0,2023-01-31,2026-08-31,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,arx,calendar_year,2023,12,0.1317976149075189,0.11017628431923747,0.041518977165491355,-0.05183142760531987,0.26023026261447063,0,2023-01-31,2023-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,arx,calendar_year,2024,12,0.1603816651332021,0.13368413671838228,0.10495072364394209,-0.03871027071999712,0.12094278005312271,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,arx,calendar_year,2025,12,0.1301352772562124,0.11268855585480457,-0.11822581261174792,0.03133844488222976,-0.15956487365152508,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,arx,calendar_year,2026,8,0.17615638312308168,0.15435091185141075,-0.3165477305745099,0.0449487240580104,-0.555075757868628,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,boost_full,high_vol_regime,0,32,0.150216752669105,0.12094096310880884,-0.028311077978872445,-0.036247348731484594,-0.05775926513597134,0,2023-03-31,2026-08-31,0.59375,0.59375,0.59375,0.0,,,,
return,1,CRS,boost_full,high_vol_regime,1,12,0.13800984661908852,0.10903336870388385,0.008120576332824703,-0.060475285252936474,-0.23261232194316755,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,boost_full,rate_rising_regime,0,16,0.12102942228399706,0.09347081611654465,0.0009870311872910431,-0.027106627283215053,0.03237107437965533,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,boost_full,rate_rising_regime,1,28,0.15994117280938425,0.13153493521656337,-0.026131189254304577,-0.05185401949683228,-0.1074098546447217,0,2023-01-31,2026-08-31,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,boost_full,calendar_year,2023,12,0.1346219235686915,0.1064835305533442,0.0,-0.04571124637707916,-0.6238465314114713,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,boost_full,calendar_year,2024,12,0.16952402109770728,0.14047206883705765,0.0,-0.06332648472539464,-0.2044076174353618,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,boost_full,calendar_year,2025,12,0.12306378977347916,0.10065950294021564,0.0,-0.029939547386487585,-0.4708208163568274,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,boost_full,calendar_year,2026,8,0.1606895740044088,0.12589125199513493,-0.0955072050606045,-0.02723640507190102,-0.08844188054205158,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,business_pair_ridge,high_vol_regime,0,32,0.1520174776284093,0.12453485014208149,-0.053112627212492214,-0.023436470981627048,-0.015189591932748827,0,2023-03-31,2026-08-31,0.5625,0.59375,0.59375,0.0,,,,
return,1,CRS,business_pair_ridge,high_vol_regime,1,12,0.13235115359579677,0.1054750975361573,0.08779132783670562,-0.06267368828839137,0.18044070602629553,0,2023-01-31,2026-07-31,0.8333333333333334,0.75,0.75,0.0,,,,
return,1,CRS,business_pair_ridge,rate_rising_regime,0,16,0.12295586514048623,0.098317907129374,-0.03106894268886773,-0.020873432600826976,-0.09597337039809462,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,business_pair_ridge,rate_rising_regime,1,28,0.15899344663972978,0.13134749503251825,-0.014006604550525825,-0.04171701461641181,0.008538809449028165,0,2023-01-31,2026-08-31,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,business_pair_ridge,calendar_year,2023,12,0.1329931439753559,0.10558105676884283,0.02405145187613056,-0.041441271547882484,-0.6871746222331433,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,business_pair_ridge,calendar_year,2024,12,0.168498606599143,0.1395730287497243,0.01206098387230825,-0.06137308585666742,-0.19812016762310292,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,business_pair_ridge,calendar_year,2025,12,0.12317660021101086,0.10071063375358137,-0.0018342055518245637,-0.03068792155364261,-0.34603504657183976,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,business_pair_ridge,calendar_year,2026,8,0.16381498219166166,0.13755496796433916,-0.13853681247364125,0.012497002078193507,0.0583819979805734,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,capm_style,high_vol_regime,0,32,0.1450092080814623,0.11674189715950987,0.04174975839466699,-0.02820628039885499,0.1472899484654758,0,2023-03-31,2026-08-31,0.625,0.59375,0.59375,0.0,,,,
return,1,CRS,capm_style,high_vol_regime,1,12,0.14966145107704593,0.11844152823948562,-0.16642988463678043,-0.07069525162444402,-0.5119754762678529,0,2023-01-31,2026-07-31,0.5,0.75,0.75,0.0,,,,
return,1,CRS,capm_style,rate_rising_regime,0,16,0.12611334923393167,0.09793296413164382,-0.08470420733679163,-0.026915918594672024,-0.2269484469797698,0,2023-02-28,2026-01-31,0.5625,0.6875,0.6875,0.0,,,,
return,1,CRS,capm_style,rate_rising_regime,1,28,0.15666101065802887,0.1282182722097087,0.015526152619290023,-0.047153189097926276,-0.07351378521302157,0,2023-01-31,2026-08-31,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,capm_style,calendar_year,2023,12,0.14536667897366184,0.10974217013759073,-0.16599893548958944,-0.05606305345476858,-0.40844527437811723,0,2023-01-31,2023-12-31,0.5,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,capm_style,calendar_year,2024,12,0.16479717203778607,0.1385993911910412,0.054988661940493455,-0.04690595956890029,-0.17312517999155425,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,capm_style,calendar_year,2025,12,0.12279904955295799,0.10042892429190246,0.004297859843626517,-0.027388410465802284,-0.13096581591354334,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,capm_style,calendar_year,2026,8,0.1505148758877079,0.12147415256646632,0.038833359870484196,-0.023331863797879267,0.16032826121073826,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,high_vol_regime,0,32,0.15566862518303873,0.12955555461995716,-0.10430733180905505,-0.023342613975538662,-0.23102080247160472,0,2023-03-31,2026-08-31,0.5625,0.59375,0.59375,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,high_vol_regime,1,12,0.12883921748657035,0.09715037754025758,0.13555992676147655,-0.03915852235707592,0.00885198071440955,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,rate_rising_regime,0,16,0.12345156379681088,0.09869226584620952,-0.03939924465559752,-0.012238604445004336,-0.027223964128876517,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,rate_rising_regime,1,28,0.16155461014033184,0.13330378659937028,-0.046938201249802525,-0.03646600872793138,-0.2039442881885341,0,2023-01-31,2026-08-31,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,calendar_year,2023,12,0.13513022192584706,0.10684450241979994,-0.00756575075911492,-0.047896363035424834,-0.5390236520100997,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,calendar_year,2024,12,0.16952402109770728,0.14047206883705765,0.0,-0.06332648472539464,-0.2044076174353618,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,calendar_year,2025,12,0.12736437462633723,0.10027872373305714,-0.07111318348118134,0.010199410178997437,-0.18045619689183473,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,claims_proxy_sensitivity,calendar_year,2026,8,0.16431621226496007,0.14255484230534293,-0.14551470826169854,-0.000573083065035453,-0.263760477876117,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,CRS,core_financial_changes,high_vol_regime,0,32,0.1494000569834437,0.11874986475226942,-0.017160067794055323,-0.04197672528706011,0.06353007613914591,0,2023-03-31,2026-08-31,0.59375,0.59375,0.59375,0.0,,,,
return,1,CRS,core_financial_changes,high_vol_regime,1,12,0.13378316826234393,0.10973486065613508,0.06794468348533234,-0.06352138301623513,0.1234643262960964,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,CRS,core_financial_changes,rate_rising_regime,0,16,0.12059465542815646,0.08978329297328834,0.008151530468730628,-0.033062063614867465,0.18646651352039142,0,2023-02-28,2026-01-31,0.625,0.6875,0.6875,0.0,,,,
return,1,CRS,core_financial_changes,rate_rising_regime,1,28,0.15769977845479433,0.1314386182990582,0.002427422827082748,-0.0563042424122452,0.03840445793372942,0,2023-01-31,2026-08-31,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_financial_changes,calendar_year,2023,12,0.130273565511953,0.10695669007311276,0.06355771528735765,-0.04938776774114808,0.3586551408793176,0,2023-01-31,2023-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_financial_changes,calendar_year,2024,12,0.1706202796251252,0.13952322607683876,-0.012975189000975718,-0.06980933095010751,0.10555803217328143,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_financial_changes,calendar_year,2025,12,0.12499242206967102,0.09708916459908773,-0.03158922505065331,-0.03580967591056437,0.0330421834340655,0,2025-01-31,2025-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_financial_changes,calendar_year,2026,8,0.15352534440279605,0.12424812886972149,0.0,-0.03067881376986319,-0.5478195843313673,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_ols,high_vol_regime,0,32,0.153361174133084,0.13298423782320895,-0.07181202570154843,-0.0058526308970260855,-0.08343561790885999,0,2023-03-31,2026-08-31,0.59375,0.59375,0.59375,0.0,,,,
return,1,CRS,core_ols,high_vol_regime,1,12,0.14299103985976172,0.11195911108624039,-0.06477141496802563,-0.011481527845406242,-0.3891890096782604,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,CRS,core_ols,rate_rising_regime,0,16,0.12432625562776367,0.10407888539870629,-0.05418034287052187,0.008371350379041482,0.053310626930099005,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_ols,rate_rising_regime,1,28,0.16373691395418122,0.14049081346422396,-0.07541363148851388,-0.016393004604084757,-0.21534843462143416,0,2023-01-31,2026-08-31,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_ols,calendar_year,2023,12,0.13771161179665506,0.11200869715191904,-0.046428451446107744,-0.04865541857568453,0.0232027196139809,0,2023-01-31,2023-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ols,calendar_year,2024,12,0.15767291812165168,0.13427108284569908,0.1349290658582477,-0.03576755306298827,0.19353891224068007,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_ols,calendar_year,2025,12,0.1306385675658742,0.11301521369445816,-0.12689187933567037,0.028102290179489342,-0.31558323987523246,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ols,calendar_year,2026,8,0.18278606742237388,0.16093312738408203,-0.4175096296475831,0.043848206832561486,-0.7371243016382844,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_ols_financial_ext,high_vol_regime,0,32,0.15830238423897686,0.1383444920580368,-0.14199101699415895,0.004276749681887216,-0.158405571775539,0,2023-03-31,2026-08-31,0.5625,0.59375,0.59375,0.0,,,,
return,1,CRS,core_ols_financial_ext,high_vol_regime,1,12,0.1437692746751913,0.11506751466883632,-0.07639308226388786,-0.0030266719674658985,-0.36110028610036127,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,core_ols_financial_ext,rate_rising_regime,0,16,0.14005770555231095,0.11330803949009288,-0.3378370539049147,0.008030950324805608,-0.20377021384680583,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_ols_financial_ext,rate_rising_regime,1,28,0.16213809296378806,0.1426751889300617,-0.05451425977321134,-0.0009985456780746307,-0.20503271971197537,0,2023-01-31,2026-08-31,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_ols_financial_ext,calendar_year,2023,12,0.14086650190278366,0.11995803255977917,-0.09492375096486638,-0.02963513432389764,-0.10760333302909249,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ols_financial_ext,calendar_year,2024,12,0.157564102927927,0.14162204723156335,0.13612268084724177,-0.01581113109622514,0.12212742959906836,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_ols_financial_ext,calendar_year,2025,12,0.1446516459594264,0.11544911124235609,-0.38161229452833867,0.02671166398116841,-0.39188801439242305,0,2025-01-31,2025-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ols_financial_ext,calendar_year,2026,8,0.18125151332072717,0.1604354536848538,-0.3938085427114342,0.04066889293478156,-0.6632349260264426,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_pe_difference,high_vol_regime,0,32,0.15297566228083703,0.12539940094204877,-0.06643026065797963,-0.029351521974527256,-0.12737731470690214,0,2023-03-31,2026-08-31,0.625,0.59375,0.59375,0.0,,,,
return,1,CRS,core_pe_difference,high_vol_regime,1,12,0.1412157784970071,0.10898930534937333,-0.0384968503398031,-0.043989120315926146,-0.3989598858826841,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,core_pe_difference,rate_rising_regime,0,16,0.1191185698773535,0.09384455291568716,0.03228349786721885,-0.014577060541061627,0.10912786287727388,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_pe_difference,rate_rising_regime,1,28,0.16487275592889772,0.13639784456025167,-0.09038565804083265,-0.04406732779710714,-0.26699658005551635,0,2023-01-31,2026-08-31,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_pe_difference,calendar_year,2023,12,0.13423177527286625,0.10657392688250629,0.005787808410197215,-0.04678030959800849,-0.11988644457072033,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_difference,calendar_year,2024,12,0.16941549375845605,0.13732425530185263,0.0012799672821363073,-0.07041198831770341,0.22898874714384013,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_pe_difference,calendar_year,2025,12,0.12256596316221907,0.09809600427630331,0.00807418152699324,-0.01248506377550975,-0.030167552730064724,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_difference,calendar_year,2026,8,0.17580035730766516,0.1520902821012618,-0.3112314166708534,0.011126274164834247,-0.6561060989152988,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_pe_lag1,high_vol_regime,0,32,0.14929511588545424,0.12013253537249365,-0.015731629172890838,-0.03425814660216063,-0.10383359959480344,0,2023-03-31,2026-08-31,0.59375,0.59375,0.59375,0.0,,,,
return,1,CRS,core_pe_lag1,high_vol_regime,1,12,0.13811879583669764,0.11135312481319075,0.006553917945261278,-0.058436946620628615,-0.2237438855221934,0,2023-01-31,2026-07-31,0.6666666666666666,0.75,0.75,0.0,,,,
return,1,CRS,core_pe_lag1,rate_rising_regime,0,16,0.12003585935753211,0.09271554932593512,0.01732203541222177,-0.01961438372387335,0.05399941601404579,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_pe_lag1,rate_rising_regime,1,28,0.15942227312632096,0.13203678001654012,-0.01948380250931514,-0.052988353969096784,-0.1991669842108774,0,2023-01-31,2026-08-31,0.5714285714285714,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_pe_lag1,calendar_year,2023,12,0.13459174250151767,0.10650022566357455,0.0004483323846091736,-0.04583284313809594,-0.603893004504849,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_lag1,calendar_year,2024,12,0.16976069171458927,0.1400216446513546,-0.0027941270147779917,-0.06507875278270901,-0.06423456000588897,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_pe_lag1,calendar_year,2025,12,0.1259652157768453,0.1023525962450969,-0.04770906034926092,-0.018427865792343203,-0.15933407079640113,0,2025-01-31,2025-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_lag1,calendar_year,2026,8,0.15352534440279605,0.12424812886972149,0.0,-0.03067881376986319,-0.5478195843313673,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_pe_level,high_vol_regime,0,32,0.1525110781694505,0.12599768196246192,-0.05996264068691404,-0.026374578150770163,-0.11385997636623943,0,2023-03-31,2026-08-31,0.625,0.59375,0.59375,0.0,,,,
return,1,CRS,core_pe_level,high_vol_regime,1,12,0.1448694352925092,0.11214394101655828,-0.09292980343694901,-0.040107279852410936,-0.4908834426816049,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,core_pe_level,rate_rising_regime,0,16,0.11943512958625908,0.09580377508536622,0.027133215982645842,-0.012638240026440734,0.09410807999284672,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_pe_level,rate_rising_regime,1,28,0.1656068885920732,0.1373140254868436,-0.10011764677897239,-0.040109357808233013,-0.2826805144103529,0,2023-01-31,2026-08-31,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_pe_level,calendar_year,2023,12,0.13423177527286625,0.10657392688250629,0.005787808410197215,-0.04678030959800849,-0.11988644457072033,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_level,calendar_year,2024,12,0.1701657544541583,0.13811718300819725,-0.007585332077762574,-0.07077314380063227,0.18406016571178793,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_pe_level,calendar_year,2025,12,0.12312862658476657,0.1006653614241916,-0.0010539881993880673,-0.007569413440091412,-0.12171967930723965,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_level,calendar_year,2026,8,0.17696448098651082,0.1541719324023424,-0.32865446947915244,0.022025067876401218,-0.6895942441687948,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_pe_percentage,high_vol_regime,0,32,0.15284704408534158,0.12554779812561306,-0.06463775755866674,-0.029287085614350918,-0.12830661698890916,0,2023-03-31,2026-08-31,0.625,0.59375,0.59375,0.0,,,,
return,1,CRS,core_pe_percentage,high_vol_regime,1,12,0.14297513985790417,0.11035039045189178,-0.06453463193284414,-0.04388078418782914,-0.4543752500033509,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,core_pe_percentage,rate_rising_regime,0,16,0.11942516911563465,0.09440564877721432,0.027295476566989163,-0.014987893907435008,0.09621771222033784,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_pe_percentage,rate_rising_regime,1,28,0.16525907749607707,0.13683013732167468,-0.09550151854175648,-0.04371249454979354,-0.2814897804360391,0,2023-01-31,2026-08-31,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_pe_percentage,calendar_year,2023,12,0.13423177527286625,0.10657392688250629,0.005787808410197215,-0.04678030959800849,-0.11988644457072033,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_percentage,calendar_year,2024,12,0.16995024947982598,0.1380029073573884,-0.005034852347105545,-0.07057699978205943,0.1943563049212594,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_pe_percentage,calendar_year,2025,12,0.12288090540091448,0.09879053530372896,0.0029699797350145607,-0.012632359448347544,-0.06506528734969547,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_pe_percentage,calendar_year,2026,8,0.17638098229010687,0.1526657238648545,-0.3199070641859372,0.01201498450347583,-0.6596482053751797,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_ridge,high_vol_regime,0,32,0.15518808489192543,0.13046644206561117,-0.09749998574475849,-0.0159408628037642,-0.15103459434690997,0,2023-03-31,2026-08-31,0.625,0.59375,0.59375,0.0,,,,
return,1,CRS,core_ridge,high_vol_regime,1,12,0.14511994419735708,0.11346815669771876,-0.09671287011193841,-0.02478565333837197,-0.4394956866164347,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,core_ridge,rate_rising_regime,0,16,0.11956640362580134,0.10144200975761622,0.024993437864180845,-0.0010182300217279703,0.1193696874830336,0,2023-02-28,2026-01-31,0.6875,0.6875,0.6875,0.0,,,,
return,1,CRS,core_ridge,rate_rising_regime,1,28,0.16846433647464107,0.13976685251251153,-0.13840891259498145,-0.028258706051188236,-0.3177981345329815,0,2023-01-31,2026-08-31,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_ridge,calendar_year,2023,12,0.1345650596700199,0.10649044777751167,0.0008446156108007363,-0.04582705812848579,-0.6048842973231251,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ridge,calendar_year,2024,12,0.16961109377896547,0.13839139983374613,-0.001027524503959043,-0.06927622598706419,0.17752103808417874,0,2024-01-31,2024-12-31,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_ridge,calendar_year,2025,12,0.12850839566650038,0.1104087995223017,-0.0904416550456777,0.02155532142074182,-0.28682023701328135,0,2025-01-31,2025-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ridge,calendar_year,2026,8,0.1812124024865671,0.15913203260868347,-0.3932070897105786,0.03938001281959746,-0.7369338103206239,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,core_ridge_financial_ext,high_vol_regime,0,32,0.15964599878771654,0.13376461061812092,-0.16145891643337662,-0.016425024319697938,-0.27691792815196636,0,2023-03-31,2026-08-31,0.5625,0.59375,0.59375,0.0,,,,
return,1,CRS,core_ridge_financial_ext,high_vol_regime,1,12,0.1411407862067144,0.10680249967847964,-0.03739416083436997,-0.021529294112653623,-0.31973088592446447,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
return,1,CRS,core_ridge_financial_ext,rate_rising_regime,0,16,0.12703867813211808,0.10197635182893186,-0.10068015911017625,-0.005790806699616032,-0.04090443052511695,0,2023-02-28,2026-01-31,0.625,0.6875,0.6875,0.0,,,,
return,1,CRS,core_ridge_financial_ext,rate_rising_regime,1,28,0.16865078927363725,0.14037413952352554,-0.14093024137945576,-0.0246892642995829,-0.35802851636344635,0,2023-01-31,2026-08-31,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.0,,,,
return,1,CRS,core_ridge_financial_ext,calendar_year,2023,12,0.1345782217696728,0.10649207382193193,0.0006491469515014225,-0.045765392485336696,-0.6120748981870638,0,2023-01-31,2023-12-31,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ridge_financial_ext,calendar_year,2024,12,0.16957135717223354,0.14044770627902228,-0.0005585365782294627,-0.06417054881467976,-0.08686957030230501,0,2024-01-31,2024-12-31,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,,,,
return,1,CRS,core_ridge_financial_ext,calendar_year,2025,12,0.14104998538038566,0.11357111252317242,-0.31366769670003913,0.024665711931125777,-0.36878177207060053,0,2025-01-31,2025-12-31,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.0,,,,
return,1,CRS,core_ridge_financial_ext,calendar_year,2026,8,0.1780089886120738,0.15449585305401317,-0.34438514416452026,0.02991130560556382,-0.750040146506353,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,CRS,distributed_all_lag1,high_vol_regime,0,32,0.15347429604222007,0.1254170364033157,-0.07339378379188588,-0.02162172024747054,-0.0833572174356675,0,2023-03-31,2026-08-31,0.59375,0.59375,0.59375,0.0,,,,
return,1,CRS,distributed_all_lag1,high_vol_regime,1,12,0.15070801874583917,0.12137331064003853,-0.18280038058562065,-0.04811109140446949,-0.4590103877417372,0,2023-01-31,2026-07-31,0.75,0.75,0.75,0.0,,,,
