ticker,date,model,parameter,validation_mse,order
ATI,2023-12-31,without_market,0.1,0.18628642751716537,
ATI,2023-12-31,without_market,1.0,0.09833231276561767,
ATI,2023-12-31,without_market,10.0,0.039966294616961294,
ATI,2023-12-31,without_market,100.0,0.02376978965593766,
ATI,2023-12-31,without_financial,0.01,0.12221482965764441,
ATI,2023-12-31,without_financial,0.1,0.061538204516123685,
ATI,2023-12-31,without_financial,1.0,0.05838368667108836,
ATI,2023-12-31,without_financial,10.0,0.033652452154695485,
ATI,2023-12-31,without_financial,100.0,0.021264289645795378,
ATI,2023-12-31,without_valuation,0.01,1.2389387079105425,
ATI,2023-12-31,without_valuation,0.1,0.3470207025992778,
ATI,2023-12-31,without_valuation,1.0,0.09776660197886035,
ATI,2023-12-31,without_valuation,10.0,0.04153117607150706,
ATI,2023-12-31,without_valuation,100.0,0.02474844687473855,
ATI,2023-12-31,without_momentum,0.01,0.6126462944259501,
ATI,2023-12-31,without_momentum,0.1,0.19963034378988656,
ATI,2023-12-31,without_momentum,1.0,0.08216446578231369,
ATI,2023-12-31,without_momentum,10.0,0.040312172525033205,
ATI,2023-12-31,without_momentum,100.0,0.02308986957155894,
ATI,2023-12-31,without_risk,0.01,1.046235920695463,
ATI,2023-12-31,without_risk,0.1,0.4318704301849765,
ATI,2023-12-31,without_risk,1.0,0.11519754513648066,
ATI,2023-12-31,without_risk,10.0,0.035069107458196025,
ATI,2023-12-31,without_risk,100.0,0.022474424767678275,
ATI,2023-12-31,without_industry,0.01,0.8081065427969073,
ATI,2023-12-31,without_industry,0.1,0.2921036988364795,
ATI,2023-12-31,without_industry,1.0,0.08474149806176323,
ATI,2023-12-31,without_industry,10.0,0.04292825294479361,
ATI,2023-12-31,without_industry,100.0,0.024311185594943177,
ATI,2023-12-31,without_business,0.01,0.24152026173526595,
ATI,2023-12-31,without_business,0.1,0.1676637518892082,
ATI,2023-12-31,without_business,1.0,0.09837749391055994,
ATI,2023-12-31,without_business,10.0,0.04219085954352244,
ATI,2023-12-31,without_business,100.0,0.02428890866887666,
ATI,2023-12-31,claims_proxy_sensitivity,0.01,0.3199186286485219,
ATI,2023-12-31,claims_proxy_sensitivity,0.1,0.20883358307081337,
ATI,2023-12-31,claims_proxy_sensitivity,1.0,0.09260020750319094,
ATI,2023-12-31,claims_proxy_sensitivity,10.0,0.0433566708447711,
ATI,2023-12-31,claims_proxy_sensitivity,100.0,0.024339325094065906,
ATI,2023-12-31,arimax,,0.021976293085857163,"[0, 0]"
ATI,2023-12-31,arimax,,0.0234976484525303,"[1, 0]"
ATI,2023-12-31,arimax,,0.02318978850922594,"[2, 0]"
ATI,2023-12-31,arimax,,0.0277996091293243,"[0, 1]"
ATI,2023-12-31,arimax,,0.044851543334169124,"[1, 1]"
ATI,2024-12-31,core_ols,0,0.01675163617038402,
ATI,2024-12-31,core_ridge,0.01,0.016754645082730547,
ATI,2024-12-31,core_ridge,0.1,0.016781759952739804,
ATI,2024-12-31,core_ridge,1.0,0.01704141386575699,
ATI,2024-12-31,core_ridge,10.0,0.018024355176609566,
ATI,2024-12-31,core_ridge,100.0,0.017504552662530017,
ATI,2024-12-31,arx,0,0.01641629803756094,
ATI,2024-12-31,ridge_full,0.01,0.1204567401255861,
ATI,2024-12-31,ridge_full,0.1,0.07755783604400213,
ATI,2024-12-31,ridge_full,1.0,0.037730645770357694,
ATI,2024-12-31,ridge_full,10.0,0.01867713130758088,
ATI,2024-12-31,ridge_full,100.0,0.017649224418022233,
ATI,2024-12-31,lasso_full,0.01,0.02320215924700007,
ATI,2024-12-31,lasso_full,0.1,0.01766980578952398,
ATI,2024-12-31,lasso_full,1.0,0.016487464225411617,
ATI,2024-12-31,lasso_full,10.0,0.016487464225411617,
ATI,2024-12-31,lasso_full,100.0,0.016487464225411617,
ATI,2024-12-31,elastic_full,"(0.01, 0.2)",0.03431204997426727,
ATI,2024-12-31,elastic_full,"(0.01, 0.5)",0.028630723214215458,
ATI,2024-12-31,elastic_full,"(0.01, 0.8)",0.025075393535150634,
ATI,2024-12-31,elastic_full,"(0.1, 0.2)",0.01824925937402333,
ATI,2024-12-31,elastic_full,"(0.1, 0.5)",0.01855963219818274,
ATI,2024-12-31,elastic_full,"(0.1, 0.8)",0.01794246277735298,
ATI,2024-12-31,elastic_full,"(1.0, 0.2)",0.016524556234893076,
ATI,2024-12-31,elastic_full,"(1.0, 0.5)",0.016487464225411617,
ATI,2024-12-31,elastic_full,"(1.0, 0.8)",0.016487464225411617,
ATI,2024-12-31,elastic_full,"(10.0, 0.2)",0.016487464225411617,
