task,ticker,expanded,reduced,level,full_mean,full_pvalue,excluded,months_excluded,n,mean_loss_reduction,lo,hi,pvalue,bootstrap_se,block,replications,confidence,monte_carlo_resolution,change_in_mean,sign_flip,decision_flip,named_check,basis
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2024-11,1,43,0.04742354143093231,0.00460767850718258,0.10327018985866676,0.026,0.025040978759378843,6,1999,0.95,0.001,-0.0018823481608651743,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2024-12,1,43,0.05251400381250914,0.010240158759186945,0.10568763868879097,0.011,0.023999164171370026,6,1999,0.95,0.001,0.0032081142207116553,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-01,1,43,0.05016140967573748,0.008843668014691745,0.10327278434860812,0.015,0.024176786962370873,6,1999,0.95,0.001,0.0008555200839399923,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-02,1,43,0.050293793402853754,0.008976051741808018,0.10346050057588402,0.015,0.0241767010097458,6,1999,0.95,0.001,0.000987903811056269,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-03,1,43,0.047466451603621555,0.007795419975297016,0.10112669181793978,0.019,0.02410809768289847,6,1999,0.95,0.001,-0.0018394379881759293,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-04,1,43,0.051053524533117935,0.009055028306040653,0.10422023170614819,0.015,0.024380160535377282,6,1999,0.95,0.001,0.00174763494132045,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-05,1,43,0.04754593506714639,0.008406067315555462,0.09943093138075641,0.017,0.023477088266897966,6,1999,0.95,0.001,-0.0017599545246510945,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-06,1,43,0.041153343565632154,0.004270504528594428,0.0883417360906376,0.028,0.0218242053073894,6,1999,0.95,0.001,-0.00815254602616533,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-07,1,43,0.04956794555733002,0.007952819728744537,0.10459674862571172,0.018,0.02529005710031897,6,1999,0.95,0.001,0.000262055965532533,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-08,1,43,0.05642281487449017,0.009059760524805179,0.1219173765296495,0.017,0.029624911497982354,6,1999,0.95,0.001,0.007116925282692685,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-09,1,43,0.04945512518038921,0.00797411930453251,0.1036983566409679,0.017,0.024891045393305663,6,1999,0.95,0.001,0.00014923558859172847,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-10,1,43,0.030463038626533094,0.003006363163533336,0.060020152005221775,0.031,0.014649970343911736,6,1999,0.95,0.001,-0.01884285096526439,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-11,1,43,0.05091492388726491,0.008648045958697472,0.1086096524845892,0.016,0.02585009328413552,6,1999,0.95,0.001,0.0016090342954674236,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2025-12,1,43,0.044786981739619994,0.0064076447612499,0.09376435140477307,0.02,0.022443953374827175,6,1999,0.95,0.001,-0.004518907852177491,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-01,1,43,0.050957808479102605,0.009424506480073862,0.1061060048837383,0.012,0.02500605070862441,6,1999,0.95,0.001,0.0016519188873051205,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-02,1,43,0.05059761575986943,0.009329740041540522,0.10537518472902874,0.012,0.024867842737019166,6,1999,0.95,0.001,0.0012917261680719452,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-03,1,43,0.04637169262644523,0.006162971510794738,0.09859645134246589,0.02,0.023862442903792382,6,1999,0.95,0.001,-0.0029341969653522565,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-04,1,43,0.050319403929977934,0.0095107048873209,0.10390653503974065,0.012,0.024118182262541962,6,1999,0.95,0.001,0.001013514338180449,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-05,1,43,0.04976845749460373,0.009001466095868722,0.10385757716042826,0.013,0.02416941530024448,6,1999,0.95,0.001,0.0004625679028062435,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-06,1,43,0.049531839157839014,0.008849159211774083,0.10382632917384912,0.013,0.02420092918008872,6,1999,0.95,0.001,0.00022594956604152922,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-07,1,43,0.05013481214502272,0.009554443983855639,0.10385757716042826,0.013,0.024106045943390574,6,1999,0.95,0.001,0.0008289225532252323,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,target_month,0.049305889591797485,0.012,2026-08,1,43,0.05116935286542728,0.011053831155500337,0.10407314404094262,0.01,0.023944508248826355,6,1999,0.95,0.001,0.0018634632736297951,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,calendar_year,0.049305889591797485,0.012,2023,12,32,0.06656528309205798,0.01572363893633605,0.12438139083042107,0.006,0.02808723178313331,6,1999,0.95,0.001,0.01725939350026049,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,calendar_year,0.049305889591797485,0.012,2024,12,32,0.0562091658274363,0.003477239308874426,0.12126352874208465,0.036,0.03001475236636535,6,1999,0.95,0.001,0.006903276235638814,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,calendar_year,0.049305889591797485,0.012,2025,12,32,0.019225525289396694,-0.010045541965577429,0.04828488663137991,0.186,0.014725774328324325,6,1999,0.95,0.001,-0.03008036430240079,False,True,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,variance_ridge_persistence,historical_variance63,calendar_year,0.049305889591797485,0.012,2026,8,36,0.054566062539798815,0.006505775258393298,0.10822285367846093,0.027,0.026257077354002834,6,1999,0.95,0.001,0.005260172948001331,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-01,1,43,0.00894612275870102,-0.0015291818505732665,0.023940643888075923,0.127,0.006681395224066399,6,1999,0.95,0.001,-0.00014434290481918528,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-02,1,43,0.008305205577376802,-0.002484605608407312,0.023534332854966547,0.201,0.0068060783741040395,6,1999,0.95,0.001,-0.0007852600861434026,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-03,1,43,0.011231000986529144,5.031007237371728e-05,0.026102383009042607,0.046,0.00675103857150843,6,1999,0.95,0.001,0.0021405353230089397,False,True,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
