wacc,0.02,0.025,0.03,0.035,0.04
0.085,125.19918295111607,134.04743435837057,144.5044587487622,157.05288801723214,172.38985712313993
0.095,104.41483140310334,110.60670688947332,117.75117860451554,126.08639560539815,135.9371066064413
0.105,88.56521888121233,93.06953218106032,98.17442058755474,104.00857876640546,110.7402997420025
0.115,76.08991986881915,79.46604261158609,83.23935626526682,87.48433412565755,92.29530903410047
0.125,66.02307470958374,68.61443049358529,71.47856057063962,74.66092732292219,78.21769016370865
