ticker,first_date,close,1M,3M,YTD,1Y,3Y,5Y,5Y_vol,5Y_max_drawdown
MTRN,1980-03-17,251.52999877929688,-0.04677944061141126,-0.08473776922865939,1.0276204018273378,1.0665647609341917,1.4228028992321424,2.6221876675143716,0.45564236503062844,-0.47844142989708316
SPY,1993-01-29,761.6900024414062,-0.005040838316621832,0.022553313664826824,0.12570291434556857,0.1657689844423753,0.7803247432037854,0.8449893232736225,0.17195165934929757,-0.24496405938080446
IWM,2000-05-26,284.1000061035156,-0.051254087977244955,-0.03636117276435091,0.16195676126293646,0.17213881149662869,0.6179498552091847,0.3625180635137548,0.22411413500571523,-0.3191165089442227
XLB,1998-12-22,49.9900016784668,-0.03456927661315001,-0.03152060141214075,0.11135753142982763,0.12029576074330195,0.3016250722596461,0.3573214593668288,0.1911401649994311,-0.2471633737343245
ENTG,2000-07-11,142.25,-0.05337062650187674,-0.2036108797948668,0.6924315463566231,0.48737094289386595,0.5502305683150195,0.09819343715315165,0.551907729290584,-0.5931955944064304
CRS,1973-02-21,408.1199951171875,-0.23247771832324204,-0.30381575845815423,0.2981718801175193,0.6578375899384363,5.131598780353751,12.69372017832034,0.46570139788576326,-0.4185833511654956
ATI,1999-11-29,191.6300048828125,-0.1538019994632539,-0.04822683834156205,0.6698327057830689,1.3810884305374844,3.3701256910169928,10.433771018247613,0.4291432251750656,-0.3801506160361514
VNP.TO,2007-12-20,26.38999938964844,-0.09993179862457513,-0.3574385296872987,0.4892776756351167,0.7091968981124352,6.6051870812859645,7.855704436489692,0.5430817724220273,-0.6527330934581697
