,fiscal_quarter,hpe_gross_margin,micron_gross_margin,hpe_gm_yoy_change_pp,micron_gm_change_pp,memory_part_pp,juniper_part_pp,constant_pp,fitted_pp,unexplained_pp
2025Q1,Q2 FY25,0.2843844237577029,0.3679374146280889,-4.543234470426272,18.266955748523177,-1.549427007032967,0.0,-0.23492262311755152,-1.7843496301505184,-2.758884840275754
2025Q2,Q3 FY25,0.2924693520140105,0.3771637458337813,-2.387306043735138,10.818709042341574,-1.2366377861684719,6.813126155328705,-0.23492262311755152,5.341565746042681,-7.728871789777819
2025Q3,Q4 FY25,0.3348486413885732,0.4466637207247018,2.6737976928890017,9.350243040212119,-0.7533697041211487,6.813126155328705,-0.23492262311755152,5.8248338280900045,-3.151036135201003
2025Q4,Q1 FY26,0.3591011719169982,0.5604339221578831,6.689337970920595,17.600402205454174,-0.9735725950081258,6.813126155328705,-0.23492262311755152,5.604630937203028,1.0847070337175664
2026Q1,Q2 FY26,0.36523693575575955,0.7441324392288349,8.085251199805665,37.6195024600746,-1.7841330452443582,6.813126155328705,-0.23492262311755152,4.794070486966795,3.2911807128388695
2026Q2,Q3 FY26,0.4011299435028248,0.8456194519490543,10.866059148881435,46.8455706115273,-2.216164561752094,6.813126155328705,-0.23492262311755152,4.36203897045906,6.504020178422375
