task,horizon,ticker,expanded,reduced,n,metric,mean_loss_reduction,lo,hi,block,replications,pvalue,interpretation
return,1,CRS,A4_momentum,A3_valuation,44,MSE,0.0009269158641439405,-0.0004252564112475363,0.0025353764365841063,6,2000,0.22938530734632684,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A4_momentum,A3_valuation,44,MSE,0.0009269158641439405,-0.0002626370490431457,0.0024046136154637736,12,2000,0.1839080459770115,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A5_risk,A4_momentum,44,MSE,-0.0008065626324362929,-0.0028436436088556186,0.0007681353411999543,3,2000,0.3818090954522739,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A5_risk,A4_momentum,44,MSE,-0.0008065626324362929,-0.0029879237308003377,0.0006576484547263253,6,2000,0.4017991004497751,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A5_risk,A4_momentum,44,MSE,-0.0008065626324362929,-0.002977528727552659,0.0003359094998304526,12,2000,0.3843078460769615,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A6_industry,A5_risk,44,MSE,-0.00017046811099122848,-0.0014994279984657244,0.0007402618636358897,3,2000,0.7596201899050474,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A6_industry,A5_risk,44,MSE,-0.00017046811099122848,-0.0014371663671474656,0.000631943267090482,6,2000,0.7246376811594203,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A6_industry,A5_risk,44,MSE,-0.00017046811099122848,-0.0010915507140060669,0.0005505923927623683,12,2000,0.6981509245377311,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A7_business,A6_industry,44,MSE,0.0018726475259973174,-0.0002572399397061214,0.003869566755142262,3,2000,0.07596201899050475,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A7_business,A6_industry,44,MSE,0.0018726475259973174,2.9684920377316263e-05,0.004292834453254541,6,2000,0.08445777111444278,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A7_business,A6_industry,44,MSE,0.0018726475259973174,0.0002799301761655701,0.004592273290422005,12,2000,0.10094952523738131,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A8_transform,A7_business,44,MSE,-0.000998380382166261,-0.0038280186579655617,0.0011940407249786632,3,2000,0.4482758620689655,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A8_transform,A7_business,44,MSE,-0.000998380382166261,-0.002891628648898292,0.001631553548431535,6,2000,0.3988005997001499,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A8_transform,A7_business,44,MSE,-0.000998380382166261,-0.0018724238912835053,0.0015852023843620398,12,2000,0.23088455772113944,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A9_interaction,A8_transform,44,MSE,3.0285557324835983e-05,-0.00045268962283526285,0.0004855028932875474,3,2000,0.889055472263868,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A9_interaction,A8_transform,44,MSE,3.0285557324835983e-05,-0.00041032688082790603,0.0005273223306270795,6,2000,0.9085457271364318,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,A9_interaction,A8_transform,44,MSE,3.0285557324835983e-05,-0.0003643244653372917,0.0004880414766228679,12,2000,0.8895552223888056,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,financial_valuation,financial_only,44,MSE,-0.0006890200667522032,-0.006292480732091898,0.00502733392800808,3,2000,0.7931034482758621,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,financial_valuation,financial_only,44,MSE,-0.0006890200667522032,-0.006839213164782334,0.005225559789439546,6,2000,0.8280859570214892,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,financial_valuation,financial_only,44,MSE,-0.0006890200667522032,-0.007388147580564121,0.004236012586255198,12,2000,0.8590704647676162,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_valuation,44,MSE,-0.0016199860342622186,-0.004083061418204674,0.0001958069422497556,3,2000,0.11344327836081959,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_valuation,44,MSE,-0.0016199860342622186,-0.0031036135647544353,0.00022963304691525052,6,2000,0.062468765617191405,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_valuation,44,MSE,-0.0016199860342622186,-0.002693815021179125,0.00035113089155548586,12,2000,0.04447776111944028,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_financial,44,MSE,-0.0024361094174312455,-0.005607500385310294,0.00016486974412545033,3,2000,0.08995502248875563,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_financial,44,MSE,-0.0024361094174312455,-0.004576079353066751,0.0004036280937906741,6,2000,0.0544727636181909,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_financial,44,MSE,-0.0024361094174312455,-0.0042817465297053225,0.000624081850633897,12,2000,0.047476261869065464,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_market,44,MSE,0.006321136840484124,0.0008567425286007635,0.013328529105453225,3,2000,0.046476761619190406,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_market,44,MSE,0.006321136840484124,0.0014422330090050224,0.01358563431509094,6,2000,0.04147926036981509,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_market,44,MSE,0.006321136840484124,0.003870776244706762,0.011855149528078418,12,2000,0.0014992503748125937,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_industry,44,MSE,0.0007689615487714387,-0.0010308969931228527,0.002203663772320799,3,2000,0.33933033483258374,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_industry,44,MSE,0.0007689615487714387,-0.001118805703648365,0.001720025003755841,6,2000,0.29185407296351823,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_industry,44,MSE,0.0007689615487714387,-0.0010213924885757396,0.0015403842845969878,12,2000,0.2318840579710145,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_business,44,MSE,0.000571078252533816,-0.004052117128108686,0.004007916581287071,3,2000,0.7816091954022989,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_business,44,MSE,0.000571078252533816,-0.002426508924485244,0.004671464332628571,6,2000,0.7481259370314842,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,without_business,44,MSE,0.000571078252533816,-0.0008123916451832997,0.005220212717857582,12,2000,0.7426286856571714,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,arimax,arma_static,44,MSE,-2.0882689235840595e-05,-0.0007180675624367218,0.0006234542039686216,3,2000,0.9560219890054973,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,arimax,arma_static,44,MSE,-2.0882689235840595e-05,-0.0005344398490456973,0.0004524438217559626,6,2000,0.8990504747626187,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,arimax,arma_static,44,MSE,-2.0882689235840595e-05,-0.00044747325027391324,0.00023216237523835488,12,2000,0.8855572213893054,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_lag1,core_ridge,44,MSE,-7.846808486514702e-05,-0.0004927499863612794,0.0008211561700656303,3,2000,0.8190904547726137,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_lag1,core_ridge,44,MSE,-7.846808486514702e-05,-0.00041747830506394485,0.0006676555923690835,6,2000,0.768615692153923,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_lag1,core_ridge,44,MSE,-7.846808486514702e-05,-0.00031157417519810717,0.000517263215156124,12,2000,0.6996501749125438,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_lag3,core_ridge,44,MSE,-0.0024846492718045496,-0.004192682246672079,-5.4746342455096514e-05,3,2000,0.021989005497251374,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_lag3,core_ridge,44,MSE,-0.0024846492718045496,-0.003647596510063568,0.00017454659194660572,6,2000,0.013493253373313344,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_lag3,core_ridge,44,MSE,-0.0024846492718045496,-0.003012789488868619,0.0002574943659529575,12,2000,0.00849575212393803,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,forest_full,ridge_full,44,MSE,0.0014391930028791098,-0.0023492809877456782,0.0065730156728418775,3,2000,0.5262368815592204,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,forest_full,ridge_full,44,MSE,0.0014391930028791098,-0.0018392707824856096,0.004949860196621321,6,2000,0.42528735632183906,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,forest_full,ridge_full,44,MSE,0.0014391930028791098,-0.0019892883031493755,0.00465788697674358,12,2000,0.3778110944527736,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,boost_full,ridge_full,44,MSE,0.0014517924699617233,-0.0020391249252744333,0.006052739053840571,3,2000,0.49075462268865566,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,boost_full,ridge_full,44,MSE,0.0014517924699617233,-0.00212078692404365,0.0053681091966759084,6,2000,0.4407796101949025,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,boost_full,ridge_full,44,MSE,0.0014517924699617233,-0.0023337651422827726,0.005519212420102789,12,2000,0.47276361819090457,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_ridge,ridge_full,44,MSE,0.0013021650720447422,-0.0031134577957542217,0.0054917773170098105,3,2000,0.5497251374312844,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_ridge,ridge_full,44,MSE,0.0013021650720447422,-0.003647259463928928,0.0052871907053496136,6,2000,0.5772113943028486,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_ridge,ridge_full,44,MSE,0.0013021650720447422,-0.004786252707090463,0.005658323120200016,12,2000,0.6411794102948526,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_forest,forest_full,44,MSE,-5.2972955070166664e-05,-0.0019415054919067986,0.001032100572253022,3,2000,0.9415292353823088,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_forest,forest_full,44,MSE,-5.2972955070166664e-05,-0.0018186768081179404,0.00031335358069435083,6,2000,0.9260369815092454,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_forest,forest_full,44,MSE,-5.2972955070166664e-05,-0.0017362369266645402,0.00013949527284514614,12,2000,0.9095452273863068,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_boost,boost_full,44,MSE,-9.617120038175886e-05,-0.0022867938550691193,0.0016494171869795057,3,2000,0.9140429785107447,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_boost,boost_full,44,MSE,-9.617120038175886e-05,-0.0025148325753705947,0.0015385487303140736,6,2000,0.9300349825087456,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,pooled_boost,boost_full,44,MSE,-9.617120038175886e-05,-0.0026925035627799075,0.0011491142702825055,12,2000,0.9225387306346826,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,business_pair_ridge,ridge_full,44,MSE,0.0015258896770846036,-0.0014670616759142917,0.004838848412631067,3,2000,0.33683158420789605,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,business_pair_ridge,ridge_full,44,MSE,0.0015258896770846036,-0.0016261883428587574,0.0037997614152830883,6,2000,0.280359820089955,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,business_pair_ridge,ridge_full,44,MSE,0.0015258896770846036,-0.0017415466787489104,0.003598305144102356,12,2000,0.24737631184407796,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_rolling84,ridge_full,44,MSE,0.0010006412491212451,-0.0007806399914530641,0.003949979421966291,3,2000,0.41679160419790107,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_rolling84,ridge_full,44,MSE,0.0010006412491212451,-0.000999346441705113,0.0029187224400825493,6,2000,0.3003498250874563,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_rolling84,ridge_full,44,MSE,0.0010006412491212451,-0.00041306804655218154,0.0016899987400899805,12,2000,0.05697151424287856,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,claims_proxy_sensitivity,ridge_full,44,MSE,-8.357360917477397e-06,-0.0006237209467350893,0.0004060316689742838,3,2000,0.9765117441279361,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,claims_proxy_sensitivity,ridge_full,44,MSE,-8.357360917477397e-06,-0.000558599600443751,0.0004287557410284647,6,2000,0.975512243878061,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,claims_proxy_sensitivity,ridge_full,44,MSE,-8.357360917477397e-06,-0.00018154565354773397,0.00039940582048577955,12,2000,0.9440279860069966,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_difference,core_pe_level,44,MSE,0.0002924305148452746,-0.00033202822741935575,0.0007080040381757571,3,2000,0.2513743128435782,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_difference,core_pe_level,44,MSE,0.0002924305148452746,-0.00018770670236701329,0.0007184497719332102,6,2000,0.18290854572713644,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_difference,core_pe_level,44,MSE,0.0002924305148452746,-0.00015761517311326428,0.000664041011768154,12,2000,0.15892053973013492,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_percentage,core_pe_level,44,MSE,0.00012305630239576467,-0.000387711927614597,0.0003291997645324959,3,2000,0.48125937031484256,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_percentage,core_pe_level,44,MSE,0.00012305630239576467,-0.0002643481235090431,0.0003203401494102739,6,2000,0.3238380809595202,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_percentage,core_pe_level,44,MSE,0.00012305630239576467,-0.00020664862015411207,0.00027576757134770374,12,2000,0.24087956021989004,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_lag1,core_pe_level,44,MSE,0.0003349202735713486,-0.001263338480497254,0.00122789042765625,3,2000,0.5922038980509745,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_lag1,core_pe_level,44,MSE,0.0003349202735713486,-0.0010009806677153173,0.000892896063672382,6,2000,0.4382808595702149,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_pe_lag1,core_pe_level,44,MSE,0.0003349202735713486,-0.0009222130676732078,0.00039892128114034776,12,2000,0.248375812093953,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_financial_changes,core_ridge,44,MSE,0.0014831315509993429,-0.0015336895756771255,0.003176761696036636,3,2000,0.2178910544727636,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_financial_changes,core_ridge,44,MSE,0.0014831315509993429,-0.0010486880288435717,0.0026312454104399758,6,2000,0.11044477761119441,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_financial_changes,core_ridge,44,MSE,0.0014831315509993429,-0.0008638922947855209,0.0019629847041835458,12,2000,0.04147926036981509,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_all_lag1,core_ridge,44,MSE,-0.0005404146150780487,-0.0011648948640250929,0.0006524406330636291,3,2000,0.2538730634682659,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_all_lag1,core_ridge,44,MSE,-0.0005404146150780487,-0.001026667641422356,0.0007987185700997031,6,2000,0.24587706146926536,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_all_lag1,core_ridge,44,MSE,-0.0005404146150780487,-0.0006640892125016032,0.0007542031046654977,12,2000,0.13693153423288357,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_all_lag3,core_ridge,44,MSE,-0.0027725830297591985,-0.004503982204197151,-0.00019333114016410958,3,2000,0.01699150424787606,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_all_lag3,core_ridge,44,MSE,-0.0027725830297591985,-0.004062535539972294,7.934847988434342e-05,6,2000,0.011494252873563218,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,distributed_all_lag3,core_ridge,44,MSE,-0.0027725830297591985,-0.003387551796225127,-9.57663795022704e-05,12,2000,0.0069965017491254375,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P1_financial,historical_mean,44,MSE,-0.00479730898419493,-0.01016251346304821,-0.00046609789849360944,3,2000,0.049475262368815595,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P1_financial,historical_mean,44,MSE,-0.00479730898419493,-0.00972660857328936,-0.0010531629068598629,6,2000,0.03298350824587706,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P1_financial,historical_mean,44,MSE,-0.00479730898419493,-0.008483434602945312,-0.0012149431686694846,12,2000,0.00849575212393803,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P2_valuation,P1_financial,44,MSE,-0.0006890200667522032,-0.006292480732091898,0.00502733392800808,3,2000,0.7931034482758621,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P2_valuation,P1_financial,44,MSE,-0.0006890200667522032,-0.006839213164782334,0.005225559789439546,6,2000,0.8280859570214892,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P2_valuation,P1_financial,44,MSE,-0.0006890200667522032,-0.007388147580564121,0.004236012586255198,12,2000,0.8590704647676162,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P3_transform,P2_valuation,44,MSE,-0.00025479016289602866,-0.005563562775293526,0.005983514083122335,3,2000,0.936031984007996,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P3_transform,P2_valuation,44,MSE,-0.00025479016289602866,-0.005202497556274554,0.005722360671529963,6,2000,0.9370314842578711,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P3_transform,P2_valuation,44,MSE,-0.00025479016289602866,-0.004373671986945485,0.004299667910739893,12,2000,0.9255372313843079,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P4_market,P3_transform,44,MSE,0.003475507077700857,-0.00231816168819461,0.010499407004079378,3,2000,0.2843578210894553,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P4_market,P3_transform,44,MSE,0.003475507077700857,-0.0011953973736676682,0.009824557565664974,6,2000,0.23638180909545228,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P4_market,P3_transform,44,MSE,0.003475507077700857,-6.896794312947773e-05,0.009358425779825713,12,2000,0.13943028485757122,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P5_industry,P4_market,44,MSE,-0.00020274169344384476,-0.0015137181342786265,0.0007265739221354615,3,2000,0.704647676161919,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P5_industry,P4_market,44,MSE,-0.00020274169344384476,-0.001437755632602584,0.0005565152364571911,6,2000,0.6731634182908546,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P5_industry,P4_market,44,MSE,-0.00020274169344384476,-0.0011478746468940057,0.0005178986299188245,12,2000,0.6491754122938531,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P6_business,P5_industry,44,MSE,0.000571078252533816,-0.004052117128108686,0.004007916581287071,3,2000,0.7816091954022989,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P6_business,P5_industry,44,MSE,0.000571078252533816,-0.002426508924485244,0.004671464332628571,6,2000,0.7481259370314842,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,P6_business,P5_industry,44,MSE,0.000571078252533816,-0.0008123916451832997,0.005220212717857582,12,2000,0.7426286856571714,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,zero,historical_mean,44,MSE,-0.002624540818963111,-0.004460600570959851,-0.0013112990234670989,3,2000,0.0014992503748125937,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,zero,historical_mean,44,MSE,-0.002624540818963111,-0.004274488358933439,-0.0014859807311718098,6,2000,0.0004997501249375312,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,zero,historical_mean,44,MSE,-0.002624540818963111,-0.0037938648990595777,-0.0016716301345269596,12,2000,0.0004997501249375312,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ar1,historical_mean,44,MSE,0.0005426481425587025,-0.0006899267034371538,0.0017341162097281844,3,2000,0.3918040979510245,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ar1,historical_mean,44,MSE,0.0005426481425587025,-0.0009053139928673799,0.0017562992483781813,6,2000,0.42028985507246375,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ar1,historical_mean,44,MSE,0.0005426481425587025,-0.0006720090687171678,0.0012865938976300388,12,2000,0.30684657671164417,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_ridge,historical_mean,44,MSE,-0.0021703580476165898,-0.004650887865879035,0.0008959880699785764,3,2000,0.11594202898550725,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_ridge,historical_mean,44,MSE,-0.0021703580476165898,-0.004140050249839072,0.0006712824222540836,6,2000,0.06896551724137931,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_ridge,historical_mean,44,MSE,-0.0021703580476165898,-0.003379165088766872,0.0005182693490349813,12,2000,0.03298350824587706,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_financial_changes,historical_mean,44,MSE,-0.0006872264966172469,-0.002669664434882938,0.0006324139072209288,3,2000,0.40379810094952523,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_financial_changes,historical_mean,44,MSE,-0.0006872264966172469,-0.002247514558728982,0.0007284352652934666,6,2000,0.3488255872063968,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,core_financial_changes,historical_mean,44,MSE,-0.0006872264966172469,-0.0018426648881449345,0.0003905580203552417,12,2000,0.21739130434782608,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,historical_mean,44,MSE,-0.0018972755770523327,-0.006842774763779341,0.002243615124585545,3,2000,0.41379310344827586,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,historical_mean,44,MSE,-0.0018972755770523327,-0.005406116092331499,0.002339483114146492,6,2000,0.33983008495752126,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,ridge_full,historical_mean,44,MSE,-0.0018972755770523327,-0.004972485529970319,0.002907714687850411,12,2000,0.35282358820589704,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,forest_full,historical_mean,44,MSE,-0.0004580825741732231,-0.0020960895223671896,0.0022556504234675164,3,2000,0.6946526736631684,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,CRS,forest_full,historical_mean,44,MSE,-0.0004580825741732231,-0.001823380415701823,0.002545126627429745,6,2000,0.6906546726636682,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
